WP4,campaign,value,pu
634,1,0.150910877252383,100634
635,1,0.122004273999025,100635
636,1,0.122004273999025,100636
637,1,0.122004273999025,100637
638,1,0.121564262280057,100638
639,1,0.120651325515473,100639
640,1,0.120651325515473,100640
641,1,0.0658213967042182,100641
642,1,0.110989202999067,100642
643,1,0.115130217541623,100643
644,1,0.100774860629424,100644
645,1,0.0992501330016229,100645
646,1,0.095909104605771,100646
647,1,0.109544657371666,100647
648,1,0.109544657371666,100648
649,1,0.103365556422572,100649
650,1,0.0938681366815136,100650
651,1,0.100246543522307,100651
652,1,0.103462746419574,100652
653,1,0.0938681366815136,100653
654,1,0.101599240678665,100654
655,1,0.0923754420093678,100655
656,1,0.0999833864095065,100656
657,1,0.0932240172980282,100657
658,1,0.0892402856694474,100658
659,1,0.0948001131442046,100659
660,1,0.0884370728180417,100660
661,1,0.0872919549651817,100661
662,1,0.0878087155645915,100662
663,1,0.0872919549651817,100663
664,1,0.0854882393807313,100664
665,1,0.0818704328619376,100665
666,1,0.0831349019566806,100666
667,1,0.087954327416818,100667
668,1,0.0805617830799732,100668
669,1,0.0814249437430126,100669
670,1,0.0814249437430126,100670
671,1,0.0728372863852426,100671
672,1,0.0708900025023158,100672
673,1,0.072184510494037,100673
674,1,0.0726319361004042,100674
675,1,0.0621753401781642,100675
676,1,0.0633624394109638,100676
677,1,0.0583283851455059,100677
678,1,0.0544058772929958,100678
679,1,0.0544058772929958,100679
680,1,0.0523433967628127,100680
681,1,0.0532037874366238,100681
682,1,0.0557404451827885,100682
683,1,0.0559138363776486,100683
684,1,0.0565637893295142,100684
685,1,0.0642315704001435,100685
686,1,0.0590179109092377,100686
687,1,0.0590812081745161,100687
688,1,0.0811645457457208,100688
689,1,0.0420695067667019,100689
690,1,0.0517419401007258,100690
691,1,0.118299566399824,100691
692,1,0.174041031372864,100692
693,1,0.144015770959385,100693
694,1,0.130964983062374,100694
695,1,0.103620128938544,100695
696,1,0.120809453406164,100696
697,1,0.122636050756275,100697
698,1,0.166526194851612,100698
699,1,0.0810480470642552,100699
700,1,0.092053481025367,100700
701,1,0.119382637576768,100701
702,1,0.0635340176896621,100702
703,1,0.0635340176896621,100703
704,1,0.109685437898631,100704
705,1,0.128041486730749,100705
706,1,0.0691730835543926,100706
707,1,0.0741355474106118,100707
708,1,0.0693773496971054,100708
709,1,0.0796108012956927,100709
710,1,0.153586109079233,100710
711,1,0.146875827071835,100711
712,1,0.134486696504681,100712
713,1,0.0796108012956927,100713
714,1,0.0694351032206313,100714
715,1,0.08072539951705,100715
717,1,0.124146603245312,100717
718,1,0.138921927260627,100718
719,1,0.116555538852407,100719
720,1,0.133124485948112,100720
721,1,0.128828882743345,100721
722,1,0.0578410859270613,100722
723,1,0.0578410859270613,100723
724,1,0.0582877244535514,100724
726,1,0.0536036154737631,100726
727,1,0.0569401231800809,100727
728,1,0.0547579461329601,100728
729,1,0.0547579461329601,100729
730,1,0.0627991707375241,100730
731,1,0.0699358583047924,100731
732,1,0.0679394416831766,100732
733,1,0.0806055551354744,100733
734,1,0.133582351367655,100734
735,1,0.0616353486953661,100735
736,1,0.059189027435484,100736
737,1,0.0653041153700491,100737
738,1,0.0617140844410543,100738
739,1,0.0872045355171988,100739
740,1,0.0985490374076927,100740
741,1,0.12499653745242,100741
742,1,0.133996574168225,100742
743,1,0.135029686778165,100743
744,1,0.195283117809217,100744
745,1,0.145510233128133,100745
746,1,0.145510233128133,100746
748,1,0.152460264394681,100748
749,1,0.177153303089507,100749
750,1,0.132036274961638,100750
751,1,0.157837528178302,100751
752,1,0.10481724000493,100752
753,1,0.157730983701578,100753
754,1,0.0744132209504283,100754
756,1,0.170868046367593,100756
757,1,0.170868046367593,100757
758,1,0.16278824284095,100758
759,1,0.144669278546996,100759
760,1,0.147944005554264,100760
761,1,0.139576825057548,100761
762,1,0.188509626312301,100762
763,1,0.175667349464227,100763
764,1,0.0626487664530659,100764
765,1,0.138309523112713,100765
766,1,0.154731550063676,100766
767,1,0.159171107295168,100767
768,1,0.167694471624051,100768
769,1,0.192352659547688,100769
771,1,0.0828387898329034,100771
772,1,0.13054275306629,100772
773,1,0.12151878566756,100773
774,1,0.182502033655954,100774
775,1,0.16699370565486,100775
776,1,0.10997263296413,100776
777,1,0.138639255337092,100777
778,1,0.174614118337476,100778
779,1,0.122214971150495,100779
780,1,0.103361051656401,100780
781,1,0.136226894514547,100781
782,1,0.0935963211687888,100782
783,1,0.0877149967767104,100783
784,1,0.0930703209989538,100784
785,1,0.045733767579181,100785
786,1,0.076916628296859,100786
787,1,0.0683901591267338,100787
788,1,0.0705413101696094,100788
789,1,0.127689591921624,100789
790,1,0.045733767579181,100790
791,1,0.045733767579181,100791
793,1,0.100746505848578,100793
806,1,0.153738192531715,100806
807,1,0.0678922710245681,100807
808,1,0.0569305893323506,100808
809,1,0.0585753162393093,100809
810,1,0.0585753162393093,100810
811,1,0.0636726317719323,100811
812,1,0.0635432604510849,100812
813,1,0.0761353856129141,100813
814,1,0.142792889526762,100814
815,1,0.142792889526762,100815
816,1,0.142792889526762,100816
817,1,0.152375472256956,100817
818,1,0.132405285115998,100818
819,1,0.120193019192442,100819
820,1,0.044349328509541,100820
821,1,0.143389937444346,100821
822,1,0.0473282981544983,100822
823,1,0.0881923405377241,100823
824,1,0.087896653811679007,100824
825,1,0.087896653811679007,100825
827,1,0.0680660566381579,100827
828,1,0.121307749833135,100828
829,1,0.125496429915584,100829
830,1,0.0692613522175881,100830
831,1,0.0595179439951458,100831
854,1,0.125107607890882,100854
855,1,0.178034186614118,100855
856,1,0.161098959506142,100856
857,1,0.10357364000866,100857
860,1,0.147987130789441,100860
861,1,0.100912696986349,100861
862,1,0.139461604441096,100862
863,1,0.152598771615629,100863
864,1,0.106810869111926,100864
865,1,0.0961899582951509,100865
866,1,0.126222033963271,100866
870,1,0.0662900492686901,100870
871,1,0.0881765054296719,100871
872,1,0.0881765054296719,100872
873,1,0.0881765054296719,100873
876,1,0.063518483004238,100876
879,1,0.0659170958583295,100879
880,1,0.0659170958583295,100880
881,1,0.160890908798155,100881
882,1,0.082356514410944,100882
883,1,0.0722022786504916,100883
884,1,0.067235733094602207,100884
885,1,0.0620448603996598,100885
886,1,0.0601319383769429,100886
887,1,0.0617158563077044,100887
888,1,0.0531538356786106,100888
889,1,0.0531538356786106,100889
890,1,0.0572444389179476,100890
891,1,0.0624747995798397,100891
892,1,0.053618295702307,100892
893,1,0.124672894160689,100893
894,1,0.121435517981451,100894
895,1,0.104445706867555,100895
896,1,0.0655728653644156,100896
897,1,0.067444798361215,100897
898,1,0.0715066545981891,100898
899,1,0.0717446227973016,100899
900,1,0.0607403227079871,100900
901,1,0.0570092968530381,100901
902,1,0.0647824343550897,100902
903,1,0.100927224364297,100903
904,1,0.111915770509178,100904
905,1,0.110188124423987,100905
906,1,0.115027965645411,100906
907,1,0.0699849549748482,100907
908,1,0.0573793999062316,100908
909,1,0.0637673171434105,100909
910,1,0.0788486450450614,100910
911,1,0.0665667207919025,100911
912,1,0.0664994288309207,100912
914,1,0.0682345704763875,100914
915,1,0.06950792856169,100915
916,1,0.0610210728337114,100916
917,1,0.0610210728337114,100917
918,1,0.0610210728337114,100918
919,1,0.106893406400003,100919
920,1,0.106893406400003,100920
922,1,0.126198628482954,100922
925,1,0.0731588989888807,100925
926,1,0.0738225050403846,100926
927,1,0.0663533912362276,100927
928,1,0.0893041745388712,100928
929,1,0.104235275353001,100929
930,1,0.159351359185537,100930
931,1,0.127850210174295,100931
932,1,0.127850210174295,100932
933,1,0.0795570803257561,100933
934,1,0.124744683349439,100934
935,1,0.124744683349439,100935
937,1,0.0901790178296114,100937
938,1,0.12042883068901,100938
939,1,0.113235735582882,100939
940,1,0.143842476678183,100940
941,1,0.101326138451856,100941
942,1,0.101326138451856,100942
943,1,0.109862661882221,100943
944,1,0.151761708336261,100944
945,1,0.100106223384355,100945
946,1,0.083117358092402,100946
947,1,0.0852869584991357,100947
948,1,0.12098501690568,100948
949,1,0.179850096807773,100949
950,1,0.127734676515281,100950
951,1,0.0793858387071557,100951
952,1,0.21197797235939,100952
953,1,0.112496656811345,100953
954,1,0.159982693931687,100954
955,1,0.163628358859376,100955
956,1,0.13536954451513,100956
957,1,0.126936078163435,100957
958,1,0.167057861878357,100958
959,1,0.153442634102987,100959
960,1,0.083117358092402,100960
961,1,0.128094296047105,100961
963,1,0.0613811827938203,100963
964,1,0.0629472983900913,100964
965,1,0.0628094240580145,100965
966,1,0.068854355447358,100966
967,1,0.0756918011716979,100967
968,1,0.0690027706834269,100968
969,1,0.0618054245035396,100969
970,1,0.0694913035254967,100970
971,1,0.132283104024587,100971
972,1,0.156484975643771,100972
973,1,0.150331722898159,100973
974,1,0.156484975643771,100974
975,1,0.151893474604011,100975
976,1,0.159588632718176,100976
977,1,0.067710761164296,100977
978,1,0.0674605233634679,100978
979,1,0.0726719925309633,100979
980,1,0.0727750826827876,100980
981,1,0.132540269219843,100981
982,1,0.134411471993921,100982
983,1,0.0709434874427605,100983
984,1,0.0658213967042182,100984
985,1,0.0753404192338514,100985
986,1,0.15849139306697,100986
987,1,0.121831338579865,100987
988,1,0.12535384304954,100988
989,1,0.12535384304954,100989
990,1,0.12535384304954,100990
991,1,0.154364296730103,100991
992,1,0.160342258052253,100992
993,1,0.131347000407482,100993
994,1,0.0601462262572447,100994
995,1,0.0652674810268544,100995
996,1,0.0726751766409532,100996
997,1,0.0603755513185336,100997
998,1,0.107087655154665,100998
999,1,0.107087655154665,100999
1000,1,0.109647683526827,101000
1001,1,0.109734906657591,101001
1002,1,0.0866577709401323,101002
1003,1,0.0851265726707442,101003
1004,1,0.0879841147755857,101004
1005,1,0.0848789952521688,101005
1006,1,0.077112754923272,101006
1007,1,0.0783682808790641,101007
1008,1,0.0760212330077391,101008
1009,1,0.0769641916513244,101009
1010,1,0.0769641916513244,101010
1011,1,0.0775334335672658,101011
1012,1,0.176146050775195,101012
1013,1,0.0698738926603713,101013
1014,1,0.0705696501229714,101014
1015,1,0.0679507503403859,101015
1016,1,0.0669028551152902,101016
1017,1,0.0669028551152902,101017
1018,1,0.0791756616247242,101018
1019,1,0.0752178897219335,101019
1020,1,0.159722660257241,101020
1021,1,0.16302443745841,101021
1022,1,0.16302443745841,101022
1023,1,0.105690514748984,101023
1024,1,0.0613056456436509,101024
1026,1,0.137599862896851,101026
1027,1,0.137599862896851,101027
1028,1,0.0936381804444662,101028
1029,1,0.0926600025419315,101029
1030,1,0.195353339356192,101030
1031,1,0.153530077864145,101031
1032,1,0.153530077864145,101032
1034,1,0.130905424024547,101034
1035,1,0.166547068628495,101035
1036,1,0.136286928895636,101036
1037,1,0.143164968119935,101037
1038,1,0.0751487339427635,101038
1039,1,0.123764212088539,101039
1040,1,0.0751487339427635,101040
1041,1,0.176777580988975,101041
1042,1,0.132521238077857,101042
1043,1,0.13928927417026,101043
1044,1,0.146693922107706,101044
1045,1,0.0673153914886384,101045
1046,1,0.0682282041468387,101046
1047,1,0.152327008376211,101047
1048,1,0.152327008376211,101048
1049,1,0.0768597055347466,101049
1050,1,0.117686391655949,101050
1051,1,0.154643396173659,101051
1052,1,0.137095082351064,101052
1053,1,0.0754250417012926,101053
1054,1,0.0759305237544697,101054
1055,1,0.16793173109905,101055
1056,1,0.14339304203531,101056
1057,1,0.116911097547526,101057
1058,1,0.0813243078693413,101058
1059,1,0.084320757198207,101059
1060,1,0.161718838752056,101060
1061,1,0.137343887818576,101061
1063,1,0.0705696501229714,101063
1064,1,0.0673092924340354,101064
1065,1,0.0673092924340354,101065
1066,1,0.0655599976163858,101066
1067,1,0.0703253280906173,101067
1068,1,0.0726395690692429,101068
1069,1,0.159720939324444,101069
1070,1,0.0709564092525373,101070
1071,1,0.211495771658809,101071
1072,1,0.104381490126679,101072
1073,1,0.115416165388908,101073
1074,1,0.092895671292828,101074
1075,1,0.101310097353354,101075
1076,1,0.135342186602259,101076
1077,1,0.105339495150181,101077
1078,1,0.100742010126933,101078
1079,1,0.079030768237396,101079
1080,1,0.174425369581302,101080
1081,1,0.113930202075958,101081
1082,1,0.0709564092525373,101082
1083,1,0.0726706442819804,101083
1084,1,0.0646182572443735,101084
1085,1,0.0883615106871897,101085
1086,1,0.0738326175846356,101086
1087,1,0.065431619735444,101087
1088,1,0.0743296885742655,101088
1089,1,0.0689301777327002,101089
1090,1,0.0671467874890569,101090
1091,1,0.0853595480679347,101091
1092,1,0.085710247121321,101092
1093,1,0.136738854309479,101093
1094,1,0.107339573257197,101094
1095,1,0.193871603746351,101095
1096,1,0.130590480394436,101096
1097,1,0.112285508912947,101097
1098,1,0.109708071990247,101098
1099,1,0.119818713709792,101099
1100,1,0.0858965838587548,101100
1101,1,0.0760931042892712,101101
1102,1,0.102134059578113,101102
1103,1,0.135365031976033,101103
1104,1,0.0784281869575892,101104
1105,1,0.136961909519302,101105
