WP4,campaign,rich,simp,FD,FR,pu
3517,3,30.591732171717187,18.934160610505096,0.3045698337530334,2.7362337918587765e-5,303517
3517,4,28.857073383838394,16.614704486265715,0.28709751792190835,2.51403999733559e-5,403517
3517,5,27.7886510930736,16.150862022064526,0.2627174049064711,2.4210518915160845e-5,503517
3517,6,28.085380735930734,16.93532002028952,0.26721685768532816,2.4342003827182933e-5,603517
3518,1,26.12307355699856,17.447440713062747,0.30250320925820884,2.2678691706425867e-5,103518
3518,2,30.217142128427135,18.92053485570392,0.30541637228957047,2.599839516471293e-5,203518
3518,3,30.61891736652238,19.077390905765306,0.30493183198133894,2.7164205506643894e-5,303518
3518,4,28.71244973785475,16.697778744593222,0.287065946460307,2.4587549820616685e-5,403518
3518,5,27.786779296536803,16.261052711995745,0.26261905373462247,2.3942284149461456e-5,503518
3518,6,28.088276796536803,17.059753266271727,0.26681456778340007,2.4015726831838076e-5,603518
3519,1,26.38482331890332,17.47411253042142,0.3026472445741495,2.3080119771876745e-5,103519
3519,2,30.256795541125555,18.723442004589835,0.3059848428568762,2.6227226019863325e-5,203519
3519,3,30.503915541125565,18.78739801504964,0.3049745825593816,2.7180938690331225e-5,303519
3519,4,29.012442380952393,16.959389207062834,0.2873570038684036,2.4726321040989966e-5,403519
3519,5,27.985719841269855,15.801310033794504,0.2622237862325933,2.4097002047453037e-5,503519
3519,6,28.415877503607508,17.085280998817904,0.2670265049147412,2.4318953029280693e-5,603519
3520,1,30.892723021762002,21.79838072590838,0.3121358492658021,2.7277496518235062e-5,103520
3520,2,34.93996288069555,24.763131884150255,0.31012334009986103,3.011554346547906e-5,203520
3520,3,34.34448930603493,24.467459622931308,0.30931376731011123,2.8886650164006703e-5,303520
3520,4,31.935649114505328,21.431087740502345,0.3057134995716906,2.6175374007033713e-5,403520
3520,5,33.03952879390141,22.50620826722785,0.3050792317999147,2.7703289711528038e-5,503520
3520,6,33.237806252151756,22.561841873393924,0.29736623477043805,2.833860601638573e-5,603520
3521,1,31.183486378923774,21.464781931692855,0.31278199239037713,2.3874385148695887e-5,103521
3521,2,38.26420159494638,26.694845376573713,0.3078066088188488,3.0456336058853476e-5,203521
3521,3,38.18803586623066,26.645320716403756,0.30959030815150357,3.23612859952348e-5,303521
3521,4,35.138474994923314,23.116493795585402,0.3113388335099644,2.8454608361389113e-5,403521
3521,5,36.09274064974919,24.729791480339273,0.3094506765525651,2.814329170072925e-5,503521
3521,6,34.90647359034585,23.725125876002583,0.3120810698053713,2.6723349052821357e-5,603521
3522,1,31.378075267812658,22.142203703449148,0.3123113122567582,2.4284312186381113e-5,103522
3522,2,38.16540492827971,26.602195278085652,0.3084495078661463,3.0454323280459606e-5,203522
3522,3,37.90049753289732,26.42563917924392,0.3097173531575833,3.2191554350079936e-5,303522
3522,4,35.17565055047887,23.131819464841797,0.31137524677960843,2.8340729976330325e-5,403522
3522,5,36.07719731641586,24.745367250392697,0.30963048041797725,2.8154521321775345e-5,503522
3522,6,35.36862662064887,24.52310909308049,0.3118554822979221,2.7296543801436564e-5,603522
3523,1,30.679483839241236,21.968948650377488,0.31240209560053334,2.3056745372293148e-5,103523
3523,2,37.36279525295502,26.441063919306487,0.3085398705534405,2.9046933057885403e-5,203523
3523,3,37.237557056706834,26.145247805505132,0.30977986390739104,3.129076875435624e-5,303523
3523,4,34.55568350863183,22.98105728925044,0.3113515388872792,2.7650359980543642e-5,403523
3523,5,35.295660173558694,24.62940304745837,0.30956968430036363,2.675224336766561e-5,503523
3523,6,34.68104978082202,24.287855858851344,0.3119704230387647,2.6183313693776446e-5,603523
3524,1,30.679483839241236,21.968948650377488,0.31240209560053334,2.3056745372293148e-5,103524
3524,2,37.36279525295502,26.441063919306487,0.3085398705534405,2.9046933057885403e-5,203524
3524,3,37.237557056706834,26.145247805505132,0.30977986390739104,3.129076875435624e-5,303524
3524,4,34.55568350863183,22.98105728925044,0.3113515388872792,2.7650359980543642e-5,403524
3524,5,35.295660173558694,24.62940304745837,0.30956968430036363,2.675224336766561e-5,503524
3524,6,34.68104978082202,24.287855858851344,0.3119704230387647,2.6183313693776446e-5,603524
3525,1,29.66042314268288,21.30608141643204,0.31250483265034756,2.184584455447949e-5,103525
3525,2,36.29433800177482,25.63327218599293,0.3086245585111269,2.7883331649233647e-5,203525
3525,3,36.36510171028854,25.541676764337694,0.30992293599408416,3.043398049679523e-5,303525
3525,4,34.008336574911944,22.599942948913483,0.31128773558435113,2.702733089049669e-5,403525
3525,5,34.32984045739252,23.98863358808386,0.3096444714766347,2.5565308358690246e-5,503525
3525,6,33.9309863442586,23.802480539844055,0.3119469155821219,2.5220427370696194e-5,603525
3526,1,29.53109333876131,20.977418151145798,0.3130489089688113,2.2016248084958627e-5,103526
3526,2,36.28213125574307,25.719940067718657,0.3087454155531857,2.7934264578004908e-5,203526
3526,3,36.27928948806631,25.541153243259657,0.31020204598710555,3.066544753785722e-5,303526
3526,4,33.93935979280517,22.629893980171207,0.31151298135039074,2.7234124986875122e-5,403526
3526,5,34.39862442564649,24.00783926271163,0.3097825742870836,2.5849345098015942e-5,503526
3526,6,33.60355394887621,23.6295806304559,0.31234930980263187,2.5233869604982194e-5,603526
3527,1,29.874823758929374,21.853949678369894,0.3125034127744942,2.2384943629642823e-5,103527
3527,2,36.35661149383831,25.68211168210587,0.3089515453513597,2.8121781794331354e-5,203527
3527,3,36.25814282139965,25.565853580742775,0.31056136673186907,3.0438989162386917e-5,303527
3527,4,33.99816757058294,22.842640033997515,0.3114918725366628,2.733705146790951e-5,403527
3527,5,34.36399109231316,24.041334710957035,0.31002902061001925,2.5976380667769747e-5,503527
3527,6,34.356050629972906,24.246014459405394,0.3118532152199661,2.572557308265131e-5,603527
3528,1,30.140154309816403,22.16040247425949,0.31250291315392426,2.330183103640337e-5,103528
3528,2,36.543162922409735,25.78473963835759,0.30938717495349055,2.886817086599662e-5,203528
3528,3,36.23993377378062,25.55753940628992,0.31069252923715135,3.070674819568515e-5,303528
3528,4,33.9585272242626,22.881778551000437,0.3116400692483472,2.7474155853919697e-5,403528
3528,5,34.43863394945601,24.151562116467332,0.31005031750822426,2.627277889648346e-5,503528
3528,6,34.378155391877655,24.334267163798035,0.3119327305448412,2.6153312882501522e-5,603528
3529,1,30.606128264565353,22.766959378340196,0.3133582626803557,2.5351369532901303e-5,103529
3529,2,36.94054253557436,26.420796589988164,0.3103560721804455,3.0583260280484884e-5,203529
3529,3,36.32922806226991,26.238103661705313,0.31141506403889146,3.184482880404308e-5,303529
3529,4,34.17039675084714,23.704583537493672,0.31212004997661547,2.9065245403798404e-5,403529
3529,5,34.808599154773574,24.93448668862063,0.31039071842927457,2.8141419485284572e-5,503529
3529,6,34.44077346547072,25.0088542866836,0.311997782425991,2.757411026341873e-5,603529
3530,1,30.40113843141376,22.27683730270878,0.3130748054700847,2.4356064338449755e-5,103530
3530,2,37.06013062803744,26.168224712432107,0.3100819063510224,2.9955806077510086e-5,203530
3530,3,36.4562092499711,25.89021660078421,0.3110572056474273,3.157627818571917e-5,303530
3530,4,34.31714889092928,23.396507367844375,0.31200390609399953,2.853732056086045e-5,403530
3530,5,34.88573233881176,24.554203194674876,0.31058516133851366,2.7361788828924613e-5,503530
3530,6,34.639528010925275,24.678230584141513,0.312211421855898,2.6906706664422247e-5,603530
3531,1,31.09703199005555,23.060668165400834,0.313205583930995,2.597321373963988e-5,103531
3531,2,37.995931424463244,26.934789901999547,0.3104713953374301,3.1646904411722917e-5,203531
3531,3,37.2014169511588,26.661189453983205,0.311545614066304,3.296445241030989e-5,303531
3531,4,35.05958897306935,24.1380642855993,0.31225022431899796,3.0039312113830584e-5,403531
3531,5,35.755189710329134,25.385708129688524,0.3109193111542916,2.9116283078629497e-5,503531
3531,6,35.31146235435961,25.452491367459825,0.3123117092887747,2.8202247836281193e-5,603531
3532,1,31.65857929164286,23.672274238078693,0.31331921252275413,2.7005428078290948e-5,103532
3532,2,38.362313607002925,27.282677206414817,0.31082944665471385,3.267013288295926e-5,203532
3532,3,37.630156633698455,27.03136188736051,0.31199657948078285,3.391446886434138e-5,303532
3532,4,35.46707968735507,24.617720729248056,0.3126067472947307,3.113636083784329e-5,403532
3532,5,36.150498440487866,25.809113967894472,0.3111094188989349,3.0169675771318666e-5,503532
3532,6,35.80526037023264,25.880666723841266,0.31237209790828535,2.914727091041787e-5,603532
3533,1,31.695803137796705,23.684811444240076,0.3133423346282678,2.713650534548204e-5,103533
3533,2,38.342328607002926,27.27682311473306,0.310828299239023,3.270691030258189e-5,203533
3533,3,37.62810996703179,27.03934596386921,0.31196478496637253,3.406941108723904e-5,303533
3533,4,35.44562918230456,24.631214540196098,0.31266588109328647,3.119006821748185e-5,403533
3533,5,36.068125107154536,25.821338319675647,0.3111732817662739,3.0189631110348692e-5,503533
3533,6,35.812993703565965,25.889297978455296,0.31245242045963395,2.934270895147837e-5,603533
3534,1,32.29294216985397,24.746953402582704,0.3129090493525817,2.90895516809804e-5,103534
3534,2,39.015502495891816,27.775979080227387,0.310816901848406,3.418589819330296e-5,203534
3534,3,38.07449218925401,27.505862092620504,0.31195132644423507,3.514646348085595e-5,303534
3534,4,36.00282246272784,25.10072577410768,0.31255329827889616,3.2235706066651136e-5,403534
3534,5,36.33765873938831,26.21979123202519,0.3113163546878708,3.1415064391057444e-5,503534
3534,6,36.26676592578819,26.403660254026374,0.31202502259389125,3.068710141702943e-5,603534
3535,1,25.46846578900003,17.512888850190564,0.3117070901473803,1.330438123774862e-5,103535
3535,2,27.84210290546354,17.395521894391393,0.3085954970439852,1.2882223814051993e-5,203535
3535,3,28.31050488901192,18.158814911267044,0.3096984940564283,1.5037901076093572e-5,303535
3535,4,27.90265923348171,18.499799737478558,0.3102290888330489,1.624638118904383e-5,403535
3535,5,26.42314511634961,17.534449972006087,0.3093916476280137,1.3032730776950768e-5,503535
3535,6,27.8564916385378,19.590778671096647,0.31041536533224984,1.550846566643026e-5,603535
3536,1,22.75235691387734,16.172125319978853,0.3119677337528679,1.1380871911547124e-5,103536
3536,2,22.808996170792994,15.240162310314554,0.309260167368279,9.971520062345339e-6,203536
3536,3,23.555697760911265,15.827363362369054,0.3107476942863309,1.1732554720884948e-5,303536
3536,4,24.47800137864592,17.132910426563573,0.31178400306845705,1.3625173646103761e-5,403536
3536,5,22.220623370856543,15.65077905367192,0.31126518217136817,1.0934703839436555e-5,503536
3536,6,23.866018821616183,17.749674388379713,0.31185589629916466,1.3754095094593267e-5,603536
3537,1,21.057187565506403,14.972719824128468,0.3110772441479806,9.549110745170854e-6,103537
3537,2,21.530830456507275,14.304987320031861,0.3083945336327518,8.66791939983338e-6,203537
3537,3,22.3625710942446,15.055777405972025,0.31024688159897706,1.0254159984760847e-5,303537
3537,4,23.10812971197926,16.2338423059883,0.3111944469608776,1.1989122578367885e-5,403537
3537,5,20.60801527561845,14.519886452549137,0.31076795750194924,9.585553002190952e-6,503537
3537,6,22.75061405971141,16.737117308156286,0.3121458445880557,1.2852878045604406e-5,603537
3538,1,18.343066315346046,13.736805959195726,0.30968476628156905,6.992892724063241e-6,103538
3538,2,17.007822370384954,12.174914742483342,0.306455459235998,5.353689894735474e-6,203538
3538,3,17.199078484312743,12.700319102935367,0.3083876887030169,6.868612945572388e-6,303538
3538,4,18.886807833168117,14.287151425820614,0.3096223157024532,9.268698365097105e-6,403538
3538,5,16.755402658145123,12.721089302843344,0.3090571858027136,6.788016858960465e-6,503538
3538,6,19.483053314738246,15.572090560804478,0.3105058722529459,1.0609998983840953e-5,603538
3539,1,18.343066315346046,13.736805959195726,0.30968476628156905,6.992892724063241e-6,103539
3539,2,17.007822370384954,12.174914742483342,0.306455459235998,5.353689894735474e-6,203539
3539,3,17.199078484312743,12.700319102935367,0.3083876887030169,6.868612945572388e-6,303539
3539,4,18.886807833168117,14.287151425820614,0.3096223157024532,9.268698365097105e-6,403539
3539,5,16.755402658145123,12.721089302843344,0.3090571858027136,6.788016858960465e-6,503539
3539,6,19.483053314738246,15.572090560804478,0.3105058722529459,1.0609998983840953e-5,603539
3540,1,19.17595087016474,14.069828728630387,0.3098636727878735,9.09629557798809e-6,103540
3540,2,19.129363144750528,13.062170331256016,0.30684005903008665,7.948450129788863e-6,203540
3540,3,19.798922446013844,13.809604906073384,0.30862149648988063,9.626639103098997e-6,303540
3540,4,20.990223353265637,15.287397983314799,0.309405926488833,1.1730626403051307e-5,403540
3540,5,18.446945459410056,13.433795857454975,0.30904757905766733,9.10639463164455e-6,503540
3540,6,21.17440630175123,16.196777892695273,0.3105575522384754,1.279038347372145e-5,603540
3541,1,19.305500133358105,13.903872991692745,0.30985373004923716,9.204719889841403e-6,103541
3541,2,19.25039230544989,13.214313658165175,0.30751687189084653,8.458210281974858e-6,203541
3541,3,19.727418614182863,13.929657068471673,0.3076015378045334,9.788915003803056e-6,303541
3541,4,20.902135394495684,15.33325090211737,0.3089309659066041,1.1403940010697537e-5,403541
3541,5,18.606497126076725,13.524229315137212,0.30946127146006625,9.396671073397077e-6,503541
3541,6,21.125022968417895,16.00213164440826,0.3102491615172507,1.2816092542123904e-5,603541
3542,1,19.7874010837948,14.077459929085276,0.30984573941976795,1.034483677703785e-5,103542
3542,2,20.152703466795312,13.33544417078003,0.3075431295992151,9.282592910998803e-6,203542
3542,3,21.111578691435085,14.165217114916434,0.3077543173206956,1.1400767041899222e-5,303542
3542,4,21.802153211521166,15.333533450819228,0.30698562772882587,1.2412406752210932e-5,403542
3542,5,19.483286469524614,13.748068103238378,0.3072068957362877,1.0617808927046204e-5,503542
3542,6,21.69884520654794,16.106893584190477,0.3056894145156059,1.383170784147587e-5,603542
3543,1,21.365500187590172,12.905555679713887,0.2991387982800101,1.3836513641330728e-5,103543
3543,2,23.38489467532466,12.893048689290092,0.2960136396964924,1.4365289201182303e-5,203543
3543,3,24.79138867965368,13.109317327533779,0.29065460081367167,1.735802638097725e-5,303543
3543,4,22.720091041366036,10.483208733859279,0.2458423817907629,1.534166090846196e-5,403543
3543,5,21.804290710678195,10.689737600154912,0.2404450401335336,1.41920325838181e-5,503543
3543,6,23.39131662337661,12.32415595304778,0.26099752806950177,1.6668058012094406e-5,603543
3544,1,21.45585994949493,13.380782259282464,0.3036728967030556,1.4133273833024366e-5,103544
3544,2,23.60341320707069,13.435621004886272,0.3060066993071341,1.4842567754104321e-5,203544
3544,3,24.79293677489178,13.494982641292903,0.30150569396735366,1.7459389908195825e-5,303544
3544,4,22.728972152477144,10.575039525915846,0.24239808072243602,1.5573470194771927e-5,403544
3544,5,21.710934678932162,10.921234552601419,0.2432385411194716,1.4393981633908156e-5,503544
3544,6,23.59650789321788,13.135273501413485,0.26212194267996153,1.7205874794015772e-5,603544
3545,1,20.388444074074062,12.119641950727697,0.27764426813068765,1.3410970308565016e-5,103545
3545,2,22.703216190476184,12.01929654513922,0.2805759299699556,1.4540586319671938e-5,203545
3545,3,23.50774333333333,11.975164874573673,0.27392163967511407,1.7384077564045754e-5,303545
3545,4,21.967746719576713,9.984601083168798,0.24012363621989097,1.5570718317593e-5,403545
3545,5,21.168932380952366,10.64996367457144,0.2348372880910269,1.4256912717391868e-5,503545
3545,6,23.022797777777754,12.78147796309178,0.2529529196895569,1.6857538622952058e-5,603545
3546,1,19.900311279461263,12.878994296711316,0.2963902126091235,1.3132083138685542e-5,103546
3546,2,21.601292857142845,12.608954914929766,0.29366828489034397,1.3732835429482793e-5,203546
3546,3,22.550025505050506,13.076153604251123,0.28746695801662697,1.606898430224573e-5,303546
3546,4,20.535175582010577,9.891076310619633,0.2394029569697175,1.4419488460015628e-5,403546
3546,5,19.698207857142847,10.439445496703692,0.2397216736403161,1.326942478832541e-5,503546
3546,6,21.78854928571427,13.004475650032056,0.2585086980182753,1.6256640813956415e-5,603546
3547,1,18.924101798941795,11.60060763920211,0.2837124214885726,1.2146422736049144e-5,103547
3547,2,20.689968015873017,10.959891063518274,0.27636869530335395,1.3174621477606324e-5,203547
3547,3,21.097891111111117,10.144721580211403,0.2511417347370108,1.5603517608855784e-5,303547
3547,4,20.452992698412704,9.399185145068866,0.23545605968909586,1.4356272361953137e-5,403547
3547,5,19.662769682539686,9.94442685579022,0.2368153899764127,1.2903657825646293e-5,503547
3547,6,21.6521292063492,11.849754495197438,0.25983150009750805,1.5644630103925428e-5,603547
3548,1,18.382769999999994,11.375425586164297,0.2809781500281199,1.1773235547596726e-5,103548
3548,2,20.846231507936512,11.066295002589563,0.28091130038389245,1.3348594466503418e-5,203548
3548,3,21.33539936507937,10.445228141469062,0.26097284387878733,1.575197578083207e-5,303548
3548,4,20.556572222222226,9.562241178010527,0.23894801111887248,1.4449544429393471e-5,403548
3548,5,20.017981031746036,10.114550084929949,0.23743258591222463,1.3158373755436829e-5,503548
3548,6,22.307615079365075,12.10064953900665,0.2567130097984203,1.6121723092127008e-5,603548
3549,1,18.113470582010574,11.1254035578152,0.28061597502603025,1.1618810150789283e-5,103549
3549,2,20.434736111111114,10.746669264316504,0.2738094137187529,1.307560802873899e-5,203549
3549,3,21.04472952380953,10.375828785186233,0.2603201733030184,1.55316006170721e-5,303549
3549,4,20.296994920634926,9.58856659922682,0.2397270185350483,1.4250335404495335e-5,403549
3549,5,19.500588571428576,10.023432569730456,0.2350267843615643,1.2759405535789622e-5,503549
3549,6,21.34317603174603,11.807981173671777,0.25627351707160306,1.5363110911882995e-5,603549
3550,1,19.818945620490606,13.00606034225608,0.29312101073272223,1.2751341776392868e-5,103550
3550,2,22.07206292568542,13.357269083665846,0.2989945676617216,1.4063681934404384e-5,203550
3550,3,22.67273905483406,13.297703322127663,0.3006439155922959,1.5886333684734734e-5,303550
3550,4,20.810307886002885,10.228649458276157,0.2458854706421244,1.4610388324226393e-5,403550
3550,5,19.66936932539682,10.362850734702814,0.2408933120039091,1.3157836040569552e-5,503550
3550,6,21.734541349206342,12.127377209566983,0.2606060525374015,1.6085435153160043e-5,603550
3551,1,18.521951904761902,11.389492702162464,0.28079905961320534,1.1865388863048396e-5,103551
3551,2,20.592445952380952,11.041350172212866,0.280026442175764,1.34792897317673e-5,203551
3551,3,20.812881428571433,10.188562600548234,0.24676844732472739,1.554390617770574e-5,303551
3551,4,20.220685238095243,9.572045323774075,0.23819022423204628,1.4309717024141424e-5,403551
3551,5,19.505579523809526,10.01120668448538,0.23916514276009462,1.2986904021655692e-5,503551
3551,6,21.57784142857143,11.80929394468175,0.25901287556623576,1.5613243103175944e-5,603551
3552,1,18.469799999999996,11.179391152305358,0.2801020377202371,1.163721498564914e-5,103552
3552,2,20.56654214285714,11.071720338962681,0.2840330115084429,1.327631943844068e-5,203552
3552,3,20.901635238095242,10.224550385312432,0.2535111473161835,1.543409049497194e-5,303552
3552,4,20.117612539682543,9.427562105648173,0.23607095320288948,1.4057869266585216e-5,403552
3552,5,19.272646904761906,9.820795973660813,0.23811529192746145,1.2591571856913308e-5,503552
3552,6,21.4865019047619,11.667153943811632,0.2574921547644927,1.5410438396643386e-5,603552
3553,1,17.00765534391534,10.350303836700693,0.26670521070675807,1.0620882858433526e-5,103553
3553,2,19.639206666666666,10.346874420233872,0.26727905479503766,1.2722453170734375e-5,203553
3553,3,20.13517587301588,9.552641203184292,0.24609989059792536,1.4990642597294514e-5,303553
3553,4,19.04390010582011,9.197065187983233,0.23103978418304813,1.3271266449627363e-5,403553
3553,5,18.491913174603177,9.556592264754107,0.2319829233808318,1.1960504878781078e-5,503553
3553,6,20.444902698412694,11.336603265880692,0.2501875491039142,1.4405054098518637e-5,603553
3554,1,17.644552857142852,10.527845108268348,0.2724223756827024,1.1096810351950434e-5,103554
3554,2,19.99542285714286,10.364254125952018,0.27151614461523244,1.3335401333882428e-5,203554
3554,3,20.3348807936508,10.066839006982176,0.25884253916963107,1.5061391914793674e-5,303554
3554,4,19.531624920634926,9.366731337303174,0.23705575155950281,1.3778296883111254e-5,403554
3554,5,18.859376269841274,9.473703339412321,0.2325970830861704,1.2519163065473977e-5,503554
3554,6,21.00918952380951,11.252170039154867,0.2506075692592752,1.5129699622280253e-5,603554
3555,1,18.79292603174602,11.684195673802499,0.2798890515131348,1.2136237844867447e-5,103555
3555,2,21.37109718253968,11.939720995043535,0.28243659350253664,1.4677338863394703e-5,203555
3555,3,21.085608571428576,10.811960735188999,0.26109364759855785,1.5776102381448672e-5,303555
3555,4,20.52043455026455,9.897948583271289,0.24062006354909657,1.480349529759975e-5,403555
3555,5,19.646368968253963,9.828093339222148,0.23551628135568634,1.3615164091428331e-5,503555
3555,6,21.775048888888875,11.99882668681882,0.25506966749515714,1.6004852747251882e-5,603555
3556,1,19.477600555555536,13.220646042899855,0.29548956190748366,1.2431102449013662e-5,103556
3556,2,22.18408723665223,13.780568417759634,0.30281740724209255,1.4997453390616414e-5,203556
3556,3,23.515027092352092,14.55183123324655,0.30324685657078454,1.6557387509275486e-5,303556
3556,4,21.221773299663298,11.443478792056226,0.25185179236630567,1.5393683435141836e-5,403556
3556,5,19.912330912698405,10.843883038700547,0.2474162314611851,1.3914860578420672e-5,503556
3556,6,22.142185476190463,12.927590784047432,0.26560956857013895,1.6443462344448044e-5,603556
3557,1,19.096944490139478,12.00540714376991,0.28667053809579357,1.2490340078175338e-5,103557
3557,2,21.726900479797976,12.79170509087897,0.29600401702615675,1.4850476070160726e-5,203557
3557,3,22.585282518037523,13.258449252185802,0.2998832870714901,1.6130626778961824e-5,303557
3557,4,20.55704305194805,10.258352256348347,0.24731780911381201,1.5054308327747272e-5,403557
3557,5,19.536061349206342,9.858947448024658,0.23356034903772127,1.3752022273423528e-5,503557
3557,6,21.658051507936495,11.854545162130895,0.2540572958142565,1.6028017606477457e-5,603557
3558,1,18.99673134199133,11.913056736365958,0.28757336839626946,1.258159349520121e-5,103558
3558,2,21.078478759018754,11.9402434147563,0.2891831589380805,1.4647964228383458e-5,203558
3558,3,22.143684155844166,12.86661377561873,0.29971606482943547,1.5889181546208324e-5,303558
3558,4,20.446393025493023,10.293314345100717,0.24790849368567663,1.4872888146614251e-5,403558
3558,5,19.442301825396825,9.938381863174113,0.23617530790767235,1.3771018803375846e-5,503558
3558,6,21.641588095238085,11.855487115389852,0.2549542599878335,1.6182859061138806e-5,603558
