"date"	"value"
1960-01-01	8.25670048387097
1960-02-01	10.7395625172414
1960-03-01	11.3699381612903
1960-04-01	13.5585567
1960-05-01	16.8133816774194
1960-06-01	21.4083806666667
1960-07-01	23.6192197096774
1960-08-01	23.4670978387097
1960-09-01	20.3107018333333
1960-10-01	14.3851408387097
1960-11-01	12.610856
1960-12-01	7.35808383870968
1961-01-01	7.72739990322581
1961-02-01	11.6844955
1961-03-01	11.5684797419355
1961-04-01	14.2933132333333
1961-05-01	18.0881648709677
1961-06-01	19.5941557
1961-07-01	23.9914362580645
1961-08-01	23.3499173548387
1961-09-01	21.1201246
1961-10-01	15.7611897096774
1961-11-01	11.5301347333333
1961-12-01	11.5718713548387
1962-01-01	9.58704077419355
1962-02-01	8.88611446428571
1962-03-01	10.5315384193548
1962-04-01	13.0713329333333
1962-05-01	16.8158758709677
1962-06-01	18.7633457
1962-07-01	24.3303258709677
1962-08-01	25.4675352580645
1962-09-01	22.7983169666667
1962-10-01	17.2104955806452
1962-11-01	9.94745576666667
1962-12-01	9.065971
1963-01-01	8.93904667741936
1963-02-01	7.92154975
1963-03-01	10.7527482258065
1963-04-01	12.9574027333333
1963-05-01	15.6373454516129
1963-06-01	19.460765
1963-07-01	23.9869248387097
1963-08-01	23.5609360967742
1963-09-01	19.0396363
1963-10-01	17.2681303225806
1963-11-01	12.8737508
1963-12-01	9.5317834516129
1964-01-01	8.90174977419355
1964-02-01	9.99357044827586
1964-03-01	11.2973022580645
1964-04-01	12.2093021666667
1964-05-01	19.6817479354839
1964-06-01	20.5938440333333
1964-07-01	23.7763421612903
1964-08-01	23.7898194516129
1964-09-01	23.7210452
1964-10-01	16.3248398709677
1964-11-01	12.2268619333333
1964-12-01	7.97508948387097
1965-01-01	8.03447919354839
1965-02-01	8.18897092857143
1965-03-01	11.3678539032258
1965-04-01	14.1279691
1965-05-01	18.5731867741935
1965-06-01	22.1709644
1965-07-01	22.8580489354839
1965-08-01	23.9085521290323
1965-09-01	18.5069462666667
1965-10-01	15.6086174193548
1965-11-01	11.5410798
1965-12-01	9.83455577419355
1966-01-01	10.7107748387097
1966-02-01	11.0656796428571
1966-03-01	10.6423625806452
1966-04-01	13.4879544333333
1966-05-01	17.4830428387097
1966-06-01	20.3341741
1966-07-01	23.0438128387097
1966-08-01	24.6854959354839
1966-09-01	20.8174488666667
1966-10-01	14.5142842580645
1966-11-01	9.63988743333333
1966-12-01	9.15011835483871
1967-01-01	8.57115558064516
1967-02-01	9.53207178571428
1967-03-01	11.861560483871
1967-04-01	11.8611745333333
1967-05-01	15.6280273225806
1967-06-01	18.4662809666667
1967-07-01	24.686432483871
1967-08-01	24.0902366129032
1967-09-01	20.4437884666667
1967-10-01	17.1336031612903
1967-11-01	11.8639784
1967-12-01	7.375286
1968-01-01	8.23640174193548
1968-02-01	9.21356668965517
1968-03-01	10.0393827096774
1968-04-01	12.0731784
1968-05-01	15.7269477741935
1968-06-01	19.8851325
1968-07-01	23.9612933548387
1968-08-01	23.0255066129032
1968-09-01	20.9694672
1968-10-01	18.2466281935484
1968-11-01	12.7244904
1968-12-01	9.56479170967742
1969-01-01	10.1821718709677
1969-02-01	8.886092
1969-03-01	10.9758499354839
1969-04-01	12.5641494666667
1969-05-01	15.3009355806452
1969-06-01	18.1925066666667
1969-07-01	23.0988213225806
1969-08-01	23.3814932903226
1969-09-01	17.3863619
1969-10-01	15.5437390967742
1969-11-01	12.1735324333333
1969-12-01	7.61220174193548
1970-01-01	10.1857392903226
1970-02-01	9.89102814285714
1970-03-01	9.81145474193548
1970-04-01	13.1146954666667
1970-05-01	15.3108798387097
1970-06-01	18.3828238666667
1970-07-01	24.233630516129
1970-08-01	23.6529453548387
1970-09-01	21.8615494333333
1970-10-01	15.8505938709677
1970-11-01	13.6776698
1970-12-01	7.92320890322581
1971-01-01	8.64511535483871
1971-02-01	9.71648682142857
1971-03-01	9.07666351612903
1971-04-01	11.0680140333333
1971-05-01	13.1923611935484
1971-06-01	17.5307007333333
1971-07-01	22.4580315483871
1971-08-01	22.6958512580645
1971-09-01	20.2158096
1971-10-01	17.8856867419355
1971-11-01	10.0090065
1971-12-01	8.86463364516129
1972-01-01	7.36328851612903
1972-02-01	8.70941110344828
1972-03-01	9.6194914516129
1972-04-01	12.6303701333333
1972-05-01	14.2703647419355
1972-06-01	17.9881032
1972-07-01	21.6816008709677
1972-08-01	21.8757576451613
1972-09-01	17.5583632666667
1972-10-01	14.6566379032258
1972-11-01	12.4432750333333
1972-12-01	8.99973774193548
1973-01-01	8.35679664516129
1973-02-01	8.02235507142857
1973-03-01	9.72210280645161
1973-04-01	12.2664143
1973-05-01	15.4158001290323
1973-06-01	18.7697709333333
1973-07-01	22.4731511612903
1973-08-01	23.8644998387097
1973-09-01	21.5063931666667
1973-10-01	15.5006119032258
1973-11-01	12.9265279333333
1973-12-01	8.19780093548387
1974-01-01	9.81541170967742
1974-02-01	8.64986725
1974-03-01	9.88281670967742
1974-04-01	10.3529503
1974-05-01	16.3111799032258
1974-06-01	18.6843274666667
1974-07-01	23.335002483871
1974-08-01	23.5561645483871
1974-09-01	20.7309871666667
1974-10-01	14.8669175483871
1974-11-01	12.127667
1974-12-01	10.6936357096774
1975-01-01	9.65687529032258
1975-02-01	9.72057260714286
1975-03-01	9.31319306451613
1975-04-01	11.7482547666667
1975-05-01	13.6158512580645
1975-06-01	18.0352475
1975-07-01	24.5731959032258
1975-08-01	23.9290733225806
1975-09-01	19.2052801666667
1975-10-01	16.8128859032258
1975-11-01	12.1334023
