"WP4","campaign","flo_sl","pu"
3848,3,0.052056214,1
3849,3,0.060059667,1
3850,3,0.068249389,1
3851,3,0.121917945,1
3852,3,0.061231857,1
3853,3,0.093240147,1
3854,3,0.003043334,1
3855,3,0.004223852,1
3856,3,0.00207011,1
3857,3,0.003091081,1
3858,3,0.006148501,1
3859,3,0.000243,1
3860,3,0.000235,1
3861,3,0.000293,1
3862,3,0.014199015,1
3863,3,0.00011,1
3864,3,0.000429,1
3865,3,0.001249808,1
3866,3,0.002315809,1
3867,3,0.009357326,1
3868,3,0.003751732,1
3869,3,0.003147241,1
3870,3,0.003613798,1
3871,3,0.002110537,1
3872,3,0.001263198,1
3873,3,0.00531675,1
3874,3,0.003682213,1
3875,3,0.013082221,1
3876,3,0.000823,1
3877,3,0.000244,1
3878,3,0.003604365,1
3879,3,0.001185443,1
3880,3,0.00450139,1
3947,3,0.797114122,1
3507,4,0.003881082,1
3508,4,0.001971225,1
3509,4,0.001945135,1
3510,4,0.000655,1
3511,4,0.000601,1
3512,4,0.001559583,1
3513,4,0.047824245,1
3514,4,0.064383147,1
3515,4,0.008013526,1
3516,4,0.114220793,1
3517,4,0.195009183,1
3518,4,0.194686269,1
3519,4,0.035593669,1
3520,4,0.003777355,1
3521,4,0.218000905,1
3522,4,0.33935107,1
3523,4,0.147288533,1
3524,4,0.278826236,1
3525,4,0.369605136,1
3526,4,0.254419738,1
3527,4,0.555140869,1
3528,4,0.653909486,1
3529,4,0.502683413,1
3530,4,0.629348893,1
3531,4,0.556987591,1
3532,4,0.49826828,1
3533,4,0.466517517,1
3534,4,0.647394313,1
3535,4,0.66532457,1
3536,4,0.503770869,1
3537,4,0.582725593,1
3538,4,0.797114122,1
3539,4,0.604046945,1
3540,4,1,1
3541,4,0.695377475,1
3542,4,0.710303728,1
3543,4,0.587338806,1
3544,4,0.337939034,1
3545,4,0.101010377,1
3546,4,0.061468361,1
3547,4,0.012825953,1
3548,4,0.046373761,1
3549,4,0.018405,1
3550,4,0.082150759,1
3551,4,0.147439396,1
3552,4,0.169275695,1
3553,4,0.086266146,1
3554,4,0.026045986,1
3555,4,0.012043433,1
3556,4,0,1
3557,4,0.007683285,1
3558,4,0.021749356,1
3559,4,0.028905158,1
3560,4,0.032330605,1
3561,4,0.067590364,1
3562,4,0.031212751,1
3563,4,0,1
3564,4,0.048878366,1
3565,4,0.099305301,1
3566,4,0.238545254,1
3567,4,0.089263439,1
3568,4,0.179285878,1
3569,4,0.08506814,1
3570,4,0.055703518,1
3571,4,0.035901977,1
3572,4,0.05136632,1
3573,4,0.114432442,1
3574,4,0.058470777,1
3575,4,0.05082693,1
3576,4,0.010121116,1
3577,4,0.013618491,1
3578,4,0.019749909,1
3579,4,0.028999624,1
3580,4,0.113092575,1
3581,4,0.050807183,1
3582,4,0.021489891,1
3583,4,0.016161286,1
3584,4,0.031810505,1
3585,4,0.133438674,1
3586,4,0.014742442,1
3587,4,0.005535094,1
3588,4,0.042990402,1
3589,4,0.098630811,1
3590,4,0.053508097,1
3592,4,0.11650594,1
3593,4,0.011832722,1
3594,4,0.088711401,1
3595,4,0.063638387,1
3596,4,0.008825597,1
3597,4,0.017447822,1
3598,4,0.022989061,1
3599,4,0.006705699,1
3600,4,0.016135903,1
3601,4,0.045516331,1
3602,4,0.02880886,1
3603,4,0.010602824,1
3604,4,0.057033225,1
3605,4,0.018456775,1
3606,4,0.099594398,1
3607,4,0.090710091,1
3608,4,0.129662285,1
3609,4,0.069150733,1
3610,4,0.064984114,1
3611,4,0.026202494,1
3612,4,0.10951635,1
3613,4,0.044878876,1
3614,4,0.036125337,1
3615,4,0.092931367,1
3616,4,0.066979578,1
3617,4,0.068225372,1
3618,4,0.042205869,1
3619,4,0.026294463,1
3620,4,0.025973364,1
3621,4,0.048110052,1
3622,4,0.067927581,1
3623,4,0.07174381,1
3624,4,0.060584327,1
3625,4,0.015993524,1
3626,4,0.088735322,1
3627,4,0.054921285,1
3628,4,0.06975479,1
3629,4,0.034519967,1
3630,4,0.058844307,1
3631,4,0.055486741,1
3632,4,0.062788949,1
3633,4,0.015884011,1
3634,4,0.065781622,1
3635,4,0.082702902,1
3636,4,0.026860893,1
3637,4,0.046502614,1
3638,4,0.015011853,1
3639,4,0.092529909,1
3640,4,0.006521874,1
3641,4,0.095078353,1
3642,4,0.140174025,1
3643,4,0.073779567,1
3644,4,0.276275239,1
3645,4,0.056274965,1
3646,4,0.010368118,1
3647,4,0.012700075,1
3648,4,0.089929976,1
3649,4,0.120922433,1
3650,4,0.161107046,1
3651,4,0.058640609,1
3652,4,0.122947105,1
3653,4,0.029716709,1
3654,4,0.150740254,1
3655,4,0.064055704,1
3656,4,0.096309134,1
3657,4,0.124081147,1
3658,4,0.138022674,1
3659,4,0.115194625,1
3660,4,0.07585985,1
3661,4,0.046108826,1
3662,4,0.414312662,1
3663,4,0.306938231,1
3664,4,0.163725546,1
3665,4,0.229717942,1
3666,4,0.198028542,1
3667,4,0.169314352,1
3668,4,0.075593505,1
3669,4,0.155183032,1
3670,4,0.177379774,1
3671,4,0.081474807,1
3672,4,0.018558113,1
3673,4,0,1
3674,4,0.063389368,1
3675,4,0.069963113,1
3676,4,0.044067412,1
3677,4,0.035555731,1
3678,4,0.025325092,1
3679,4,0.070262171,1
3680,4,0.061388272,1
3681,4,0.097355469,1
3682,4,0.050153645,1
3683,4,0.038358666,1
3684,4,0,1
3685,4,0.031937345,1
3686,4,0.042056688,1
3687,4,0.14002527,1
3688,4,0.132816694,1
3689,4,0.07749839,1
3690,4,0.132703264,1
3691,4,0.147829955,1
3692,4,0.10677499,1
3693,4,0.165624952,1
3694,4,0.181860602,1
3695,4,0.148467859,1
3696,4,0.069419049,1
3697,4,0.649978727,1
3698,4,0.513545885,1
3699,4,0.168452112,1
3700,4,0.150418076,1
3701,4,0.199794743,1
3702,4,0.429307421,1
3703,4,0.146773372,1
3704,4,0.332172936,1
3705,4,0.488655338,1
3706,4,0.167474211,1
3707,4,0.436268009,1
3708,4,0.549564606,1
3709,4,0.346095905,1
3710,4,0.498831757,1
3711,4,0.662044895,1
3712,4,0.883262033,1
3713,4,0.367779502,1
3714,4,0.553828599,1
3715,4,0.711260867,1
3716,4,0.106165949,1
3717,4,0.129074369,1
3718,4,0.236631254,1
3719,4,0.233453589,1
3720,4,0.006765302,1
3721,4,0.154714491,1
3722,4,0.20432081,1
3723,4,0.08940413,1
3724,4,0.468972573,1
3725,4,0.215249672,1
3727,4,0.537979841,1
3728,4,0.365272352,1
3729,4,0.374496683,1
3730,4,0.62631665,1
3731,4,0.37413597,1
3733,4,0.372384016,1
3734,4,0.328245851,1
3735,4,0.400795192,1
3736,4,0.480641363,1
3737,4,0.379864105,1
3738,4,0.482735548,1
3739,4,0.607110108,1
3740,4,0.520059305,1
3741,4,0.432554208,1
3742,4,0.360844814,1
3743,4,0.47596296,1
3744,4,0.352356452,1
3745,4,0.24649302,1
3746,4,0.307178614,1
3747,4,0.199235213,1
3748,4,0.393711696,1
3749,4,0.101298903,1
3750,4,0.120104104,1
3751,4,0.183666057,1
3752,4,0.700539182,1
3753,4,0.387470466,1
3754,4,0.085022804,1
3755,4,0.101070021,1
3756,4,0.073853807,1
3757,4,0.069584287,1
3758,4,0.088434425,1
3759,4,0.185026557,1
3760,4,0.089856683,1
3761,4,0.385638254,1
3762,4,0.327092202,1
3763,4,0.288451725,1
3764,4,0.355432725,1
3765,4,0.325718154,1
3766,4,0.277642216,1
3767,4,0.228875588,1
3768,4,0.28378381,1
3769,4,0.234262573,1
3770,4,0.291136923,1
3771,4,0.410149361,1
3772,4,0.196583935,1
3773,4,0.171414326,1
3775,4,0.293384808,1
3776,4,0.348174038,1
3777,4,0.364443584,1
3778,4,0.380556978,1
3779,4,0.399276317,1
3780,4,0.371846441,1
3781,4,0.403575379,1
3782,4,0.424971579,1
3783,4,0.498060041,1
3784,4,0.334722129,1
3785,4,0.299653071,1
3786,4,0.293830286,1
3787,4,0.118387296,1
3788,4,0.246485017,1
3789,4,0.095403901,1
3790,4,0.218923332,1
3791,4,0.238162768,1
3792,4,0.414410919,1
3793,4,0.204489807,1
3794,4,0.317351106,1
3795,4,0.205961884,1
3796,4,0.2444074,1
3797,4,0.204783152,1
3798,4,0.321561855,1
3799,4,0.233451169,1
3800,4,0.203869996,1
3801,4,0.265649621,1
3802,4,0.209668054,1
3803,4,0.148816293,1
3804,4,0.219664758,1
3805,4,0.171029273,1
3806,4,0.222890776,1
3807,4,0.261571244,1
3808,4,0.25242026,1
3809,4,0.193473114,1
3810,4,0.260574287,1
3811,4,0.271996355,1
3812,4,0.208456854,1
3813,4,0.18748245,1
3814,4,0.137964374,1
3815,4,0.12766273,1
3816,4,0.201132906,1
3817,4,0.167658654,1
3818,4,0.187962345,1
3819,4,0.087276146,1
3820,4,0.15798121,1
3821,4,0.078408059,1
3822,4,0.004105727,1
3823,4,0.079415828,1
3824,4,0.090043065,1
3825,4,0.16048894,1
3826,4,0.166998758,1
3827,4,0.189775228,1
3828,4,0.215211046,1
3829,4,0.145702751,1
3830,4,0.168244161,1
3831,4,0.110377687,1
3832,4,0.080571643,1
3833,4,0.03476707,1
3834,4,0.045397375,1
3835,4,7.3e-05,1
3836,4,0.000315,1
3837,4,0.000411,1
3838,4,0.004766372,1
3839,4,0.003357805,1
3840,4,0.004048074,1
3841,4,0.003781647,1
3842,4,0.003211353,1
3843,4,0.015959848,1
3844,4,0.003572004,1
3845,4,0.001734369,1
3846,4,0.000828,1
3847,4,0.027491776,1
3848,4,0.052056214,1
3849,4,0.060059667,1
3850,4,0.068249389,1
3851,4,0.121917945,1
3852,4,0.061231857,1
3853,4,0.093240147,1
3854,4,0.003043334,1
3855,4,0.004223852,1
3856,4,0.00207011,1
3857,4,0.003091081,1
3858,4,0.006148501,1
3859,4,0.000243,1
3860,4,0.000235,1
3861,4,0.000293,1
3862,4,0.014199015,1
3863,4,0.00011,1
3864,4,0.000429,1
3865,4,0.001249808,1
3866,4,0.002315809,1
3867,4,0.009357326,1
3868,4,0.003751732,1
3869,4,0.003147241,1
3870,4,0.003613798,1
3871,4,0.002110537,1
3872,4,0.001263198,1
3873,4,0.00531675,1
3874,4,0.003682213,1
3875,4,0.013082221,1
3876,4,0.000823,1
3877,4,0.000244,1
3878,4,0.003604365,1
3879,4,0.001185443,1
3880,4,0.00450139,1
3947,4,0.797114122,1
3507,5,0.003881082,1
3508,5,0.001971225,1
3509,5,0.001945135,1
3510,5,0.000655,1
3511,5,0.000601,1
3512,5,0.001559583,1
3513,5,0.047824245,1
3514,5,0.064383147,1
3515,5,0.008013526,1
3516,5,0.114220793,1
3517,5,0.195009183,1
3518,5,0.194686269,1
3519,5,0.035593669,1
3520,5,0.003777355,1
3521,5,0.218000905,1
3522,5,0.33935107,1
3523,5,0.147288533,1
3524,5,0.278826236,1
3525,5,0.369605136,1
3526,5,0.254419738,1
3527,5,0.555140869,1
3528,5,0.653909486,1
3529,5,0.502683413,1
3530,5,0.629348893,1
3531,5,0.556987591,1
3532,5,0.49826828,1
3533,5,0.466517517,1
3534,5,0.647394313,1
3535,5,0.66532457,1
3536,5,0.503770869,1
3537,5,0.582725593,1
3538,5,0.797114122,1
3539,5,0.604046945,1
3540,5,1,1
3541,5,0.695377475,1
3542,5,0.710303728,1
3543,5,0.587338806,1
3544,5,0.337939034,1
3545,5,0.101010377,1
3546,5,0.061468361,1
3547,5,0.012825953,1
3548,5,0.046373761,1
3549,5,0.018405,1
3550,5,0.082150759,1
3551,5,0.147439396,1
3552,5,0.169275695,1
3553,5,0.086266146,1
3554,5,0.026045986,1
3555,5,0.012043433,1
3556,5,0,1
3557,5,0.007683285,1
3558,5,0.021749356,1
3559,5,0.028905158,1
3560,5,0.032330605,1
3561,5,0.067590364,1
3562,5,0.031212751,1
3563,5,0,1
3564,5,0.048878366,1
3565,5,0.099305301,1
3566,5,0.238545254,1
3567,5,0.089263439,1
3568,5,0.179285878,1
3569,5,0.08506814,1
3570,5,0.055703518,1
3571,5,0.035901977,1
3572,5,0.05136632,1
3573,5,0.114432442,1
3574,5,0.058470777,1
3575,5,0.05082693,1
3576,5,0.010121116,1
3577,5,0.013618491,1
3578,5,0.019749909,1
3579,5,0.028999624,1
3580,5,0.113092575,1
3581,5,0.050807183,1
3582,5,0.021489891,1
3583,5,0.016161286,1
3584,5,0.031810505,1
3585,5,0.133438674,1
3586,5,0.014742442,1
3587,5,0.005535094,1
3588,5,0.042990402,1
3589,5,0.098630811,1
3590,5,0.053508097,1
3592,5,0.11650594,1
3593,5,0.011832722,1
3594,5,0.088711401,1
3595,5,0.063638387,1
3596,5,0.008825597,1
3597,5,0.017447822,1
3598,5,0.022989061,1
3599,5,0.006705699,1
3600,5,0.016135903,1
3601,5,0.045516331,1
3602,5,0.02880886,1
3603,5,0.010602824,1
3604,5,0.057033225,1
3605,5,0.018456775,1
3606,5,0.099594398,1
3607,5,0.090710091,1
3608,5,0.129662285,1
3609,5,0.069150733,1
3610,5,0.064984114,1
3611,5,0.026202494,1
3612,5,0.10951635,1
3613,5,0.044878876,1
3614,5,0.036125337,1
3615,5,0.092931367,1
3616,5,0.066979578,1
3617,5,0.068225372,1
3618,5,0.042205869,1
3619,5,0.026294463,1
3620,5,0.025973364,1
3621,5,0.048110052,1
3622,5,0.067927581,1
3623,5,0.07174381,1
3624,5,0.060584327,1
3625,5,0.015993524,1
3626,5,0.088735322,1
3627,5,0.054921285,1
3628,5,0.06975479,1
3629,5,0.034519967,1
3630,5,0.058844307,1
3631,5,0.055486741,1
3632,5,0.062788949,1
3633,5,0.015884011,1
3634,5,0.065781622,1
3635,5,0.082702902,1
3636,5,0.026860893,1
3637,5,0.046502614,1
3638,5,0.015011853,1
3639,5,0.092529909,1
3640,5,0.006521874,1
3641,5,0.095078353,1
3642,5,0.140174025,1
3643,5,0.073779567,1
3644,5,0.276275239,1
3645,5,0.056274965,1
3646,5,0.010368118,1
3647,5,0.012700075,1
3648,5,0.089929976,1
3649,5,0.120922433,1
3650,5,0.161107046,1
3651,5,0.058640609,1
3652,5,0.122947105,1
3653,5,0.029716709,1
3654,5,0.150740254,1
3655,5,0.064055704,1
3656,5,0.096309134,1
3657,5,0.124081147,1
3658,5,0.138022674,1
3659,5,0.115194625,1
3660,5,0.07585985,1
3661,5,0.046108826,1
3662,5,0.414312662,1
3663,5,0.306938231,1
3664,5,0.163725546,1
3665,5,0.229717942,1
3666,5,0.198028542,1
3667,5,0.169314352,1
3668,5,0.075593505,1
3669,5,0.155183032,1
3670,5,0.177379774,1
3671,5,0.081474807,1
3672,5,0.018558113,1
3673,5,0,1
3674,5,0.063389368,1
3675,5,0.069963113,1
3676,5,0.044067412,1
3677,5,0.035555731,1
3678,5,0.025325092,1
3679,5,0.070262171,1
3680,5,0.061388272,1
3681,5,0.097355469,1
3682,5,0.050153645,1
3683,5,0.038358666,1
3684,5,0,1
3685,5,0.031937345,1
3686,5,0.042056688,1
3687,5,0.14002527,1
3688,5,0.132816694,1
3689,5,0.07749839,1
3690,5,0.132703264,1
3691,5,0.147829955,1
3692,5,0.10677499,1
3693,5,0.165624952,1
3694,5,0.181860602,1
3695,5,0.148467859,1
3696,5,0.069419049,1
3697,5,0.649978727,1
3698,5,0.513545885,1
3699,5,0.168452112,1
3700,5,0.150418076,1
3701,5,0.199794743,1
3702,5,0.429307421,1
3703,5,0.146773372,1
3704,5,0.332172936,1
3705,5,0.488655338,1
3706,5,0.167474211,1
3707,5,0.436268009,1
3708,5,0.549564606,1
3709,5,0.346095905,1
3710,5,0.498831757,1
3711,5,0.662044895,1
3712,5,0.883262033,1
3713,5,0.367779502,1
3714,5,0.553828599,1
3715,5,0.711260867,1
3716,5,0.106165949,1
3717,5,0.129074369,1
3718,5,0.236631254,1
3719,5,0.233453589,1
3720,5,0.006765302,1
3721,5,0.154714491,1
3722,5,0.20432081,1
3723,5,0.08940413,1
3724,5,0.468972573,1
3725,5,0.215249672,1
3727,5,0.537979841,1
3728,5,0.365272352,1
3729,5,0.374496683,1
3730,5,0.62631665,1
3731,5,0.37413597,1
3733,5,0.372384016,1
3734,5,0.328245851,1
3735,5,0.400795192,1
3736,5,0.480641363,1
3737,5,0.379864105,1
3738,5,0.482735548,1
3739,5,0.607110108,1
3740,5,0.520059305,1
3741,5,0.432554208,1
3742,5,0.360844814,1
3743,5,0.47596296,1
3744,5,0.352356452,1
3745,5,0.24649302,1
3746,5,0.307178614,1
3747,5,0.199235213,1
3748,5,0.393711696,1
3749,5,0.101298903,1
3750,5,0.120104104,1
3751,5,0.183666057,1
3752,5,0.700539182,1
3753,5,0.387470466,1
3754,5,0.085022804,1
3755,5,0.101070021,1
3756,5,0.073853807,1
3757,5,0.069584287,1
3758,5,0.088434425,1
3759,5,0.185026557,1
3760,5,0.089856683,1
3761,5,0.385638254,1
3762,5,0.327092202,1
3763,5,0.288451725,1
3764,5,0.355432725,1
3765,5,0.325718154,1
3766,5,0.277642216,1
3767,5,0.228875588,1
3768,5,0.28378381,1
3769,5,0.234262573,1
3770,5,0.291136923,1
3771,5,0.410149361,1
3772,5,0.196583935,1
3773,5,0.171414326,1
3775,5,0.293384808,1
3776,5,0.348174038,1
3777,5,0.364443584,1
3778,5,0.380556978,1
3779,5,0.399276317,1
3780,5,0.371846441,1
3781,5,0.403575379,1
3782,5,0.424971579,1
3783,5,0.498060041,1
3784,5,0.334722129,1
3785,5,0.299653071,1
3786,5,0.293830286,1
3787,5,0.118387296,1
3788,5,0.246485017,1
3789,5,0.095403901,1
3790,5,0.218923332,1
3791,5,0.238162768,1
3792,5,0.414410919,1
3793,5,0.204489807,1
3794,5,0.317351106,1
3795,5,0.205961884,1
3796,5,0.2444074,1
3797,5,0.204783152,1
3798,5,0.321561855,1
3799,5,0.233451169,1
3800,5,0.203869996,1
3801,5,0.265649621,1
3802,5,0.209668054,1
3803,5,0.148816293,1
3804,5,0.219664758,1
3805,5,0.171029273,1
3806,5,0.222890776,1
3807,5,0.261571244,1
3808,5,0.25242026,1
3809,5,0.193473114,1
3810,5,0.260574287,1
3811,5,0.271996355,1
3812,5,0.208456854,1
3813,5,0.18748245,1
3814,5,0.137964374,1
3815,5,0.12766273,1
3816,5,0.201132906,1
3817,5,0.167658654,1
3818,5,0.187962345,1
3819,5,0.087276146,1
3820,5,0.15798121,1
3821,5,0.078408059,1
3822,5,0.004105727,1
3823,5,0.079415828,1
3824,5,0.090043065,1
3825,5,0.16048894,1
3826,5,0.166998758,1
3827,5,0.189775228,1
3828,5,0.215211046,1
3829,5,0.145702751,1
3830,5,0.168244161,1
3831,5,0.110377687,1
3832,5,0.080571643,1
3833,5,0.03476707,1
3834,5,0.045397375,1
3835,5,7.3e-05,1
3836,5,0.000315,1
3837,5,0.000411,1
3838,5,0.004766372,1
3839,5,0.003357805,1
3840,5,0.004048074,1
3841,5,0.003781647,1
3842,5,0.003211353,1
3843,5,0.015959848,1
3844,5,0.003572004,1
3845,5,0.001734369,1
3846,5,0.000828,1
3847,5,0.027491776,1
3848,5,0.052056214,1
3849,5,0.060059667,1
3850,5,0.068249389,1
3851,5,0.121917945,1
3852,5,0.061231857,1
3853,5,0.093240147,1
3854,5,0.003043334,1
3855,5,0.004223852,1
3856,5,0.00207011,1
3857,5,0.003091081,1
3858,5,0.006148501,1
3859,5,0.000243,1
3860,5,0.000235,1
3861,5,0.000293,1
3862,5,0.014199015,1
3863,5,0.00011,1
3864,5,0.000429,1
3865,5,0.001249808,1
3866,5,0.002315809,1
3867,5,0.009357326,1
3868,5,0.003751732,1
3869,5,0.003147241,1
3870,5,0.003613798,1
3871,5,0.002110537,1
3872,5,0.001263198,1
3873,5,0.00531675,1
3874,5,0.003682213,1
3875,5,0.013082221,1
3876,5,0.000823,1
3877,5,0.000244,1
3878,5,0.003604365,1
3879,5,0.001185443,1
3880,5,0.00450139,1
3947,5,0.797114122,1
3507,6,0.003881082,1
3508,6,0.001971225,1
3509,6,0.001945135,1
3510,6,0.000655,1
3511,6,0.000601,1
3512,6,0.001559583,1
3513,6,0.047824245,1
3514,6,0.064383147,1
3515,6,0.008013526,1
3516,6,0.114220793,1
3517,6,0.195009183,1
3518,6,0.194686269,1
3519,6,0.035593669,1
3520,6,0.003777355,1
3521,6,0.218000905,1
3522,6,0.33935107,1
3523,6,0.147288533,1
3524,6,0.278826236,1
3525,6,0.369605136,1
3526,6,0.254419738,1
3527,6,0.555140869,1
3528,6,0.653909486,1
3529,6,0.502683413,1
3530,6,0.629348893,1
3531,6,0.556987591,1
3532,6,0.49826828,1
3533,6,0.466517517,1
3534,6,0.647394313,1
3535,6,0.66532457,1
3536,6,0.503770869,1
3537,6,0.582725593,1
3538,6,0.797114122,1
3539,6,0.604046945,1
3540,6,1,1
3541,6,0.695377475,1
3542,6,0.710303728,1
3543,6,0.587338806,1
3544,6,0.337939034,1
3545,6,0.101010377,1
3546,6,0.061468361,1
3547,6,0.012825953,1
3548,6,0.046373761,1
3549,6,0.018405,1
3550,6,0.082150759,1
3551,6,0.147439396,1
3552,6,0.169275695,1
3553,6,0.086266146,1
3554,6,0.026045986,1
3555,6,0.012043433,1
3556,6,0,1
3557,6,0.007683285,1
3558,6,0.021749356,1
3559,6,0.028905158,1
3560,6,0.032330605,1
3561,6,0.067590364,1
3562,6,0.031212751,1
3563,6,0,1
3564,6,0.048878366,1
3565,6,0.099305301,1
3566,6,0.238545254,1
3567,6,0.089263439,1
3568,6,0.179285878,1
3569,6,0.08506814,1
3570,6,0.055703518,1
3571,6,0.035901977,1
3572,6,0.05136632,1
3573,6,0.114432442,1
3574,6,0.058470777,1
3575,6,0.05082693,1
3576,6,0.010121116,1
3577,6,0.013618491,1
3578,6,0.019749909,1
3579,6,0.028999624,1
3580,6,0.113092575,1
3581,6,0.050807183,1
3582,6,0.021489891,1
3583,6,0.016161286,1
3584,6,0.031810505,1
3585,6,0.133438674,1
3586,6,0.014742442,1
3587,6,0.005535094,1
3588,6,0.042990402,1
3589,6,0.098630811,1
3590,6,0.053508097,1
3592,6,0.11650594,1
3593,6,0.011832722,1
3594,6,0.088711401,1
3595,6,0.063638387,1
3596,6,0.008825597,1
3597,6,0.017447822,1
3598,6,0.022989061,1
3599,6,0.006705699,1
3600,6,0.016135903,1
3601,6,0.045516331,1
3602,6,0.02880886,1
3603,6,0.010602824,1
3604,6,0.057033225,1
3605,6,0.018456775,1
3606,6,0.099594398,1
3607,6,0.090710091,1
3608,6,0.129662285,1
3609,6,0.069150733,1
3610,6,0.064984114,1
3611,6,0.026202494,1
3612,6,0.10951635,1
3613,6,0.044878876,1
3614,6,0.036125337,1
3615,6,0.092931367,1
3616,6,0.066979578,1
3617,6,0.068225372,1
3618,6,0.042205869,1
3619,6,0.026294463,1
3620,6,0.025973364,1
3621,6,0.048110052,1
3622,6,0.067927581,1
3623,6,0.07174381,1
3624,6,0.060584327,1
3625,6,0.015993524,1
3626,6,0.088735322,1
3627,6,0.054921285,1
3628,6,0.06975479,1
3629,6,0.034519967,1
3630,6,0.058844307,1
3631,6,0.055486741,1
3632,6,0.062788949,1
3633,6,0.015884011,1
3634,6,0.065781622,1
3635,6,0.082702902,1
3636,6,0.026860893,1
3637,6,0.046502614,1
3638,6,0.015011853,1
3639,6,0.092529909,1
3640,6,0.006521874,1
3641,6,0.095078353,1
3642,6,0.140174025,1
3643,6,0.073779567,1
3644,6,0.276275239,1
3645,6,0.056274965,1
3646,6,0.010368118,1
3647,6,0.012700075,1
3648,6,0.089929976,1
3649,6,0.120922433,1
3650,6,0.161107046,1
3651,6,0.058640609,1
3652,6,0.122947105,1
3653,6,0.029716709,1
3654,6,0.150740254,1
3655,6,0.064055704,1
3656,6,0.096309134,1
3657,6,0.124081147,1
3658,6,0.138022674,1
3659,6,0.115194625,1
3660,6,0.07585985,1
3661,6,0.046108826,1
3662,6,0.414312662,1
3663,6,0.306938231,1
3664,6,0.163725546,1
3665,6,0.229717942,1
3666,6,0.198028542,1
3667,6,0.169314352,1
3668,6,0.075593505,1
3669,6,0.155183032,1
3670,6,0.177379774,1
3671,6,0.081474807,1
3672,6,0.018558113,1
3673,6,0,1
3674,6,0.063389368,1
3675,6,0.069963113,1
3676,6,0.044067412,1
3677,6,0.035555731,1
3678,6,0.025325092,1
3679,6,0.070262171,1
3680,6,0.061388272,1
3681,6,0.097355469,1
3682,6,0.050153645,1
3683,6,0.038358666,1
3684,6,0,1
3685,6,0.031937345,1
3686,6,0.042056688,1
3687,6,0.14002527,1
3688,6,0.132816694,1
3689,6,0.07749839,1
3690,6,0.132703264,1
3691,6,0.147829955,1
3692,6,0.10677499,1
3693,6,0.165624952,1
3694,6,0.181860602,1
3695,6,0.148467859,1
3696,6,0.069419049,1
3697,6,0.649978727,1
3698,6,0.513545885,1
3699,6,0.168452112,1
3700,6,0.150418076,1
3701,6,0.199794743,1
3702,6,0.429307421,1
3703,6,0.146773372,1
3704,6,0.332172936,1
3705,6,0.488655338,1
3706,6,0.167474211,1
3707,6,0.436268009,1
3708,6,0.549564606,1
3709,6,0.346095905,1
3710,6,0.498831757,1
3711,6,0.662044895,1
3712,6,0.883262033,1
3713,6,0.367779502,1
3714,6,0.553828599,1
3715,6,0.711260867,1
3716,6,0.106165949,1
3717,6,0.129074369,1
3718,6,0.236631254,1
3719,6,0.233453589,1
3720,6,0.006765302,1
3721,6,0.154714491,1
3722,6,0.20432081,1
3723,6,0.08940413,1
3724,6,0.468972573,1
3725,6,0.215249672,1
3727,6,0.537979841,1
3728,6,0.365272352,1
3729,6,0.374496683,1
3730,6,0.62631665,1
3731,6,0.37413597,1
3733,6,0.372384016,1
3734,6,0.328245851,1
3735,6,0.400795192,1
3736,6,0.480641363,1
3737,6,0.379864105,1
3738,6,0.482735548,1
3739,6,0.607110108,1
3740,6,0.520059305,1
3741,6,0.432554208,1
3742,6,0.360844814,1
3743,6,0.47596296,1
3744,6,0.352356452,1
3745,6,0.24649302,1
3746,6,0.307178614,1
3747,6,0.199235213,1
3748,6,0.393711696,1
3749,6,0.101298903,1
3750,6,0.120104104,1
3751,6,0.183666057,1
3752,6,0.700539182,1
3753,6,0.387470466,1
3754,6,0.085022804,1
3755,6,0.101070021,1
3756,6,0.073853807,1
3757,6,0.069584287,1
3758,6,0.088434425,1
3759,6,0.185026557,1
3760,6,0.089856683,1
3761,6,0.385638254,1
3762,6,0.327092202,1
3763,6,0.288451725,1
3764,6,0.355432725,1
3765,6,0.325718154,1
3766,6,0.277642216,1
3767,6,0.228875588,1
3768,6,0.28378381,1
3769,6,0.234262573,1
3770,6,0.291136923,1
3771,6,0.410149361,1
3772,6,0.196583935,1
3773,6,0.171414326,1
3775,6,0.293384808,1
3776,6,0.348174038,1
3777,6,0.364443584,1
3778,6,0.380556978,1
3779,6,0.399276317,1
3780,6,0.371846441,1
3781,6,0.403575379,1
3782,6,0.424971579,1
3783,6,0.498060041,1
3784,6,0.334722129,1
3785,6,0.299653071,1
3786,6,0.293830286,1
3787,6,0.118387296,1
3788,6,0.246485017,1
3789,6,0.095403901,1
3790,6,0.218923332,1
3791,6,0.238162768,1
3792,6,0.414410919,1
3793,6,0.204489807,1
3794,6,0.317351106,1
3795,6,0.205961884,1
3796,6,0.2444074,1
3797,6,0.204783152,1
3798,6,0.321561855,1
3799,6,0.233451169,1
3800,6,0.203869996,1
3801,6,0.265649621,1
3802,6,0.209668054,1
3803,6,0.148816293,1
3804,6,0.219664758,1
3805,6,0.171029273,1
3806,6,0.222890776,1
3807,6,0.261571244,1
3808,6,0.25242026,1
3809,6,0.193473114,1
3810,6,0.260574287,1
3811,6,0.271996355,1
3812,6,0.208456854,1
3813,6,0.18748245,1
3814,6,0.137964374,1
3815,6,0.12766273,1
3816,6,0.201132906,1
