WP4,campaign,co2,pu
3813,1,726.27485348,103813
3814,1,1264.7794917466667,103814
3815,1,759.1061716693333,103815
3816,1,3974.1045418933336,103816
3817,1,938.0354308146667,103817
3818,1,1744.1268182133333,103818
3819,1,11624.73271916,103819
3820,1,6782.873712986667,103820
3821,1,1552.1234621733333,103821
3822,1,1983.452153384,103822
3823,1,31130.002893333334,103823
3824,1,28254.494388666666,103824
3825,1,16171.932241066666,103825
3826,1,14153.312497866667,103826
3827,1,13679.473333106667,103827
3828,1,9779.996925733332,103828
3829,1,7746.038291639999,103829
3830,1,4882.807786733333,103830
3831,1,1503.11846712,103831
3832,1,1225.0905370266667,103832
3833,1,2197.55087224,103833
3834,1,827.832865628,103834
3835,1,2206.12736552,103835
3836,1,5281.33249536,103836
3837,1,4065.9626766666665,103837
3838,1,7293.648015693333,103838
3839,1,8726.420107253332,103839
3840,1,8804.599501253333,103840
3841,1,7308.836847213333,103841
3842,1,14189.371141466667,103842
3843,1,11237.36762172,103843
3844,1,9684.920194453332,103844
3845,1,7283.3801362,103845
3846,1,8150.42663212,103846
3847,1,10907.030348066666,103847
3848,1,12332.849693586666,103848
3849,1,10065.742530106667,103849
3850,1,8066.809367533333,103850
3851,1,4622.857438546666,103851
3852,1,774.1636597426667,103852
3853,1,2231.94296148,103853
3854,1,2876.58239388,103854
3855,1,5526.033596213333,103855
3856,1,3512.4604309466667,103856
3857,1,2958.46319964,103857
3858,1,3478.443559306667,103858
3859,1,3634.88964752,103859
3860,1,3317.7722501333333,103860
3861,1,3663.3071271333333,103861
3862,1,3002.8276545466665,103862
3863,1,645.2525647773333,103863
3864,1,3219.59722852,103864
3865,1,1505.0712513226667,103865
3866,1,1974.31172936,103866
3867,1,987.942317948,103867
3868,1,3788.5704580399997,103868
3869,1,4791.141827506667,103869
3870,1,7734.96539264,103870
3871,1,7995.298206413334,103871
3872,1,4432.4044336,103872
3873,1,3216.14487556,103873
3874,1,6245.0319966,103874
3875,1,4523.73132604,103875
3876,1,5136.261511173333,103876
3877,1,3749.8522417066665,103877
3878,1,1695.8043128266668,103878
3879,1,994.688885596,103879
3880,1,4164.7662170133335,103880
3947,1,95.17301129213334,103947
3507,2,14214.354749571428,203507
3508,2,33895.60729642857,203508
3509,2,36290.21061642857,203509
3510,2,42941.57281628571,203510
3511,2,48132.00768071428,203511
3512,2,47229.398494,203512
3513,2,50281.260602285714,203513
3514,2,32733.463271714285,203514
3515,2,11072.44008642857,203515
3516,2,53690.93432785714,203516
3517,2,45675.25082314286,203517
3518,2,36322.196679,203518
3519,2,19873.801698714287,203519
3520,2,500.98742399,203520
3521,2,43131.056475714286,203521
3522,2,35932.43273157143,203522
3523,2,1293.1521796,203523
3524,2,14479.657963428572,203524
3525,2,29695.216028571427,203525
3526,2,11153.009355942857,203526
3527,2,51309.044844,203527
3528,2,9673.331938228572,203528
3529,2,14929.225337428572,203529
3530,2,5364.609240428572,203530
3531,2,2345.1345848,203531
3532,2,45756.73531928571,203532
3533,2,7820.718586185714,203533
3534,2,28926.218622,203534
3535,2,10765.884069414285,203535
3536,2,22260.391015428573,203536
3537,2,23025.289247428573,203537
3538,2,23539.49409614286,203538
3539,2,24221.324805857144,203539
3540,2,4742.818704457143,203540
3541,2,28850.06538642857,203541
3542,2,8967.429715957143,203542
3543,2,9453.63769172857,203543
3544,2,19287.451708,203544
3545,2,1220.6950012914285,203545
3546,2,17476.43418185714,203546
3547,2,741.4097316218572,203547
3548,2,1474.7765899185715,203548
3549,2,1807.88107569,203549
3550,2,2576.6619341814285,203550
3551,2,4004.081778347143,203551
3552,2,5448.360763975714,203552
3553,2,1076.7365804042856,203553
3554,2,3802.3995834257144,203554
3555,2,2125.067524377143,203555
3556,2,2541.3176476714284,203556
3557,2,786.6775461552143,203557
3558,2,2918.169547733,203558
3559,2,5803.8727675,203559
3560,2,2844.901845097143,203560
3561,2,4358.4257442571425,203561
3562,2,6884.933892528571,203562
3563,2,1821.5787272142857,203563
3564,2,4348.831451657143,203564
3565,2,12193.631067328572,203565
3566,2,4426.534482085714,203566
3567,2,9491.521167642857,203567
3568,2,6399.648825271429,203568
3569,2,5059.3572653,203569
3570,2,262.1160631844286,203570
3571,2,693.7244525214286,203571
3572,2,803.35940209,203572
3573,2,937.3341476714286,203573
3574,2,7181.04657178,203574
3575,2,1154.2907663671429,203575
3576,2,2018.5398933571428,203576
3577,2,2133.8891337,203577
3578,2,2361.0608824285714,203578
3579,2,2043.0311017185713,203579
3580,2,768.9981631014285,203580
3581,2,1378.8634519285715,203581
3582,2,2898.2450687214287,203582
3583,2,4985.096404625714,203583
3584,2,3455.9199698285715,203584
3585,2,1790.0367472857142,203585
3586,2,1627.57068512,203586
3587,2,1507.9378102,203587
3588,2,563.5206917114285,203588
3589,2,3574.4931601857143,203589
3590,2,586.7679286742857,203590
3592,2,832.1440027228572,203592
3593,2,854.0925584271429,203593
3594,2,1745.181366057143,203594
3595,2,3147.264992185714,203595
3596,2,654.2907819188572,203596
3597,2,1351.6106566442857,203597
3598,2,1999.4405686142857,203598
3599,2,1750.8808664,203599
3600,2,2123.221889314286,203600
3601,2,2194.9841290857144,203601
3602,2,4065.5916526857145,203602
3603,2,1424.0774732428572,203603
3604,2,1729.032938357143,203604
3605,2,1709.209459757143,203605
3606,2,2252.195066242857,203606
3607,2,702.2996632142857,203607
3608,2,1174.7790995157143,203608
3609,2,784.1425943128571,203609
3610,2,1288.7882185857143,203610
3611,2,3431.402263171429,203611
3612,2,1711.4989524142857,203612
3613,2,1040.4582464185714,203613
3614,2,3033.1173236857144,203614
3615,2,550.3734117985714,203615
3616,2,2930.1363586142857,203616
3617,2,2645.9133642428574,203617
3618,2,2180.98876446,203618
3619,2,1057.5178223342857,203619
3620,2,890.5030380385714,203620
3621,2,1432.0285518714286,203621
3622,2,1932.7245632,203622
3623,2,7075.0695317314285,203623
3624,2,3585.8161485428573,203624
3625,2,968.6711104871429,203625
3626,2,1972.5809913582143,203626
3627,2,1719.1371686642858,203627
3628,2,787.5417618814286,203628
3629,2,3705.311758257143,203629
3630,2,3359.0198136285717,203630
3631,2,2490.8545068142857,203631
3632,2,2261.531278914286,203632
3633,2,2743.4922281,203633
3634,2,2192.535750757143,203634
3635,2,702.7171639928572,203635
3636,2,5301.918933157142,203636
3637,2,2664.576656385714,203637
3638,2,3229.0563335,203638
3639,2,4688.5956059,203639
3640,2,734.4870476042857,203640
3641,2,6658.289877657143,203641
3642,2,6156.949266257143,203642
3643,2,3588.2670112428573,203643
3644,2,342.38597065285717,203644
3645,2,2268.5733549428573,203645
3646,2,2467.3386088914285,203646
3647,2,868.9242013014285,203647
3648,2,596.98716964,203648
3649,2,1582.07809767,203649
3650,2,5477.446404014286,203650
3651,2,4137.2928181,203651
3652,2,944.9462008547143,203652
3653,2,6933.5808850428575,203653
3654,2,5350.384722228571,203654
3655,2,5016.340522628571,203655
3656,2,1669.6647727657144,203656
3657,2,2933.7812098,203657
3658,2,6146.9723441,203658
3659,2,3254.382619557143,203659
3660,2,1955.2964150428572,203660
3661,2,1497.5213942982857,203661
3662,2,229.6177937842857,203662
3663,2,17233.060351714284,203663
3664,2,17495.559123142855,203664
3665,2,9737.292689357142,203665
3666,2,4686.380056385714,203666
3667,2,2897.1024382142855,203667
3668,2,632.3803355157143,203668
3669,2,2349.30800714,203669
3670,2,5103.250575085714,203670
3671,2,2118.048159937143,203671
3672,2,5005.123273957143,203672
3673,2,442.22959031285717,203673
3674,2,7473.329191471428,203674
3675,2,2150.0931670285713,203675
3676,2,1036.81443105,203676
3677,2,4566.121185414286,203677
3678,2,2356.8130781,203678
3679,2,1012.9540085814285,203679
3680,2,494.32119870428573,203680
3681,2,1432.202931057143,203681
3682,2,1556.369051257143,203682
3683,2,919.9706395871428,203683
3684,2,558.7240455148572,203684
3685,2,5115.817383728571,203685
3686,2,1988.7239219142857,203686
3687,2,3771.8473691,203687
3688,2,927.2594309185714,203688
3689,2,997.3014424471429,203689
3690,2,405.7150414,203690
3691,2,685.4947995557143,203691
3692,2,1405.216502157143,203692
3693,2,5208.759167242857,203693
3694,2,2409.6574087285712,203694
3695,2,554.4472601728571,203695
3696,2,1731.8201629571429,203696
3697,2,2611.274037385714,203697
3698,2,3391.5632544,203698
3699,2,3340.0170392714285,203699
3700,2,2055.2821194142857,203700
3701,2,868.6158803828571,203701
3702,2,2919.832951457143,203702
3703,2,2420.440474342857,203703
3704,2,826.2378443628571,203704
3705,2,3748.2306366142857,203705
3706,2,3016.8986328428573,203706
3707,2,1859.509609542857,203707
3708,2,550.2016926228571,203708
3709,2,5431.809760385714,203709
3710,2,8501.584022857143,203710
3711,2,7457.3719669,203711
3712,2,8594.695724528572,203712
3713,2,249.38881689142858,203713
3714,2,12013.041045,203714
3715,2,2662.7649412714286,203715
3716,2,3722.9916456857145,203716
3717,2,3752.6799980428573,203717
3718,2,599.8518087842857,203718
3719,2,3972.0945530285712,203719
3720,2,576.4339899042857,203720
3721,2,1925.7541882142857,203721
3722,2,1813.1734154857143,203722
3723,2,1008.47008205,203723
3724,2,546.61033413,203724
3725,2,1127.2640095357142,203725
3727,2,1413.7126202314287,203727
3728,2,977.4555442485714,203728
3729,2,866.97383848,203729
3730,2,2433.033986785714,203730
3731,2,3678.2568586,203731
3733,2,1413.6214113485714,203733
3734,2,3111.507113857143,203734
3735,2,1164.1980132,203735
3736,2,5578.600046385714,203736
3737,2,26313.537072857143,203737
3738,2,23667.697114714287,203738
3739,2,21798.327044999998,203739
3740,2,7081.527866257143,203740
3741,2,4389.2402560857145,203741
3742,2,9202.591754057143,203742
3743,2,1610.08717106,203743
3744,2,6551.597817471428,203744
3745,2,4301.508727528571,203745
3746,2,1460.6722080757143,203746
3747,2,4630.882330114286,203747
3748,2,2297.824460357143,203748
3749,2,5817.7779602,203749
3750,2,4835.669765714286,203750
3751,2,2408.3603232714286,203751
3752,2,4396.448182571428,203752
3753,2,9217.080633828571,203753
3754,2,8696.384867585713,203754
3755,2,2800.0359535,203755
3756,2,7244.6576842,203756
3757,2,5321.452325028571,203757
3758,2,851.7991282585714,203758
3759,2,1134.7066445642856,203759
3760,2,1876.0763712428572,203760
3761,2,1479.2964093142857,203761
3762,2,2060.139194157143,203762
3763,2,7577.589480042857,203763
3764,2,20310.33402065714,203764
3765,2,3770.9409262857143,203765
3766,2,3261.7841993285715,203766
3767,2,2112.1459577,203767
3768,2,3425.337590542857,203768
3769,2,895.50409671,203769
3770,2,1793.96041947,203770
3771,2,1623.7743196828571,203771
3772,2,5964.484075,203772
3773,2,5640.615349342857,203773
3775,2,3186.269228085714,203775
3776,2,31047.237522285715,203776
3777,2,48501.601001,203777
3778,2,26656.93115157143,203778
3779,2,31802.396925142857,203779
3780,2,1791.3038908714286,203780
3781,2,3476.8274246142855,203781
3782,2,7694.147725914286,203782
3783,2,20666.511892857143,203783
3784,2,14431.068378571428,203784
3785,2,2972.4888878285715,203785
3786,2,6279.137339142857,203786
3787,2,2288.0907644857143,203787
3788,2,1087.2021485442858,203788
3789,2,3767.3569767,203789
3790,2,2033.609304942857,203790
3791,2,3588.6846463285715,203791
3792,2,7051.789712042857,203792
3793,2,3623.8779671,203793
3794,2,3713.4813156714285,203794
3795,2,2654.5137557857142,203795
3796,2,1168.59598449,203796
3797,2,5760.324804428571,203797
3798,2,8934.1077588,203798
3799,2,4618.025747642857,203799
3800,2,1882.6968285428572,203800
3801,2,3175.690468242857,203801
3802,2,683.05194911,203802
3803,2,1713.622595657143,203803
3804,2,618.98445343,203804
3805,2,943.8943060157143,203805
3806,2,2932.8267570142857,203806
3807,2,9957.483468685714,203807
3808,2,16044.6324563,203808
3809,2,5516.657607771429,203809
3810,2,6557.1649195,203810
3811,2,4325.088848385714,203811
3812,2,412.32388155714284,203812
3813,2,725.6278517528572,203813
3814,2,1228.5960661557142,203814
3815,2,736.3197510228572,203815
3816,2,3624.6290050142857,203816
3817,2,806.95338175,203817
3818,2,1682.0257020428571,203818
3819,2,11723.827006028572,203819
3820,2,6710.541273142857,203820
3821,2,1528.1315408714286,203821
3822,2,2007.2090197714285,203822
3823,2,32482.187101571428,203823
3824,2,26791.783128857143,203824
3825,2,15815.949772442857,203825
3826,2,14267.702120557144,203826
3827,2,13741.439217257142,203827
3828,2,9879.878307728572,203828
3829,2,6683.8071266,203829
3830,2,5083.815815742857,203830
3831,2,1288.4164608714286,203831
3832,2,1192.6435890114285,203832
3833,2,1948.1324489285714,203833
3834,2,828.9567320542857,203834
3835,2,2406.433593814286,203835
3836,2,5277.549671457143,203836
3837,2,4068.8901859,203837
3838,2,7400.4253946,203838
3839,2,8791.197637157144,203839
3840,2,8880.723465728572,203840
3841,2,7589.655769028572,203841
3842,2,14639.247849142857,203842
3843,2,12676.037369714286,203843
3844,2,10539.336686271428,203844
3845,2,8031.879663928571,203845
3846,2,8856.640953557142,203846
3847,2,11954.862937857142,203847
3848,2,13065.199539,203848
3849,2,10322.2961623,203849
3850,2,8363.356022057143,203850
3851,2,4828.228655457143,203851
3852,2,777.8936248528571,203852
3853,2,2196.3168888571427,203853
3854,2,2937.6037710571427,203854
3855,2,6185.0525473,203855
3856,2,3539.4195132285713,203856
3857,2,2938.1396482714285,203857
3858,2,3814.351883814286,203858
3859,2,4136.527054371429,203859
3860,2,3743.518379385714,203860
3861,2,3722.9768217428573,203861
3862,2,3028.8977322571427,203862
3863,2,673.4926031542857,203863
3864,2,3218.8148633285714,203864
3865,2,1523.7495931,203865
3866,2,1943.8175238857143,203866
3867,2,1007.74301487,203867
3868,2,4092.961278685714,203868
3869,2,4614.582947628572,203869
3870,2,7724.1771801,203870
3871,2,8147.107859642857,203871
3872,2,4811.8635636,203872
3873,2,3623.0904374285715,203873
3874,2,6087.881766257143,203874
3875,2,4350.481729057143,203875
3876,2,5027.4637447000005,203876
3877,2,3704.1225550285712,203877
3878,2,1621.2786632714285,203878
3879,2,961.4739970371429,203879
3880,2,4231.782669685715,203880
3947,2,94.66067524757143,203947
3507,3,25852.55289851852,303507
3508,3,57727.27522111111,303508
3509,3,55117.20336407408,303509
3510,3,64050.27690444444,303510
3511,3,71922.6106588889,303511
3512,3,69589.44786888889,303512
3513,3,67189.33940407407,303513
3514,3,38376.44999111111,303514
3515,3,12727.725744074074,303515
3516,3,60609.83349518519,303516
3517,3,55939.61625407408,303517
3518,3,41561.398730740744,303518
3519,3,24655.328105925924,303519
3520,3,794.0154729703704,303520
3521,3,53437.030013703705,303521
3522,3,38605.73430592593,303522
3523,3,1475.354978851852,303523
3524,3,16636.690158148147,303524
3525,3,32387.104639259258,303525
3526,3,12517.177628148149,303526
3527,3,48906.80406333334,303527
3528,3,10238.937348814816,303528
3529,3,14501.154543333334,303529
3530,3,5698.992316851852,303530
3531,3,2372.100987962963,303531
3532,3,44910.20088074074,303532
3533,3,8548.784053592593,303533
3534,3,31396.16172888889,303534
3535,3,11122.907382222222,303535
3536,3,22868.715362962965,303536
3537,3,23491.824025185186,303537
3538,3,23945.981466296296,303538
3539,3,24544.03756925926,303539
3540,3,4310.0082616296295,303540
3541,3,29701.382714814816,303541
3542,3,9315.987612518518,303542
3543,3,9816.343204222223,303543
3544,3,19574.630235555556,303544
3545,3,1039.7522867962962,303545
3546,3,17612.331897777778,303546
3547,3,632.4575245851852,303547
3548,3,1168.0955921925927,303548
3549,3,1581.841757259259,303549
3550,3,2151.4995828444444,303550
3551,3,3574.006862185185,303551
3552,3,4967.873254148148,303552
3553,3,982.2535148296296,303553
3554,3,3523.8789063333334,303554
3555,3,2251.4662761185186,303555
3556,3,2487.5409804814813,303556
3557,3,824.6710455259259,303557
3558,3,3152.407126296296,303558
3559,3,6373.4073952222225,303559
3560,3,2989.7620591111113,303560
3561,3,4348.420460666666,303561
3562,3,6914.212924814815,303562
3563,3,1822.3949582222222,303563
3564,3,3893.855939111111,303564
3565,3,12222.103585185185,303565
3566,3,4166.231311814815,303566
3567,3,8976.376674148149,303567
3568,3,5757.362369074074,303568
3569,3,4273.003403111111,303569
3570,3,188.00768492592593,303570
3571,3,576.5251853185185,303571
3572,3,626.5026583703703,303572
3573,3,598.3459045629629,303573
3574,3,6086.327419259259,303574
3575,3,950.057431525926,303575
3576,3,1956.4899615185186,303576
3577,3,2090.792852296296,303577
3578,3,2173.9321771111113,303578
3579,3,1498.2607257037037,303579
3580,3,718.1131742555556,303580
3581,3,1012.3112893481482,303581
3582,3,1874.280798,303582
3583,3,5173.397722,303583
3584,3,3357.031531703704,303584
3585,3,1501.7672414814815,303585
3586,3,1732.5916881481483,303586
3587,3,1331.1308675555556,303587
3588,3,519.2776120814815,303588
3589,3,3130.6134984814817,303589
3590,3,455.5591281925926,303590
3592,3,670.4014800555556,303592
3593,3,757.8247420185186,303593
3594,3,1610.263544111111,303594
3595,3,2396.661809851852,303595
3596,3,439.81041748148147,303596
3597,3,1010.039185,303597
3598,3,1703.1040107407407,303598
3599,3,1195.5900382888888,303599
3600,3,1547.8140343333334,303600
3601,3,1801.331274037037,303601
3602,3,4881.762706444444,303602
3603,3,1484.393933074074,303603
3604,3,1791.9878778148147,303604
3605,3,1577.6701302222223,303605
3606,3,1975.7594537037037,303606
3607,3,590.1613970444445,303607
3608,3,1100.6824330407408,303608
3609,3,654.7617862074075,303609
3610,3,1123.9812008148149,303610
3611,3,3061.032509,303611
3612,3,1586.8504857037037,303612
3613,3,938.3514545296297,303613
3614,3,2559.898311888889,303614
3615,3,389.4362177703704,303615
3616,3,2573.4731594814816,303616
3617,3,2463.054436662963,303617
3618,3,1959.3453658666667,303618
3619,3,789.1901701740741,303619
3620,3,599.884608225926,303620
3621,3,1166.3181241481482,303621
3622,3,1912.1870175925926,303622
3623,3,8980.472589377778,303623
3624,3,3407.448089148148,303624
3625,3,821.1019462037037,303625
3626,3,1317.4066318370371,303626
3627,3,1139.9532873814815,303627
3628,3,692.8165911666666,303628
3629,3,3630.8104714814813,303629
3630,3,3068.799041222222,303630
3631,3,1756.3221864814814,303631
3632,3,2002.291816962963,303632
3633,3,2466.6888374074074,303633
3634,3,1843.1887515555554,303634
3635,3,777.9304029814815,303635
3636,3,5809.811723,303636
3637,3,2401.8400156666667,303637
3638,3,2881.9936474444444,303638
