WP4,campaign,value,value_sd,pu
829,1,0.3136026961675933,0.002311035751858603,100829
830,1,0.3136026961675933,0.002311035751858603,100830
831,1,0.30828500462171166,0.0024599712621248566,100831
832,1,0.30746453344511737,0.0027853673233676117,100832
833,1,0.305239594042165,0.0029872829254829936,100833
834,1,0.3039728229295719,0.0029341875789728818,100834
835,1,0.3066560516556235,0.00281580878106555,100835
836,1,0.30815893025994356,0.002526040637569341,100836
837,1,0.30815893025994356,0.002526040637569341,100837
838,1,0.30815893025994356,0.002526040637569341,100838
839,1,0.31224848590279336,0.0029208129738866706,100839
840,1,0.31224848590279336,0.0029208129738866706,100840
841,1,0.3130159003955175,0.0024250945714073048,100841
842,1,0.31171285514088404,0.00378479268733081,100842
843,1,0.31043949260090925,0.004634218144720059,100843
844,1,0.2690224790126628,0.018119426153458983,100844
845,1,0.2646382621870581,0.017743646746553415,100845
846,1,0.2561452968141672,0.021396495578637695,100846
847,1,0.26472093755111226,0.01482479602133873,100847
848,1,0.2627027047603959,0.018157383049930108,100848
849,1,0.28133022082917747,0.01473886824530447,100849
850,1,0.2670120465723627,0.016132810190610383,100850
851,1,0.28138210334172714,0.014575786308743411,100851
852,1,0.26702337397448805,0.018173672829617703,100852
853,1,0.26527903818960286,0.020985792216760172,100853
854,1,0.27639898894847015,0.017291667134556127,100854
855,1,0.28355292943307087,0.013177832215902796,100855
856,1,0.2757217026812806,0.01846921683711536,100856
857,1,0.2604273808633497,0.023478770414469215,100857
859,1,0.2905779702974903,0.010736506387075852,100859
860,1,0.2889488910741594,0.013300859850431652,100860
861,1,0.2779826306936249,0.01563135079073145,100861
862,1,0.2753405975833177,0.019987817206309478,100862
863,1,0.2648552812342399,0.022717676743943503,100863
864,1,0.26899243577499327,0.01814362864667633,100864
865,1,0.27806033237688427,0.018226781409453243,100865
866,1,0.26051874489790167,0.023764034377884876,100866
867,1,0.24106457231466022,0.019167903522060915,100867
868,1,0.2644420561018748,0.02472161388960062,100868
869,1,0.26626894103491355,0.021060676722857174,100869
870,1,0.26626894103491355,0.021060676722857174,100870
871,1,0.2705137776469419,0.021790957281493186,100871
872,1,0.28642083580234706,0.014460538572949844,100872
873,1,0.2587615335049629,0.02253827497250195,100873
874,1,0.23486417538644183,0.01662648967626746,100874
875,1,0.2334888521223647,0.01661274233215376,100875
876,1,0.23660293967554186,0.018817255844599704,100876
877,1,0.2365385955688734,0.01931627576898114,100877
878,1,0.23502866843750883,0.01441217408782756,100878
879,1,0.23502866843750883,0.01441217408782756,100879
880,1,0.27062255306767846,0.01934713251757011,100880
881,1,0.27062255306767846,0.01934713251757011,100881
882,1,0.2849709270768667,0.01586502816926668,100882
883,1,0.256933750906485,0.02605573898018139,100883
884,1,0.2863226551058776,0.012389475096448815,100884
885,1,0.2692146910866963,0.021095444375970548,100885
886,1,0.2512764537832737,0.020855749859394725,100886
887,1,0.2512764537832737,0.020855749859394725,100887
888,1,0.27345420761647765,0.02533727599178456,100888
889,1,0.2459960843974296,0.02381692254490837,100889
890,1,0.23407546315699693,0.01527240369949632,100890
891,1,0.23612007978082158,0.015630063929174137,100891
892,1,0.23434139170113796,0.013800237923998275,100892
893,1,0.23526135727838624,0.012261316111792837,100893
894,1,0.2430461576163664,0.02075695238854947,100894
895,1,0.27489868792536004,0.020742466770229583,100895
896,1,0.2906442431569983,0.01036676907007326,100896
897,1,0.2912070636365159,0.010271151102618075,100897
898,1,0.29139344204510403,0.010472026128640562,100898
899,1,0.2654756477691902,0.02308192264498168,100899
900,1,0.2891437725050083,0.011707959412338865,100900
901,1,0.27557018704002784,0.018969405492683472,100901
902,1,0.23451290619774473,0.0173986010830478,100902
903,1,0.23451290619774473,0.0173986010830478,100903
904,1,0.2720452003999764,0.022470430853864257,100904
905,1,0.2655350638294602,0.021720669203923605,100905
906,1,0.26328482754841254,0.0264846888969259,100906
907,1,0.2770100857269542,0.02139452569691439,100907
908,1,0.29025714688435433,0.0122010537789979,100908
909,1,0.2650286358284882,0.023920117817185203,100909
910,1,0.24605934584928232,0.021753591600129244,100910
911,1,0.26646762222360054,0.0215022707613115,100911
912,1,0.24629756187670226,0.02372219513250121,100912
913,1,0.2416015204903641,0.022220003786193408,100913
914,1,0.27692373083892197,0.02007963712105347,100914
915,1,0.25174316393602647,0.025754331132563438,100915
916,1,0.24781285578459047,0.023520009616286544,100916
917,1,0.2624728741628368,0.02830482749102083,100917
918,1,0.2564775921163496,0.026960598419159938,100918
919,1,0.25174316393602647,0.025754331132563438,100919
