"date"	"value"
2015-01-01	15.719951
2015-02-01	13.704703
2015-03-01	40.246154
2015-04-01	59.539643
2015-05-01	94.159267
2015-06-01	122.614239
2015-07-01	126.655969
2015-08-01	82.210656
2015-09-01	59.413234
2015-10-01	27.150021
2015-11-01	11.634994
2015-12-01	11.578015
2016-01-01	9.117758
2016-02-01	18.828223
2016-03-01	30.573431
2016-04-01	63.528924
2016-05-01	93.749223
2016-06-01	112.405293
2016-07-01	130.414448
2016-08-01	89.06795
2016-09-01	49.626026
2016-10-01	31.426396
2016-11-01	15.776256
2016-12-01	6.217357
2017-01-01	9.91372
2017-02-01	17.666873
2017-03-01	44.204119
2017-04-01	57.632514
2017-05-01	102.996682
2017-06-01	124.439804
2017-07-01	120.39093
2017-08-01	77.615355
2017-09-01	44.721511
2017-10-01	32.242384
2017-11-01	15.16964
2017-12-01	9.726025
2018-01-01	6.487782
2018-02-01	18.559792
2018-03-01	32.084557
2018-04-01	61.315618
2018-05-01	87.727789
2018-06-01	117.210455
2018-07-01	134.154683
2018-08-01	97.363364
2018-09-01	54.848103
2018-10-01	32.442438
2018-11-01	12.136397
2018-12-01	9.589849
2019-01-01	8.842532
2019-02-01	20.178934
2019-03-01	39.651591
2019-04-01	61.894799
2019-05-01	99.45362
2019-06-01	135.818069
2019-07-01	120.065126
2019-08-01	75.101071
2019-09-01	66.770488
2019-10-01	35.659487
2019-11-01	12.722511
2019-12-01	11.831058
2020-01-01	13.998309
2020-02-01	20.227594
2020-03-01	42.151286
2020-04-01	68.387431
2020-05-01	84.879843
2020-06-01	113.612034
2020-07-01	119.33218
2020-08-01	99.779712
2020-09-01	63.060648
2020-10-01	36.243272
2020-11-01	12.51178
2020-12-01	12.107691
2021-01-01	8.660417
2021-02-01	18.30311
2021-03-01	43.754626
2021-04-01	68.925342
2021-05-01	98.951858
2021-06-01	119.618304
2021-07-01	124.325596
2021-08-01	84.169797
2021-09-01	58.714136
2021-10-01	31.56863
2021-11-01	11.448367
2021-12-01	9.488083
2022-01-01	7.65567
2022-02-01	17.22739
2022-03-01	44.175622
2022-04-01	73.054733
2022-05-01	88.675742
2022-06-01	122.978481
2022-07-01	121.230818
2022-08-01	89.458537
2022-09-01	42.825913
2022-10-01	32.952695
2022-11-01	9.461734
2022-12-01	9.866893
2023-01-01	8.460756
2023-02-01	16.194929
2023-03-01	36.781912
2023-04-01	56.967141
2023-05-01	93.720468
2023-06-01	107.353932
2023-07-01	126.518238
2023-08-01	103.507203
2023-09-01	65.582314
2023-10-01	32.990938
2023-11-01	10.575455
2023-12-01	9.498067
2024-01-01	8.308964
2024-02-01	15.254673
2024-03-01	45.06047
2024-04-01	71.02261
2024-05-01	118.963881
2024-06-01	122.615454
2024-07-01	84.685343
2024-08-01	70.10508
2024-09-01	51.593417
2024-10-01	38.781231
2024-11-01	11.706665
2024-12-01	8.930815
2025-01-01	11.602897
2025-02-01	18.153062
2025-03-01	41.352723
2025-04-01	70.58652
2025-05-01	107.88534
2025-06-01	102.944903
2025-07-01	137.367609
2025-08-01	93.116272
2025-09-01	49.749427
2025-10-01	32.105643
2025-11-01	13.056856
2025-12-01	7.515559
2026-01-01	8.823496
2026-02-01	16.391996
2026-03-01	40.517707
2026-04-01	71.699038
2026-05-01	92.905407
2026-06-01	137.11339
2026-07-01	107.413299
2026-08-01	62.562277
2026-09-01	39.823232
2026-10-01	33.102299
2026-11-01	12.668268
2026-12-01	12.769905
2027-01-01	9.594424
2027-02-01	13.645457
2027-03-01	36.309351
2027-04-01	65.528467
2027-05-01	87.023526
2027-06-01	106.112085
2027-07-01	144.079379
2027-08-01	84.2783
2027-09-01	56.771549
2027-10-01	33.137136
2027-11-01	13.146924
2027-12-01	12.167776
2028-01-01	7.850148
2028-02-01	15.634424
2028-03-01	34.324961
2028-04-01	65.44249
2028-05-01	84.12336
2028-06-01	130.498218
2028-07-01	125.401122
2028-08-01	84.59766
2028-09-01	48.680368
2028-10-01	31.799862
2028-11-01	12.471747
2028-12-01	8.133442
2029-01-01	12.869214
2029-02-01	17.484833
2029-03-01	36.821775
2029-04-01	60.852103
2029-05-01	104.374421
2029-06-01	141.542233
2029-07-01	92.032748
2029-08-01	63.11298
2029-09-01	67.582912
2029-10-01	37.019778
2029-11-01	15.35281
2029-12-01	10.248942
2030-01-01	7.513504
2030-02-01	18.630861
2030-03-01	32.025051
2030-04-01	70.748325
2030-05-01	108.512986
2030-06-01	105.222902
2030-07-01	131.610863
2030-08-01	76.726294
2030-09-01	53.38624
2030-10-01	33.358885
2030-11-01	13.245245
2030-12-01	8.475587
2031-01-01	8.153176
2031-02-01	19.63069
2031-03-01	42.702821
2031-04-01	54.974693
2031-05-01	109.650369
2031-06-01	133.269319
2031-07-01	125.936211
2031-08-01	72.633145
2031-09-01	29.356826
2031-10-01	34.917176
2031-11-01	11.401525
2031-12-01	7.007229
2032-01-01	12.749824
2032-02-01	20.286757
2032-03-01	37.564987
2032-04-01	60.197239
2032-05-01	101.100666
2032-06-01	133.708128
2032-07-01	122.737006
2032-08-01	95.046523
2032-09-01	46.476752
2032-10-01	33.65811
2032-11-01	19.864732
2032-12-01	10.789044
2033-01-01	9.356018
2033-02-01	15.133584
2033-03-01	41.173103
2033-04-01	58.082613
2033-05-01	98.426802
2033-06-01	121.212711
2033-07-01	126.890972
2033-08-01	67.041772
2033-09-01	45.810148
2033-10-01	30.802498
2033-11-01	11.984886
2033-12-01	8.722187
2034-01-01	4.358395
2034-02-01	18.840529
2034-03-01	29.665534
2034-04-01	48.810728
2034-05-01	92.223658
2034-06-01	124.834657
2034-07-01	136.310814
2034-08-01	88.313124
2034-09-01	58.30309
2034-10-01	27.910089
2034-11-01	14.464047
2034-12-01	14.543791
2035-01-01	11.882029
2035-02-01	16.738905
2035-03-01	38.573762
2035-04-01	76.290381
2035-05-01	107.170688
2035-06-01	131.047197
2035-07-01	132.549583
2035-08-01	84.378367
2035-09-01	47.483027
2035-10-01	29.743218
2035-11-01	12.224942
2035-12-01	5.966687
2036-01-01	10.794422
2036-02-01	18.276819
2036-03-01	48.639251
2036-04-01	75.873577
2036-05-01	101.140262
2036-06-01	116.214473
2036-07-01	123.091329
2036-08-01	72.68721
2036-09-01	60.375946
2036-10-01	37.100895
2036-11-01	14.037301
2036-12-01	9.450583
2037-01-01	12.296851
2037-02-01	24.641345
2037-03-01	45.03926
2037-04-01	72.401607
2037-05-01	92.74478
2037-06-01	138.14851
2037-07-01	133.920783
2037-08-01	74.649487
2037-09-01	58.614415
2037-10-01	31.17688
2037-11-01	11.118883
2037-12-01	8.114262
2038-01-01	11.588807
2038-02-01	12.426004
2038-03-01	41.57862
2038-04-01	51.276094
2038-05-01	95.802401
2038-06-01	131.315517
2038-07-01	109.800196
2038-08-01	67.124697
2038-09-01	52.505408
2038-10-01	39.818238
2038-11-01	12.700468
2038-12-01	16.143496
2039-01-01	13.148923
2039-02-01	22.661623
2039-03-01	44.198749
2039-04-01	74.012465
2039-05-01	114.755307
2039-06-01	118.608003
2039-07-01	104.542447
2039-08-01	55.70612
2039-09-01	37.100058
2039-10-01	18.233076
2039-11-01	13.983355
2039-12-01	11.507176
2040-01-01	10.442796
2040-02-01	15.125576
2040-03-01	44.415433
2040-04-01	52.957901
2040-05-01	95.263791
2040-06-01	120.629299
2040-07-01	125.567081
2040-08-01	90.462868
2040-09-01	56.229458
2040-10-01	34.473215
2040-11-01	14.548189
2040-12-01	7.747696
2041-01-01	14.797407
2041-02-01	12.761946
2041-03-01	46.019424
2041-04-01	70.019469
2041-05-01	93.966383
2041-06-01	138.663629
2041-07-01	117.812887
2041-08-01	48.867239
2041-09-01	64.305843
2041-10-01	28.38121
2041-11-01	13.626187
2041-12-01	9.349841
2042-01-01	11.624528
2042-02-01	18.947269
2042-03-01	44.045423
2042-04-01	65.644459
2042-05-01	102.094908
2042-06-01	114.027711
2042-07-01	144.490934
2042-08-01	103.095422
2042-09-01	60.3516
2042-10-01	35.848192
2042-11-01	15.747064
2042-12-01	8.317258
2043-01-01	10.9478
2043-02-01	20.847908
2043-03-01	45.67197
2043-04-01	59.227777
2043-05-01	101.136342
2043-06-01	131.090359
2043-07-01	133.722948
2043-08-01	69.656344
2043-09-01	39.468481
2043-10-01	36.591935
2043-11-01	17.049058
2043-12-01	8.975005
2044-01-01	11.468869
2044-02-01	20.147042
2044-03-01	49.269656
2044-04-01	70.405747
2044-05-01	89.889012
2044-06-01	135.688379
2044-07-01	124.39164
2044-08-01	101.856788
2044-09-01	70.554977
2044-10-01	40.273174
2044-11-01	13.579022
2044-12-01	9.93659
2045-01-01	13.432487
2045-02-01	18.446078
2045-03-01	33.052729
2045-04-01	70.023474
2045-05-01	109.338104
2045-06-01	131.391886
2045-07-01	119.291765
2045-08-01	58.414572
2045-09-01	46.519687
2045-10-01	31.430047
2045-11-01	13.297265
2045-12-01	11.382159
2046-01-01	12.422508
2046-02-01	20.617193
2046-03-01	46.430713
2046-04-01	71.759852
2046-05-01	97.39927
2046-06-01	123.011862
2046-07-01	140.363073
2046-08-01	82.399353
2046-09-01	70.221675
2046-10-01	32.841236
2046-11-01	12.719425
2046-12-01	10.553679
2047-01-01	11.129189
2047-02-01	16.337188
2047-03-01	40.492722
2047-04-01	72.92662
2047-05-01	117.802241
2047-06-01	125.668511
2047-07-01	129.694069
2047-08-01	64.551641
2047-09-01	46.278491
2047-10-01	28.47531
2047-11-01	15.581547
2047-12-01	11.747507
2048-01-01	12.798564
2048-02-01	15.672878
2048-03-01	38.37879
2048-04-01	65.455306
