"date"	"value"
2015-01-01	10.351482
2015-02-01	16.612912
2015-03-01	38.261431
2015-04-01	54.485795
2015-05-01	87.147092
2015-06-01	115.269798
2015-07-01	106.570138
2015-08-01	104.847431
2015-09-01	62.35504
2015-10-01	29.521317
2015-11-01	15.852421
2015-12-01	9.475636
2016-01-01	8.458914
2016-02-01	14.437189
2016-03-01	32.222624
2016-04-01	58.373157
2016-05-01	93.028209
2016-06-01	92.156947
2016-07-01	128.476689
2016-08-01	115.047922
2016-09-01	56.445014
2016-10-01	40.323051
2016-11-01	8.536688
2016-12-01	7.538752
2017-01-01	6.461927
2017-02-01	13.376976
2017-03-01	38.937934
2017-04-01	73.482661
2017-05-01	109.403302
2017-06-01	116.205168
2017-07-01	107.691013
2017-08-01	62.121106
2017-09-01	57.052718
2017-10-01	33.462876
2017-11-01	11.595776
2017-12-01	8.424411
2018-01-01	13.45702
2018-02-01	21.535708
2018-03-01	48.33843
2018-04-01	59.223155
2018-05-01	97.530203
2018-06-01	121.813173
2018-07-01	89.688102
2018-08-01	46.320665
2018-09-01	58.509179
2018-10-01	27.35626
2018-11-01	11.685513
2018-12-01	9.246829
2019-01-01	10.182398
2019-02-01	18.383948
2019-03-01	34.858584
2019-04-01	56.850606
2019-05-01	90.284299
2019-06-01	116.375793
2019-07-01	116.082932
2019-08-01	91.479511
2019-09-01	57.218418
2019-10-01	29.860708
2019-11-01	13.412545
2019-12-01	6.883276
2020-01-01	7.640962
2020-02-01	16.658278
2020-03-01	34.617804
2020-04-01	53.552399
2020-05-01	105.903324
2020-06-01	109.500142
2020-07-01	123.362207
2020-08-01	84.520065
2020-09-01	63.846213
2020-10-01	30.615372
2020-11-01	15.16869
2020-12-01	13.619397
2021-01-01	9.151134
2021-02-01	16.032493
2021-03-01	36.888447
2021-04-01	54.624322
2021-05-01	102.455314
2021-06-01	143.742874
2021-07-01	104.446244
2021-08-01	85.869261
2021-09-01	52.274165
2021-10-01	21.519717
2021-11-01	11.826628
2021-12-01	7.440271
2022-01-01	13.105503
2022-02-01	15.354757
2022-03-01	36.972906
2022-04-01	59.013412
2022-05-01	87.563297
2022-06-01	124.547726
2022-07-01	105.929328
2022-08-01	81.105541
2022-09-01	60.995453
2022-10-01	23.985964
2022-11-01	11.796715
2022-12-01	8.494944
2023-01-01	7.518934
2023-02-01	13.755713
2023-03-01	41.375827
2023-04-01	51.96081
2023-05-01	105.716805
2023-06-01	114.374089
2023-07-01	125.798792
2023-08-01	94.390237
2023-09-01	56.874503
2023-10-01	28.058099
2023-11-01	10.826744
2023-12-01	10.692079
2024-01-01	8.606049
2024-02-01	19.315088
2024-03-01	39.308477
2024-04-01	57.468373
2024-05-01	100.73868
2024-06-01	116.965264
2024-07-01	124.343086
2024-08-01	101.672317
2024-09-01	63.932071
2024-10-01	30.475629
2024-11-01	9.223982
2024-12-01	8.202697
2025-01-01	9.77074
2025-02-01	17.775984
2025-03-01	33.055066
2025-04-01	56.594105
2025-05-01	79.282579
2025-06-01	95.950716
2025-07-01	124.081316
2025-08-01	116.790121
2025-09-01	57.649654
2025-10-01	34.057765
2025-11-01	12.518289
2025-12-01	7.598872
2026-01-01	7.521151
2026-02-01	13.5982
2026-03-01	33.681087
2026-04-01	57.972641
2026-05-01	83.886441
2026-06-01	125.826751
2026-07-01	133.958416
2026-08-01	101.01656
2026-09-01	56.288945
2026-10-01	29.592948
2026-11-01	10.641835
2026-12-01	7.977319
2027-01-01	8.371293
2027-02-01	13.389407
2027-03-01	36.147524
2027-04-01	59.033315
2027-05-01	99.724455
2027-06-01	105.094702
2027-07-01	128.851182
2027-08-01	103.695792
2027-09-01	70.82936
2027-10-01	30.718279
2027-11-01	13.581643
2027-12-01	9.796167
2028-01-01	9.557819
2028-02-01	13.314995
2028-03-01	35.797849
2028-04-01	60.458675
2028-05-01	89.702743
2028-06-01	108.21446
2028-07-01	127.006285
2028-08-01	93.879028
2028-09-01	72.590278
2028-10-01	29.76255
2028-11-01	12.723512
2028-12-01	10.427051
2029-01-01	11.390775
2029-02-01	15.312843
2029-03-01	31.403168
2029-04-01	57.986694
2029-05-01	99.663596
2029-06-01	131.642996
2029-07-01	98.042849
2029-08-01	101.605009
2029-09-01	59.578326
2029-10-01	30.063337
2029-11-01	13.639354
2029-12-01	6.179345
2030-01-01	7.394977
2030-02-01	15.533548
2030-03-01	29.4208
2030-04-01	50.319825
2030-05-01	99.713577
2030-06-01	135.493502
2030-07-01	118.260556
2030-08-01	93.511626
2030-09-01	65.86152
2030-10-01	27.741735
2030-11-01	14.400689
2030-12-01	9.104862
2031-01-01	10.804234
2031-02-01	16.657962
2031-03-01	35.387074
2031-04-01	61.461911
2031-05-01	95.491783
2031-06-01	127.223173
2031-07-01	112.409359
2031-08-01	76.41546
2031-09-01	41.725464
2031-10-01	27.819584
2031-11-01	13.238177
2031-12-01	5.248129
2032-01-01	11.082806
2032-02-01	12.123351
2032-03-01	36.048463
2032-04-01	65.058416
2032-05-01	96.041276
2032-06-01	142.062258
2032-07-01	95.858956
2032-08-01	51.948171
2032-09-01	42.003314
2032-10-01	24.598146
2032-11-01	8.839158
2032-12-01	8.216413
2033-01-01	10.893412
2033-02-01	14.362589
2033-03-01	39.280219
2033-04-01	57.898554
2033-05-01	103.508978
2033-06-01	128.016535
2033-07-01	123.773034
2033-08-01	72.226692
2033-09-01	39.123398
2033-10-01	34.326974
2033-11-01	11.800197
2033-12-01	6.560972
2034-01-01	6.710207
2034-02-01	16.254832
2034-03-01	44.676213
2034-04-01	53.484186
2034-05-01	84.739584
2034-06-01	124.84978
2034-07-01	127.314284
2034-08-01	80.171353
2034-09-01	60.143859
2034-10-01	30.586161
2034-11-01	13.022494
2034-12-01	4.562521
2035-01-01	8.307344
2035-02-01	14.721681
2035-03-01	43.639057
2035-04-01	73.365911
2035-05-01	110.444059
2035-06-01	117.566714
2035-07-01	76.090575
2035-08-01	47.275239
2035-09-01	63.735443
2035-10-01	26.780561
2035-11-01	12.146752
2035-12-01	10.992997
2036-01-01	10.902759
2036-02-01	17.277678
2036-03-01	41.472562
2036-04-01	45.872957
2036-05-01	85.217368
2036-06-01	135.256765
2036-07-01	110.425403
2036-08-01	114.676944
2036-09-01	63.711428
2036-10-01	36.357711
2036-11-01	13.560357
2036-12-01	12.570754
2037-01-01	10.844265
2037-02-01	20.04466
2037-03-01	45.822941
2037-04-01	59.857052
2037-05-01	76.122598
2037-06-01	102.127683
2037-07-01	136.991365
2037-08-01	87.415377
2037-09-01	34.224121
2037-10-01	38.695948
2037-11-01	13.804617
2037-12-01	11.750845
2038-01-01	10.817664
