"date"	"value"
1960-01-01	-5.231328
1960-02-01	-2.34253055172414
1960-03-01	4.24145325806452
1960-04-01	7.6695837
1960-05-01	12.616860483871
1960-06-01	17.0035248666667
1960-07-01	16.1570612580645
1960-08-01	17.3062643548387
1960-09-01	13.0702737
1960-10-01	10.1339958709677
1960-11-01	5.66448716666667
1960-12-01	2.475142
1961-01-01	-2.50863425806452
1961-02-01	1.11367060714286
1961-03-01	5.70155606451613
1961-04-01	11.5547857666667
1961-05-01	11.7612244516129
1961-06-01	17.3767871666667
1961-07-01	16.7193451290323
1961-08-01	17.6549780967742
1961-09-01	16.4929300666667
1961-10-01	11.3791197096774
1961-11-01	3.66542356666667
1961-12-01	-3.49798135483871
1962-01-01	-0.821622193548387
1962-02-01	-1.91226539285714
1962-03-01	-1.40620596774194
1962-04-01	9.80820583333333
1962-05-01	10.8609932580645
1962-06-01	14.4910521666667
1962-07-01	16.5262681935484
1962-08-01	19.0037376451613
1962-09-01	13.2767429333333
1962-10-01	8.93100806451613
1962-11-01	3.5367611
1962-12-01	-6.32625487096774
1963-01-01	-9.76964832258064
1963-02-01	-7.23260428571429
1963-03-01	-1.06106887096774
1963-04-01	8.72261483333333
1963-05-01	13.397966516129
1963-06-01	16.9422368
1963-07-01	19.2670101612903
1963-08-01	18.2036103548387
1963-09-01	15.3521196666667
1963-10-01	8.58205470967742
1963-11-01	7.03732743333333
1963-12-01	-5.48208580645161
1964-01-01	-7.34920296774194
1964-02-01	-1.66127120689655
1964-03-01	0.727691580645161
1964-04-01	8.9695807
1964-05-01	12.8391012258065
1964-06-01	18.7097357
1964-07-01	18.3519025483871
1964-08-01	16.7893665483871
1964-09-01	14.1129639
1964-10-01	8.80613664516129
1964-11-01	4.8302578
1964-12-01	-1.57678358064516
1965-01-01	-2.34880861290323
1965-02-01	-6.34742492857143
1965-03-01	1.13676822580645
1965-04-01	6.97621253333333
1965-05-01	11.0900197419355
1965-06-01	16.0731637
1965-07-01	16.9753156129032
1965-08-01	15.6945931290323
1965-09-01	14.826278
1965-10-01	7.72005429032258
1965-11-01	0.489473466666667
1965-12-01	-0.369511709677419
1966-01-01	-6.515379
1966-02-01	4.42201778571429
1966-03-01	2.96953832258065
1966-04-01	10.0263437666667
1966-05-01	13.4678333548387
1966-06-01	16.8909631666667
1966-07-01	17.3642305806452
1966-08-01	16.782369
1966-09-01	13.7726153666667
1966-10-01	13.0176924193548
1966-11-01	2.49088326666667
1966-12-01	-0.915755903225806
1967-01-01	-4.58081290322581
1967-02-01	-0.155763607142857
1967-03-01	4.81346225806452
1967-04-01	7.73835133333333
1967-05-01	13.7471056129032
1967-06-01	16.5734328333333
1967-07-01	20.3956999032258
1967-08-01	18.3674717741935
1967-09-01	15.8881018333333
1967-10-01	11.1975860322581
1967-11-01	3.67535143333333
1967-12-01	-1.53443512903226
1968-01-01	-5.53277961290323
1968-02-01	1.03211537931034
1968-03-01	3.3749544516129
1968-04-01	9.62788233333333
1968-05-01	13.3928237741935
1968-06-01	17.5097706666667
1968-07-01	17.7723160967742
1968-08-01	16.7226795483871
1968-09-01	14.0597246
1968-10-01	8.44074974193548
1968-11-01	5.38840246666667
1968-12-01	-3.80685590322581
1969-01-01	-5.17764241935484
1969-02-01	-2.8175845
1969-03-01	0.378587967741935
1969-04-01	7.47224763333333
1969-05-01	15.3142889677419
1969-06-01	15.7905875
1969-07-01	18.2995307419355
1969-08-01	16.5827251290323
1969-09-01	14.4510784
1969-10-01	9.78773896774194
1969-11-01	5.30421423333333
1969-12-01	-5.9019875483871
1970-01-01	-3.89876641935484
1970-02-01	-3.931242
1970-03-01	0.372336903225806
1970-04-01	6.56241816666667
1970-05-01	11.4086600967742
1970-06-01	16.7685118333333
1970-07-01	17.6135839354839
1970-08-01	17.5148612258065
1970-09-01	13.0528267333333
1970-10-01	7.97521393548387
1970-11-01	6.06934316666667
1970-12-01	-0.400761838709677
1971-01-01	-4.09519190322581
1971-02-01	0.825822321428571
1971-03-01	-0.287451193548387
1971-04-01	8.86838113333333
1971-05-01	14.9737176451613
1971-06-01	15.5832348
1971-07-01	18.4305715806452
1971-08-01	20.0417625483871
1971-09-01	12.2311953
1971-10-01	7.79608932258065
1971-11-01	2.80559146666667
1971-12-01	2.53203867741935
1972-01-01	-3.80888709677419
1972-02-01	2.46329993103448
1972-03-01	5.41892696774194
1972-04-01	8.2455199
1972-05-01	12.9236864516129
1972-06-01	16.8477441333333
1972-07-01	18.8761099677419
1972-08-01	17.123357
1972-09-01	11.4513728
1972-10-01	6.68446716129032
1972-11-01	4.0409521
1972-12-01	0.292979677419355
1973-01-01	-1.3980444516129
1973-02-01	-0.518681571428571
1973-03-01	3.32785916129032
1973-04-01	6.3882259
1973-05-01	13.2665706774194
1973-06-01	16.0734270333333
1973-07-01	18.1988463870968
1973-08-01	18.7650367419355
1973-09-01	15.0563308
1973-10-01	7.19932738709677
1973-11-01	1.60359613333333
1973-12-01	-1.130582
1974-01-01	0.406720903225806
1974-02-01	3.50678578571429
1974-03-01	6.71027883870968
1974-04-01	8.25387956666667
1974-05-01	12.0276026774194
1974-06-01	14.4374433333333
1974-07-01	16.7424997741935
1974-08-01	19.6741013548387
1974-09-01	13.9799916666667
1974-10-01	5.31379125806452
1974-11-01	3.85783283333333
1974-12-01	1.91146964516129
1975-01-01	2.01110364516129
1975-02-01	-0.859339285714286
1975-03-01	4.88013516129032
1975-04-01	7.3515687
1975-05-01	14.0665237096774
1975-06-01	15.650665
1975-07-01	18.4729700967742
1975-08-01	18.3314846451613
