,ID,DRN,campaign,STcon_drift_30,STcon_swimm_30,STcon_drift_100,STcon_swimm_100,Sites,Date_End,TotNum_30d,TotLeng_30d,TotNum_60d,TotLeng_60d,TotNum_90d,TotLeng_90d,TotNum_365d,TotLeng_365d,TotNum_730d,TotLeng_730d,TotNum_1825d,TotLeng_1825d,TotNum_3650d,TotLeng_3650d,date2,ELEV_M,MnSlope,SRC_DIST,pred_rich,pred_simpson,pred_FD,pred_Fric,pred_richHOC,pred_richEPT,pred_SimpHOC,pred_SimpEPT,extrapol_score,Country,WP4
1,1031000,Finland,3,1,0.981924442,1,0.994577332,X1031000,6/14/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18792,39.939,0.058,33.58085,32.87216667,20.25752336,0.300810497,1.73494902284022e-05,5.22675,14.78683333,4.157189625,9.839313187,0,fin,1671
2,1031000,Finland,1,1,1,1,1,X1031000,4/12/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18729,39.939,0.058,33.58085,35.09880952,21.53208006,0.315809144,2.24149120344909e-05,5.020733333,15.94508636,4.095142245,10.08524758,0,fin,1671
3,1031000,Finland,4,0.664335664,0.079440618,0.872447552,0.585222292,X1031000,8/9/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18848,39.939,0.058,33.58085,32.71106667,21.87192483,0.298611439,1.74393911211437e-05,7.23655,11.34908333,5.574245999,7.768955718,0,fin,1671
4,1031000,Finland,5,1,0.999707785,0.872447552,0.558484659,X1031000,9/20/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18890,39.939,0.058,33.58085,34.07884286,23.26732752,0.299153024,2.02815782240783e-05,6.576833333,13.2731,5.113548765,8.608820608,0,fin,1671
5,1031000,Finland,2,1,1,1,1,X1031000,5/17/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18764,39.939,0.058,33.58085,33.45894286,20.47869336,0.314753995,2.03551591099183e-05,4.961866667,14.53352483,4.043407041,9.673825413,0,fin,1671
6,1031000,Finland,6,1,1,0.93958042,0.817633062,X1031000,11/1/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18932,39.939,0.058,33.58085,35.10060952,22.17390425,0.305242397,2.12273423143068e-05,6.041666667,14.54948788,4.720743128,9.802528767,0,fin,1671
7,1031200,Finland,3,1,0.981924442,1,0.994577332,X1031200,6/14/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18792,42.363,0.078,6.11117,21.17706612,15.79373862,0.306071592,9.44315900800557e-06,3.65335,9.92365368,3.048888412,7.250377141,0,fin,2238
8,1031200,Finland,4,0.777089783,0.079440618,0.915294118,0.585222292,X1031200,8/9/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18848,42.363,0.078,6.11117,23.23203333,17.20141585,0.297102812,1.02723902371985e-05,6.1498,9.0485,5.209615026,6.694554456,0,fin,2238
9,1031200,Finland,6,1,1,0.959876161,0.817633062,X1031200,11/1/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18932,42.363,0.078,6.11117,21.66446667,16.67099442,0.308637323,1.0889584767899e-05,3.596721429,9.950352165,2.993816483,7.396786029,0,fin,2238
10,1031200,Finland,2,1,1,1,1,X1031200,5/17/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18764,42.363,0.078,6.11117,20.91127564,15.39242153,0.316761863,1.01754358976377e-05,3.070696429,10.23828323,2.642608431,7.343431772,0,fin,2238
11,1031200,Finland,1,1,1,1,1,X1031200,4/12/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18729,42.363,0.078,6.11117,22.60744231,16.17415318,0.31527224,1.09531774080988e-05,3.457679762,10.59776418,2.927935427,7.322603903,0,fin,2238
12,1031200,Finland,5,1,0.999707785,0.915294118,0.558484659,X1031200,9/20/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18890,42.363,0.078,6.11117,24.5643,18.73411513,0.299984839,1.18491691069666e-05,4.508233333,10.40894762,3.77931097,7.414889907,0,fin,2238
13,1031400,Finland,2,1,1,1,1,X1031400,5/17/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18764,45.265,0.077,1.00666,21.18112564,14.91696734,0.315639238,9.67776771140809e-06,2.91575,8.694456349,2.442247526,6.377060129,0,fin,2263
14,1031400,Finland,6,1,1,0.965714286,0.817633062,X1031400,11/1/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18932,45.265,0.077,1.00666,22.70563333,16.10274337,0.302888968,1.04030696564983e-05,2.96255,9.902983333,2.370567147,7.355443081,0,fin,2263
15,1031400,Finland,5,1,0.999707785,0.927619048,0.558484659,X1031400,9/20/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18890,45.265,0.077,1.00666,24.78713333,17.56514524,0.295535853,1.06980398513932e-05,4.44555,10.13438333,3.397124067,7.610136073,0,fin,2263
16,1031400,Finland,4,0.80952381,0.079440618,0.927619048,0.585222292,X1031400,8/9/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18848,45.265,0.077,1.00666,23.67216667,16.17745984,0.292883645,1.0004241014999e-05,5.845383333,8.76405,4.679024417,6.53806503,0,fin,2263
17,1031400,Finland,3,1,0.981924442,1,0.994577332,X1031400,6/14/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18792,45.265,0.077,1.00666,21.19642564,14.91124518,0.303715677,9.90538574474773e-06,3.47375,8.384928571,2.858010371,6.244454237,0,fin,2263
18,1031400,Finland,1,1,1,1,1,X1031400,4/12/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18729,45.265,0.077,1.00666,22.42509231,15.69909152,0.314290354,1.01046286758999e-05,3.3303,8.921939683,2.752616377,6.44471308,0,fin,2263
19,1031600,Finland,6,1,1,0.965714286,0.817633062,X1031600,11/1/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18932,45.689,0.079,5.68244,21.69628333,16.86372929,0.309858762,1.08598003395168e-05,3.598454762,9.962835498,3.033210836,7.418787411,0,fin,2239
20,1031600,Finland,4,0.80952381,0.079440618,0.927619048,0.585222292,X1031600,8/9/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18848,45.689,0.079,5.68244,23.23996667,17.374799,0.298257074,1.021071002779e-05,6.177733333,9.0265,5.245566786,6.635646333,0,fin,2239
21,1031600,Finland,1,1,1,1,1,X1031600,4/12/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18729,45.689,0.079,5.68244,22.65284231,16.33269841,0.315210449,1.0915424997935e-05,3.515363095,10.54024751,2.97539736,7.352138526,0,fin,2239
22,1031600,Finland,5,1,0.999707785,0.927619048,0.558484659,X1031600,9/20/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18890,45.689,0.079,5.68244,24.60306667,18.85403308,0.30125599,1.18901241261391e-05,4.50095,10.40564762,3.794648959,7.366585285,0,fin,2239
23,1031600,Finland,3,1,0.981924442,1,0.994577332,X1031600,6/14/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18792,45.689,0.079,5.68244,21.23366612,16.12228801,0.306894219,9.46083342142024e-06,3.648483333,9.84335368,3.093375659,7.261775686,0,fin,2239
24,1031600,Finland,2,1,1,1,1,X1031600,5/17/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18764,45.689,0.079,5.68244,20.94970897,15.61308304,0.3169994,1.01931080545016e-05,3.143746429,10.13543323,2.746947178,7.348457047,0,fin,2239
25,1031800,Finland,4,0.248521739,0.069995826,0.69413913,0.581305573,X1031800,8/9/2021,1,11,2,14.5,2,14.5,2,14.5,2,14.5,3,11,5,12,18848,39.021,0.081,0.25825,15.5239,10.48915197,0.286894381,4.15505359791243e-06,2.130266667,5.200033333,2.096521722,3.99377356,2,fin,2262
26,1031800,Finland,1,1,1,1,1,X1031800,4/12/2021,0,0,0,0,0,0,0,0,0,0,2,3,6,7,18729,39.021,0.081,0.25825,18.81138333,14.56963007,0.29671885,8.16847557175781e-06,1.773833333,7.669271429,1.644269434,5.371568706,0,fin,2262
27,1031800,Finland,2,1,1,1,1,X1031800,5/17/2021,0,0,0,0,0,0,0,0,0,0,2,3,6,7,18764,39.021,0.081,0.25825,18.17341667,14.12753587,0.29689113,7.9218212219571e-06,1.7932,7.445921429,1.659780723,5.30278704,0,fin,2262
28,1031800,Finland,6,1,1,0.902886957,0.816549781,X1031800,11/1/2021,0,0,0,0,0,0,2,14.5,2,14.5,3,11,5,12,18932,39.021,0.081,0.25825,15.95828333,10.49495018,0.302098081,4.45806700375531e-06,1.168545238,5.410133333,1.101514616,4.261613974,0,fin,2262
29,1031800,Finland,5,1,0.999707785,0.69413913,0.55456794,X1031800,9/20/2021,0,0,1,5,2,14.5,2,14.5,2,14.5,3,11,5,12,18890,39.021,0.081,0.25825,17.2183,11.55021442,0.299368305,5.35907940857419e-06,1.542216667,5.6565,1.463381879,4.33173497,1,fin,2262
30,1031800,Finland,3,1,0.981924442,1,0.994577332,X1031800,6/14/2021,0,0,0,0,0,0,0,0,0,0,2,3,6,7,18792,39.021,0.081,0.25825,17.9586,14.04689201,0.293733659,7.84621771473257e-06,2.235483333,7.191471429,1.980693426,5.202643921,0,fin,2262
31,1032000,Finland,5,1,0.999707785,0.7304,0.555579211,X1032000,9/20/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18890,38.362,0.079,5.18307,25.37943333,19.31627318,0.297204967,1.26314732424148e-05,4.744433333,10.3189,3.967494314,7.260156685,0,fin,2240
32,1032000,Finland,4,0.336,0.072427468,0.7304,0.582316844,X1032000,8/9/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18848,38.362,0.079,5.18307,23.5424,17.49380275,0.293125557,1.08099613981621e-05,6.788016667,8.807833333,5.754403057,6.637756539,0,fin,2240
33,1032000,Finland,6,1,1,0.9136,0.816831559,X1032000,11/1/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18932,38.362,0.079,5.18307,22.02013333,17.35107589,0.306006006,1.15252051018515e-05,3.698771429,10.20021429,3.117259642,7.641378658,0,fin,2240
34,1032000,Finland,2,1,1,1,1,X1032000,5/17/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18764,38.362,0.079,5.18307,20.83734231,15.21614394,0.316086608,1.04072373093031e-05,3.132079762,10.28082489,2.725075678,7.355562075,0,fin,2240
35,1032000,Finland,1,1,1,1,1,X1032000,4/12/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18729,38.362,0.079,5.18307,22.44080897,16.02209774,0.315194968,1.11360564125038e-05,3.463713095,10.63168918,2.965726987,7.360161049,0,fin,2240
36,1032000,Finland,3,1,0.981924442,1,0.994577332,X1032000,6/14/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18792,38.362,0.079,5.18307,20.88386612,15.65203785,0.304616543,9.57505219308521e-06,3.718866667,10.01185368,3.172246352,7.298545221,0,fin,2240
37,1032200,Finland,3,1,0.981924442,1,0.994577332,X1032200,6/14/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18792,46.624,0.077,4.50119,20.20609945,15.39573806,0.308013842,7.4871479427533e-06,3.05665,8.328311111,2.796269663,6.908975688,0,fin,2241
38,1032200,Finland,1,1,1,1,1,X1032200,4/12/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18729,46.624,0.077,4.50119,21.58188077,15.34102327,0.316402334,8.64234733693239e-06,2.997504762,8.635239683,2.774969398,6.898343084,0,fin,2241
39,1032200,Finland,4,0.292592593,0.057148821,0.719056153,0.577633062,X1032200,8/9/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18848,46.624,0.077,4.50119,22.30393333,16.61658185,0.295441935,8.61760310934174e-06,4.814083333,8.0317,4.263497908,6.245700019,0,fin,2241
40,1032200,Finland,2,1,1,1,1,X1032200,5/17/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18764,46.624,0.077,4.50119,19.8991141,14.81150097,0.318215785,8.17581658234011e-06,2.598704762,8.727319444,2.445026927,6.918527592,0,fin,2241
41,1032200,Finland,5,1,0.999707785,0.719056153,0.550895429,X1032200,9/20/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18890,46.624,0.077,4.50119,24.73303333,18.95015188,0.299199503,1.09569708618116e-05,3.9867,9.400894444,3.262834875,7.031943061,0,fin,2241
42,1032200,Finland,6,1,1,0.894193548,0.809868503,X1032200,11/1/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18932,46.624,0.077,4.50119,21.16043333,16.63806714,0.30975916,9.54354962319882e-06,2.500163095,8.782788384,2.255392224,7.317447447,0,fin,2241
43,1032400,Finland,4,0.169955157,0.034982258,0.662168564,0.560219161,X1032400,8/9/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18848,53.05,0.075,3.26376,19.09623333,13.62514106,0.287377751,5.98896527801622e-06,4.762633333,6.714716667,3.918039187,5.549747466,0,fin,2242
44,1032400,Finland,2,1,1,1,1,X1032400,5/17/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18764,53.05,0.075,3.26376,16.49186648,11.91565623,0.317533778,5.12549155682351e-06,2.075117424,6.545714791,1.955139617,4.84886862,0,fin,2242
45,1032400,Finland,5,1,0.999707785,0.638356905,0.521490294,X1032400,9/20/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18890,53.05,0.075,3.26376,21.5297,15.97414715,0.298644969,7.86158702906026e-06,3.584416667,7.722877778,2.883988804,6.192082843,0,fin,2242
46,1032400,Finland,6,1,1,0.842269748,0.789580463,X1032400,11/1/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18932,53.05,0.075,3.26376,18.10663333,13.7024309,0.306967821,6.70337520475634e-06,2.17245,6.785927778,1.914014991,5.565232899,0,fin,2242
47,1032400,Finland,3,1,0.981924442,1,0.994577332,X1032400,6/14/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18792,53.05,0.075,3.26376,17.38434231,12.85627469,0.30435241,5.20955158314047e-06,2.61795,6.398248124,2.413607278,5.178537454,0,fin,2242
48,1032400,Finland,1,1,1,1,1,X1032400,4/12/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18729,53.05,0.075,3.26376,18.28749982,12.68081138,0.315861094,5.81064741646231e-06,2.568441667,6.632600505,2.409327182,4.902685222,0,fin,2242
49,1032600,Finland,4,0.290514905,0.047130035,0.719678966,0.575228554,X1032600,8/9/2021,0,0,0,0,0,0,0,0,0,0,0,0,2,6,18848,44.892,0.078,0.95098,20.4801,15.51348339,0.288063656,7.27336647496983e-06,5.127416667,7.5747,4.061681572,5.967234149,0,fin,2252
50,1032600,Finland,1,1,1,1,1,X1032600,4/12/2021,0,0,0,0,0,0,0,0,0,0,0,0,2,6,18729,44.892,0.078,0.95098,20.76501667,15.30042578,0.305013673,8.30753985211093e-06,3.35535,7.950794444,2.598583003,5.937069956,0,fin,2252
51,1032600,Finland,2,1,1,1,1,X1032600,5/17/2021,0,0,0,0,0,0,0,0,0,0,0,0,2,6,18764,44.892,0.078,0.95098,19.55895,14.62019637,0.306471309,7.71715989947697e-06,2.975916667,7.603561111,2.371374118,5.900317231,0,fin,2252
52,1032600,Finland,3,1,0.981924442,1,0.994577332,X1032600,6/14/2021,0,0,0,0,0,0,0,0,0,0,0,0,2,6,18792,44.892,0.078,0.95098,19.39,14.5670441,0.301196198,8.0499097717376e-06,3.378433333,7.37645,2.658759909,5.761646109,0,fin,2252
53,1032600,Finland,6,1,1,0.88985616,0.80338134,X1032600,11/1/2021,0,0,0,0,0,0,0,0,0,0,0,0,2,6,18932,44.892,0.078,0.95098,20.87098333,15.86412725,0.299729105,8.36851487982012e-06,2.950283333,8.809016667,2.331184259,6.95968958,0,fin,2252
54,1032600,Finland,5,1,0.999707785,0.719678966,0.54849092,X1032600,9/20/2021,0,0,0,0,0,0,0,0,0,0,0,0,2,6,18890,44.892,0.078,0.95098,22.41596667,17.42441463,0.293673045,8.67930290632995e-06,3.906566667,9.06225,2.960483433,7.023670079,0,fin,2252
55,1032800,Finland,5,1,0.999707785,0.711627907,0.547313713,X1032800,9/20/2021,0,0,0,6,2,6,2,6,2,6,2,6,3,11.66666667,18890,47.823,0.082,0.35096,17.3692,11.66552301,0.299204609,4.95270847695034e-06,1.512183333,5.71515,1.388671935,4.45942429,0,fin,2254
56,1032800,Finland,2,1,1,1,1,X1032800,5/17/2021,0,0,0,0,0,0,0,0,0,0,0,0,1,23,18764,47.823,0.082,0.35096,22.82926667,17.60565033,0.304290631,1.21428617223288e-05,3.257566667,7.644533333,2.667344262,6.81806863,0,fin,2254
57,1032800,Finland,3,1,0.981924442,1,0.994577332,X1032800,6/14/2021,0,0,0,0,0,0,0,0,0,0,0,0,1,23,18792,47.823,0.082,0.35096,22.47703333,17.25791205,0.300438683,1.30432199518963e-05,3.67745,7.3758,2.991583507,6.402410617,0,fin,2254
58,1032800,Finland,6,1,1,0.888372093,0.803005636,X1032800,11/1/2021,0,0,0,0,0,0,2,6,2,6,2,6,3,11.66666667,18932,47.823,0.082,0.35096,15.71916667,10.49505812,0.301036122,3.88606457921273e-06,0.958795238,5.3558,0.899771286,4.313228494,0,fin,2254
59,1032800,Finland,4,0.285271318,0.044917554,0.711627907,0.574051346,X1032800,8/9/2021,1,7,2,6,2,6,2,6,2,6,2,6,3,11.66666667,18848,47.823,0.082,0.35096,15.71576667,10.54335644,0.287837816,3.7698705603307e-06,2.21925,5.124216667,2.094481867,3.956694781,0,fin,2254
60,1032800,Finland,1,1,1,1,1,X1032800,4/12/2021,0,0,0,0,0,0,0,0,0,0,0,0,1,23,18729,47.823,0.082,0.35096,23.49163333,18.01887388,0.303648593,1.26102879107193e-05,3.6494,7.84875,2.912115268,6.798678806,0,fin,2254
61,1033000,Finland,1,1,1,1,1,X1033000,4/12/2021,0,0,0,0,0,0,0,0,0,0,0,0,2,15,18729,49.365,0.072,0.1841,22.7834,18.00095036,0.303535274,1.04737758247556e-05,3.572916667,7.377009524,2.71137395,6.245708546,0,fin,2253
62,1033000,Finland,4,0.124806202,0.037549572,0.667209302,0.572041327,X1033000,8/9/2021,1,12.5,4,6.75,4,6.75,4,6.75,4,6.75,4,6.75,5,9.6,18848,49.365,0.072,0.1841,15.4253,10.09613541,0.278387662,4.39939773974357e-06,2.27075,5.331233333,2.144581958,3.994660736,1,fin,2253
63,1033000,Finland,2,1,1,1,1,X1033000,5/17/2021,0,0,0,0,0,0,0,0,0,0,0,0,2,15,18764,49.365,0.072,0.1841,22.03346667,17.573665,0.304301395,9.92938502206148e-06,3.195333333,7.213859524,2.481667858,6.300476526,0,fin,2253
64,1033000,Finland,5,1,0.999707785,0.667209302,0.545303694,X1033000,9/20/2021,0,0,1,6.5,4,6.75,4,6.75,4,6.75,4,6.75,5,9.6,18890,49.365,0.072,0.1841,16.67693333,11.14098081,0.289571343,5.4542913120962e-06,1.48635,6.050483333,1.422348845,4.474345093,0,fin,2253
65,1033000,Finland,3,1,0.981924442,1,0.994577332,X1033000,6/14/2021,0,0,0,0,0,0,0,0,0,0,0,0,2,15,18792,49.365,0.072,0.1841,21.63503333,17.20353228,0.30098624,1.06668407760201e-05,3.5512,6.937892857,2.718256149,5.935009641,0,fin,2253
66,1033000,Finland,6,1,1,0.860930233,0.801853475,X1033000,11/1/2021,0,0,0,0,0,2,4,6.75,4,6.75,4,6.75,5,9.6,18932,49.365,0.072,0.1841,16.07863333,10.22068736,0.295523626,4.56391824876218e-06,1.015995238,5.796883333,0.993291365,4.403564388,0,fin,2253
67,1033200,Finland,2,1,1,1,1,X1033200,5/17/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18764,45.039,0.074,3.02326,17.55939982,12.84213448,0.318887036,6.29289556684718e-06,2.243908333,6.818783838,2.118142901,5.078141819,0,fin,2245
68,1033200,Finland,2,1,1,1,1,X1033200,5/17/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18764,45.039,0.074,3.02326,17.55939982,12.84213448,0.318887036,6.29289556684718e-06,2.243908333,6.818783838,2.118142901,5.078141819,0,fin,2243
69,1033200,Finland,2,1,1,1,1,X1033200,5/17/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18764,45.039,0.074,3.02326,17.55939982,12.84213448,0.318887036,6.29289556684718e-06,2.243908333,6.818783838,2.118142901,5.078141819,0,fin,2244
70,1033200,Finland,2,1,1,1,1,X1033200,5/17/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18764,45.039,0.074,3.02326,17.55939982,12.84213448,0.318887036,6.29289556684718e-06,2.243908333,6.818783838,2.118142901,5.078141819,0,fin,2246
71,1033200,Finland,4,0.280955374,0.047130035,0.715901948,0.575228554,X1033200,8/9/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18848,45.039,0.074,3.02326,20.22236667,14.69946595,0.292237929,6.76077559284877e-06,4.93055,7.051016667,4.187501864,5.736408778,0,fin,2245
72,1033200,Finland,4,0.280955374,0.047130035,0.715901948,0.575228554,X1033200,8/9/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18848,45.039,0.074,3.02326,20.22236667,14.69946595,0.292237929,6.76077559284877e-06,4.93055,7.051016667,4.187501864,5.736408778,0,fin,2243
73,1033200,Finland,4,0.280955374,0.047130035,0.715901948,0.575228554,X1033200,8/9/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18848,45.039,0.074,3.02326,20.22236667,14.69946595,0.292237929,6.76077559284877e-06,4.93055,7.051016667,4.187501864,5.736408778,0,fin,2244
74,1033200,Finland,4,0.280955374,0.047130035,0.715901948,0.575228554,X1033200,8/9/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18848,45.039,0.074,3.02326,20.22236667,14.69946595,0.292237929,6.76077559284877e-06,4.93055,7.051016667,4.187501864,5.736408778,0,fin,2246
75,1033200,Finland,6,1,1,0.888372093,0.80338134,X1033200,11/1/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18932,45.039,0.074,3.02326,19.01443333,14.2878251,0.307282494,7.57980044849847e-06,2.336658333,7.016144444,2.093528851,5.78039456,0,fin,2245
76,1033200,Finland,6,1,1,0.888372093,0.80338134,X1033200,11/1/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18932,45.039,0.074,3.02326,19.01443333,14.2878251,0.307282494,7.57980044849847e-06,2.336658333,7.016144444,2.093528851,5.78039456,0,fin,2243
77,1033200,Finland,6,1,1,0.888372093,0.80338134,X1033200,11/1/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18932,45.039,0.074,3.02326,19.01443333,14.2878251,0.307282494,7.57980044849847e-06,2.336658333,7.016144444,2.093528851,5.78039456,0,fin,2244
78,1033200,Finland,6,1,1,0.888372093,0.80338134,X1033200,11/1/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18932,45.039,0.074,3.02326,19.01443333,14.2878251,0.307282494,7.57980044849847e-06,2.336658333,7.016144444,2.093528851,5.78039456,0,fin,2246
79,1033200,Finland,3,1,0.981924442,1,0.994577332,X1033200,6/14/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18792,45.039,0.074,3.02326,17.92410897,13.29641581,0.305687953,5.7408897977776e-06,2.8136,6.627783838,2.542776901,5.317713388,0,fin,2245
80,1033200,Finland,3,1,0.981924442,1,0.994577332,X1033200,6/14/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18792,45.039,0.074,3.02326,17.92410897,13.29641581,0.305687953,5.7408897977776e-06,2.8136,6.627783838,2.542776901,5.317713388,0,fin,2243
81,1033200,Finland,3,1,0.981924442,1,0.994577332,X1033200,6/14/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18792,45.039,0.074,3.02326,17.92410897,13.29641581,0.305687953,5.7408897977776e-06,2.8136,6.627783838,2.542776901,5.317713388,0,fin,2244
82,1033200,Finland,3,1,0.981924442,1,0.994577332,X1033200,6/14/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18792,45.039,0.074,3.02326,17.92410897,13.29641581,0.305687953,5.7408897977776e-06,2.8136,6.627783838,2.542776901,5.317713388,0,fin,2246
83,1033200,Finland,1,1,1,1,1,X1033200,4/12/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18729,45.039,0.074,3.02326,18.91799982,13.334794,0.317150645,6.7638154288218e-06,2.673708333,6.906400505,2.529494091,5.053039207,0,fin,2245
84,1033200,Finland,1,1,1,1,1,X1033200,4/12/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18729,45.039,0.074,3.02326,18.91799982,13.334794,0.317150645,6.7638154288218e-06,2.673708333,6.906400505,2.529494091,5.053039207,0,fin,2243
85,1033200,Finland,1,1,1,1,1,X1033200,4/12/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18729,45.039,0.074,3.02326,18.91799982,13.334794,0.317150645,6.7638154288218e-06,2.673708333,6.906400505,2.529494091,5.053039207,0,fin,2244
86,1033200,Finland,1,1,1,1,1,X1033200,4/12/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18729,45.039,0.074,3.02326,18.91799982,13.334794,0.317150645,6.7638154288218e-06,2.673708333,6.906400505,2.529494091,5.053039207,0,fin,2246
87,1033200,Finland,5,1,0.999707785,0.715901948,0.54849092,X1033200,9/20/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18890,45.039,0.074,3.02326,22.33386667,16.74167033,0.298788524,8.72431748903379e-06,3.86705,7.739844444,3.068696953,6.02414234,0,fin,2245
88,1033200,Finland,5,1,0.999707785,0.715901948,0.54849092,X1033200,9/20/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18890,45.039,0.074,3.02326,22.33386667,16.74167033,0.298788524,8.72431748903379e-06,3.86705,7.739844444,3.068696953,6.02414234,0,fin,2243
89,1033200,Finland,5,1,0.999707785,0.715901948,0.54849092,X1033200,9/20/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18890,45.039,0.074,3.02326,22.33386667,16.74167033,0.298788524,8.72431748903379e-06,3.86705,7.739844444,3.068696953,6.02414234,0,fin,2244
90,1033200,Finland,5,1,0.999707785,0.715901948,0.54849092,X1033200,9/20/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18890,45.039,0.074,3.02326,22.33386667,16.74167033,0.298788524,8.72431748903379e-06,3.86705,7.739844444,3.068696953,6.02414234,0,fin,2246
91,1033201,Finland,1,1,1,1,1,X1033201,4/12/2021,0,0,0,0,0,0,0,0,0,0,2,4,2,4,18729,51.949,0.07,2.3071,15.01693333,10.84870148,0.300115501,2.54956231765625e-06,0.862752778,4.669946825,0.796098323,3.465339621,0,fin,2247
92,1033201,Finland,1,1,1,1,1,X1033201,4/12/2021,0,0,0,0,0,0,0,0,0,0,2,4,2,4,18729,51.949,0.07,2.3071,15.01693333,10.84870148,0.300115501,2.54956231765625e-06,0.862752778,4.669946825,0.796098323,3.465339621,0,fin,2248
93,1033201,Finland,1,1,1,1,1,X1033201,4/12/2021,0,0,0,0,0,0,0,0,0,0,2,4,2,4,18729,51.949,0.07,2.3071,15.01693333,10.84870148,0.300115501,2.54956231765625e-06,0.862752778,4.669946825,0.796098323,3.465339621,0,fin,2250
94,1033201,Finland,1,1,1,1,1,X1033201,4/12/2021,0,0,0,0,0,0,0,0,0,0,2,4,2,4,18729,51.949,0.07,2.3071,15.01693333,10.84870148,0.300115501,2.54956231765625e-06,0.862752778,4.669946825,0.796098323,3.465339621,0,fin,2249
95,1033201,Finland,5,1,0.999707785,0.42040404,0.38478397,X1033201,9/20/2021,0,0,1,4,2,8,2,8,2,8,4,6,4,6,18890,51.949,0.07,2.3071,15.58073333,11.04377275,0.298967474,3.59763534784256e-06,1.41695,4.994683333,1.361009445,3.754230722,0,fin,2247
