WP4,campaign,flo_sl,pu
3863,1,1.1001230164154784e-4,103863
3864,1,4.291077453356618e-4,103864
3865,1,0.0012498079678039972,103865
3866,1,0.0023158090310741617,103866
3867,1,0.009357325643239116,103867
3868,1,0.0037517318818967187,103868
3869,1,0.003147241202034036,103869
3870,1,0.003613797695741717,103870
3871,1,0.0021105367458435498,103871
3872,1,0.0012631979275711052,103872
3873,1,0.0053167501890663766,103873
3874,1,0.003682212661857894,103874
3875,1,0.01308222085355252,103875
3876,1,8.23349516925906e-4,103876
3877,1,2.43808533924728e-4,103877
3878,1,0.003604365047703223,103878
3879,1,0.001185443230987016,103879
3880,1,0.004501389852211218,103880
3947,1,0.7971141224222189,103947
3507,2,0.003881082351536335,203507
3508,2,0.0019712248078735156,203508
3509,2,0.0019451346915678796,203509
3510,2,6.55201912266254e-4,203510
3511,2,6.007759553243315e-4,203511
3512,2,0.0015595827220227067,203512
3513,2,0.04782424540359836,203513
3514,2,0.0643831465511305,203514
3515,2,0.008013526019775572,203515
3516,2,0.11422079280829289,203516
3517,2,0.1950091826030231,203517
3518,2,0.19468626876029574,203518
3519,2,0.03559366916730263,203519
3520,2,0.0037773546902076568,203520
3521,2,0.21800090514733333,203521
3522,2,0.33935107020179367,203522
3523,2,0.14728853336662662,203523
3524,2,0.2788262355098377,203524
3525,2,0.3696051356615222,203525
3526,2,0.25441973816613367,203526
3527,2,0.5551408693974977,203527
3528,2,0.6539094855496836,203528
3529,2,0.5026834133505562,203529
3530,2,0.629348893348362,203530
3531,2,0.5569875906574674,203531
3532,2,0.49826828030719095,203532
3533,2,0.4665175174760531,203533
3534,2,0.6473943131585586,203534
3535,2,0.6653245695840689,203535
3536,2,0.5037708692230631,203536
3537,2,0.5827255928928654,203537
3538,2,0.7971141224222189,203538
3539,2,0.6040469446785309,203539
3540,2,1,203540
3541,2,0.6953774745619847,203541
3542,2,0.7103037275062435,203542
3543,2,0.5873388063520412,203543
3544,2,0.33793903396696523,203544
3545,2,0.1010103768035033,203545
3546,2,0.061468360567595574,203546
3547,2,0.012825953390208634,203547
3548,2,0.046373761077398226,203548
3549,2,0.018404999989603803,203549
3550,2,0.08215075871338724,203550
3551,2,0.14743939644851586,203551
3552,2,0.16927569469020595,203552
3553,2,0.0862661455470879,203553
3554,2,0.026045986085357156,203554
3555,2,0.01204343338696736,203555
3556,2,0,203556
3557,2,0.0076832849187527036,203557
3558,2,0.02174935589529254,203558
3559,2,0.02890515784273914,203559
3560,2,0.03233060457527071,203560
3561,2,0.0675903640976011,203561
3562,2,0.0312127512419388,203562
3563,2,0,203563
3564,2,0.04887836575304329,203564
3565,2,0.09930530142497826,203565
3566,2,0.23854525411915814,203566
3567,2,0.08926343918040819,203567
3568,2,0.17928587828716933,203568
3569,2,0.08506814014493663,203569
3570,2,0.05570351802180635,203570
3571,2,0.03590197733234841,203571
3572,2,0.051366320255346896,203572
3573,2,0.1144324419713715,203573
3574,2,0.058470777239174994,203574
3575,2,0.05082693023429734,203575
3576,2,0.010121115986564318,203576
3577,2,0.013618490995615382,203577
3578,2,0.01974990943091638,203578
3579,2,0.028999624163140492,203579
3580,2,0.11309257480743207,203580
3581,2,0.050807182870424565,203581
3582,2,0.021489890534349798,203582
3583,2,0.01616128584373358,203583
3584,2,0.031810505367023574,203584
3585,2,0.13343867409644158,203585
3586,2,0.01474244233044074,203586
3587,2,0.005535093992010824,203587
3588,2,0.042990401615020685,203588
3589,2,0.09863081135822994,203589
3590,2,0.05350809665500558,203590
3592,2,0.11650594021568163,203592
3593,2,0.011832722178233968,203593
3594,2,0.08871140093279967,203594
3595,2,0.06363838669067444,203595
3596,2,0.008825596839710785,203596
3597,2,0.017447821907800296,203597
3598,2,0.022989060700107585,203598
3599,2,0.006705698602265028,203599
3600,2,0.01613590314975673,203600
3601,2,0.045516330594918025,203601
3602,2,0.028808860063236994,203602
3603,2,0.010602824411881531,203603
3604,2,0.057033225023422125,203604
3605,2,0.018456775044731647,203605
3606,2,0.09959439784679763,203606
3607,2,0.09071009119775908,203607
3608,2,0.12966228474746125,203608
3609,2,0.06915073324970722,203609
3610,2,0.06498411384370098,203610
3611,2,0.026202493708739696,203611
3612,2,0.10951635030654913,203612
3613,2,0.044878875629525944,203613
3614,2,0.03612533670581936,203614
3615,2,0.09293136670856549,203615
3616,2,0.06697957758775137,203616
3617,2,0.0682253721099917,203617
3618,2,0.04220586876867855,203618
3619,2,0.026294463371730564,203619
3620,2,0.025973363616289376,203620
3621,2,0.04811005249396202,203621
3622,2,0.0679275810640577,203622
3623,2,0.0717438101042193,203623
3624,2,0.06058432740754712,203624
3625,2,0.015993523757350806,203625
3626,2,0.08873532179785171,203626
3627,2,0.054921285178987804,203627
3628,2,0.06975478994331209,203628
3629,2,0.03451996664077708,203629
3630,2,0.058844306862057806,203630
3631,2,0.05548674089688831,203631
3632,2,0.0627889487266208,203632
3633,2,0.015884010787191358,203633
3634,2,0.06578162232275896,203634
3635,2,0.0827029024283114,203635
3636,2,0.026860893271319183,203636
3637,2,0.046502614193840684,203637
3638,2,0.015011852529756155,203638
3639,2,0.09252990920449301,203639
3640,2,0.006521874325916602,203640
3641,2,0.09507835347799545,203641
3642,2,0.14017402514978913,203642
3643,2,0.07377956724673672,203643
3644,2,0.276275238939661,203644
3645,2,0.05627496479017097,203645
3646,2,0.010368118399696622,203646
3647,2,0.012700074501524468,203647
3648,2,0.0899299762326072,203648
3649,2,0.12092243314447619,203649
3650,2,0.16110704559921735,203650
3651,2,0.05864060916799334,203651
3652,2,0.122947105214641,203652
3653,2,0.02971670874466464,203653
3654,2,0.15074025370139163,203654
3655,2,0.06405570441418487,203655
3656,2,0.09630913380671491,203656
3657,2,0.12408114703906745,203657
3658,2,0.13802267354193376,203658
3659,2,0.1151946247727221,203659
3660,2,0.0758598495246632,203660
3661,2,0.04610882625317901,203661
3662,2,0.41431266183221976,203662
3663,2,0.30693823054730895,203663
3664,2,0.1637255460734759,203664
3665,2,0.22971794241551496,203665
3666,2,0.198028541531947,203666
3667,2,0.16931435186156676,203667
3668,2,0.07559350486332014,203668
3669,2,0.15518303234941486,203669
3670,2,0.1773797739209583,203670
3671,2,0.08147480731228537,203671
3672,2,0.01855811250510795,203672
3673,2,0,203673
3674,2,0.0633893675396928,203674
3675,2,0.06996311299119945,203675
3676,2,0.04406741220488745,203676
3677,2,0.035555730669766174,203677
3678,2,0.025325091574332114,203678
3679,2,0.07026217137592049,203679
3680,2,0.06138827192753697,203680
3681,2,0.09735546855397327,203681
3682,2,0.050153645004896406,203682
3683,2,0.03835866603038288,203683
3684,2,0,203684
3685,2,0.03193734508397253,203685
3686,2,0.042056688341770086,203686
3687,2,0.14002526968321347,203687
3688,2,0.13281669407949623,203688
3689,2,0.07749838992597523,203689
3690,2,0.13270326410516373,203690
3691,2,0.14782995452991268,203691
3692,2,0.106774990486454,203692
3693,2,0.16562495215235823,203693
3694,2,0.18186060234504564,203694
3695,2,0.14846785906055643,203695
3696,2,0.06941904914834607,203696
3697,2,0.6499787272269792,203697
3698,2,0.5135458846928448,203698
3699,2,0.16845211223022885,203699
3700,2,0.1504180760897674,203700
3701,2,0.19979474319484902,203701
3702,2,0.4293074205582377,203702
3703,2,0.14677337158665102,203703
3704,2,0.33217293601391995,203704
3705,2,0.48865533842728026,203705
3706,2,0.16747421124279355,203706
3707,2,0.43626800868656734,203707
3708,2,0.5495646055649719,203708
3709,2,0.3460959051531239,203709
3710,2,0.4988317574310485,203710
3711,2,0.6620448950026083,203711
3712,2,0.8832620329881506,203712
3713,2,0.36777950248621927,203713
3714,2,0.5538285993084139,203714
3715,2,0.7112608665169196,203715
3716,2,0.10616594863845354,203716
3717,2,0.12907436925157664,203717
3718,2,0.23663125367591112,203718
3719,2,0.23345358867713378,203719
3720,2,0.006765302163633982,203720
3721,2,0.15471449120316663,203721
3722,2,0.20432081048245745,203722
3723,2,0.08940412998297852,203723
3724,2,0.4689725727289445,203724
3725,2,0.2152496719544089,203725
3727,2,0.5379798412496729,203727
3728,2,0.36527235200514735,203728
3729,2,0.3744966828069665,203729
3730,2,0.6263166497260079,203730
3731,2,0.3741359701212549,203731
3733,2,0.37238401600463966,203733
3734,2,0.3282458513045201,203734
3735,2,0.40079519220414084,203735
3736,2,0.4806413627186102,203736
3737,2,0.379864105466416,203737
3738,2,0.4827355475793878,203738
3739,2,0.6071101075961833,203739
3740,2,0.5200593046944451,203740
3741,2,0.43255420775999576,203741
3742,2,0.3608448136315203,203742
3743,2,0.47596295963962054,203743
3744,2,0.35235645193375903,203744
3745,2,0.24649302009302287,203745
3746,2,0.3071786136808672,203746
3747,2,0.19923521293490268,203747
3748,2,0.39371169576742243,203748
3749,2,0.10129890273740433,203749
3750,2,0.12010410445289614,203750
3751,2,0.18366605701400257,203751
3752,2,0.7005391818003779,203752
3753,2,0.38747046588822226,203753
3754,2,0.08502280415998947,203754
3755,2,0.10107002067242783,203755
3756,2,0.07385380714920378,203756
3757,2,0.06958428675768645,203757
3758,2,0.08843442472092557,203758
3759,2,0.18502655651521657,203759
3760,2,0.08985668281583914,203760
3761,2,0.385638253617258,203761
3762,2,0.32709220183259446,203762
3763,2,0.28845172540381103,203763
3764,2,0.3554327249456815,203764
3765,2,0.3257181541088185,203765
3766,2,0.2776422163967189,203766
3767,2,0.22887558807160266,203767
3768,2,0.28378381026423044,203768
3769,2,0.2342625728779978,203769
3770,2,0.2911369231364688,203770
3771,2,0.4101493614319433,203771
3772,2,0.19658393469029134,203772
3773,2,0.1714143258641022,203773
3775,2,0.29338480769244807,203775
3776,2,0.34817403752989623,203776
3777,2,0.3644435843367105,203777
3778,2,0.38055697757132434,203778
3779,2,0.3992763165894223,203779
3780,2,0.37184644149276863,203780
3781,2,0.40357537883353,203781
3782,2,0.4249715794006729,203782
3783,2,0.49806004133641335,203783
3784,2,0.3347221293155562,203784
3785,2,0.29965307108258266,203785
3786,2,0.2938302863638422,203786
3787,2,0.11838729574277355,203787
3788,2,0.24648501669402914,203788
3789,2,0.09540390066525811,203789
3790,2,0.21892333224320334,203790
3791,2,0.23816276762576388,203791
3792,2,0.41441091873202246,203792
3793,2,0.20448980738956862,203793
3794,2,0.3173511064690732,203794
3795,2,0.20596188389216563,203795
3796,2,0.2444074004641608,203796
3797,2,0.20478315162189517,203797
3798,2,0.32156185504439433,203798
3799,2,0.233451169049193,203799
3800,2,0.2038699956965558,203800
3801,2,0.2656496207287482,203801
3802,2,0.20966805364641847,203802
3803,2,0.1488162929644209,203803
3804,2,0.21966475788986417,203804
3805,2,0.17102927316421773,203805
3806,2,0.22289077631450857,203806
3807,2,0.26157124414419924,203807
3808,2,0.25242026011102,203808
3809,2,0.19347311433214096,203809
3810,2,0.26057428732711907,203810
3811,2,0.27199635483097084,203811
3812,2,0.20845685357831611,203812
3813,2,0.18748245031363525,203813
3814,2,0.1379643742885516,203814
3815,2,0.12766273028109185,203815
3816,2,0.20113290569538778,203816
3817,2,0.16765865416593428,203817
3818,2,0.1879623453317017,203818
3819,2,0.08727614581496437,203819
3820,2,0.15798120968747517,203820
3821,2,0.07840805850590107,203821
3822,2,0.004105727115644373,203822
3823,2,0.07941582801022672,203823
3824,2,0.09004306520007388,203824
3825,2,0.16048893955874766,203825
3826,2,0.1669987579689794,203826
3827,2,0.1897752283987715,203827
3828,2,0.21521104563192875,203828
3829,2,0.14570275122805557,203829
3830,2,0.1682441606053382,203830
3831,2,0.1103776866035282,203831
3832,2,0.08057164252955044,203832
3833,2,0.03476707013190533,203833
3834,2,0.04539737471436697,203834
3835,2,7.302721380137567e-5,203835
3836,2,3.147897065311685e-4,203836
3837,2,4.1135572910634e-4,203837
3838,2,0.004766371598876257,203838
3839,2,0.003357804781254088,203839
3840,2,0.004048073525008156,203840
3841,2,0.003781647259411498,203841
3842,2,0.0032113529656648413,203842
3843,2,0.01595984784563713,203843
3844,2,0.0035720035208652266,203844
3845,2,0.001734369389105772,203845
3846,2,8.281617568538412e-4,203846
3847,2,0.027491776312332863,203847
3848,2,0.052056213619534386,203848
3849,2,0.06005966658334486,203849
3850,2,0.0682493886127561,203850
3851,2,0.12191794525716051,203851
3852,2,0.06123185685079659,203852
3853,2,0.09324014663274706,203853
3854,2,0.003043333640419001,203854
3855,2,0.00422385193105814,203855
3856,2,0.0020701095658577527,203856
3857,2,0.003091080536488962,203857
3858,2,0.0061485006166153095,203858
3859,2,2.4274588580713852e-4,203859
3860,2,2.354597387454794e-4,203860
3861,2,2.9296916186699406e-4,203861
3862,2,0.014199014753479861,203862
3863,2,1.1001230164154784e-4,203863
3864,2,4.291077453356618e-4,203864
3865,2,0.0012498079678039972,203865
3866,2,0.0023158090310741617,203866
3867,2,0.009357325643239116,203867
3868,2,0.0037517318818967187,203868
3869,2,0.003147241202034036,203869
3870,2,0.003613797695741717,203870
3871,2,0.0021105367458435498,203871
3872,2,0.0012631979275711052,203872
3873,2,0.0053167501890663766,203873
3874,2,0.003682212661857894,203874
3875,2,0.01308222085355252,203875
3876,2,8.23349516925906e-4,203876
3877,2,2.43808533924728e-4,203877
3878,2,0.003604365047703223,203878
3879,2,0.001185443230987016,203879
3880,2,0.004501389852211218,203880
3947,2,0.7971141224222189,203947
3507,3,0.003881082351536335,303507
3508,3,0.0019712248078735156,303508
3509,3,0.0019451346915678796,303509
3510,3,6.55201912266254e-4,303510
3511,3,6.007759553243315e-4,303511
3512,3,0.0015595827220227067,303512
3513,3,0.04782424540359836,303513
3514,3,0.0643831465511305,303514
3515,3,0.008013526019775572,303515
3516,3,0.11422079280829289,303516
3517,3,0.1950091826030231,303517
3518,3,0.19468626876029574,303518
3519,3,0.03559366916730263,303519
3520,3,0.0037773546902076568,303520
3521,3,0.21800090514733333,303521
3522,3,0.33935107020179367,303522
3523,3,0.14728853336662662,303523
3524,3,0.2788262355098377,303524
3525,3,0.3696051356615222,303525
3526,3,0.25441973816613367,303526
3527,3,0.5551408693974977,303527
3528,3,0.6539094855496836,303528
3529,3,0.5026834133505562,303529
3530,3,0.629348893348362,303530
3531,3,0.5569875906574674,303531
3532,3,0.49826828030719095,303532
3533,3,0.4665175174760531,303533
3534,3,0.6473943131585586,303534
3535,3,0.6653245695840689,303535
3536,3,0.5037708692230631,303536
3537,3,0.5827255928928654,303537
3538,3,0.7971141224222189,303538
3539,3,0.6040469446785309,303539
3540,3,1,303540
3541,3,0.6953774745619847,303541
3542,3,0.7103037275062435,303542
3543,3,0.5873388063520412,303543
3544,3,0.33793903396696523,303544
3545,3,0.1010103768035033,303545
3546,3,0.061468360567595574,303546
3547,3,0.012825953390208634,303547
3548,3,0.046373761077398226,303548
3549,3,0.018404999989603803,303549
3550,3,0.08215075871338724,303550
3551,3,0.14743939644851586,303551
3552,3,0.16927569469020595,303552
3553,3,0.0862661455470879,303553
3554,3,0.026045986085357156,303554
3555,3,0.01204343338696736,303555
3556,3,0,303556
3557,3,0.0076832849187527036,303557
3558,3,0.02174935589529254,303558
3559,3,0.02890515784273914,303559
3560,3,0.03233060457527071,303560
3561,3,0.0675903640976011,303561
3562,3,0.0312127512419388,303562
3563,3,0,303563
3564,3,0.04887836575304329,303564
3565,3,0.09930530142497826,303565
3566,3,0.23854525411915814,303566
3567,3,0.08926343918040819,303567
3568,3,0.17928587828716933,303568
3569,3,0.08506814014493663,303569
3570,3,0.05570351802180635,303570
3571,3,0.03590197733234841,303571
3572,3,0.051366320255346896,303572
3573,3,0.1144324419713715,303573
3574,3,0.058470777239174994,303574
3575,3,0.05082693023429734,303575
3576,3,0.010121115986564318,303576
3577,3,0.013618490995615382,303577
3578,3,0.01974990943091638,303578
3579,3,0.028999624163140492,303579
3580,3,0.11309257480743207,303580
3581,3,0.050807182870424565,303581
3582,3,0.021489890534349798,303582
3583,3,0.01616128584373358,303583
3584,3,0.031810505367023574,303584
3585,3,0.13343867409644158,303585
