WP4,campaign,co2,pu
3650,2,5247.66329395255,203650
3650,3,4268.8663376860295,303650
3650,4,6807.806264276675,403650
3650,5,1838.143032900881,503650
3650,6,5126.01055294592,603650
3651,1,4876.575170850128,103651
3651,2,4515.466540419402,203651
3651,3,3655.6534057810522,303651
3651,4,5066.9877616773565,403651
3651,5,2991.8569588596906,503651
3651,6,3966.6414049637715,603651
3652,1,465.3481818014483,103652
3652,2,243.84358039889398,203652
3652,3,183.27065557963095,303652
3652,4,737.3363656748223,403652
3652,5,55.397164173143764,503652
3652,6,449.3019637807743,603652
3653,1,5929.124446674369,103653
3653,2,6025.412587330163,203653
3653,3,3518.440867961464,303653
3653,4,5259.4782465424105,403653
3653,5,906.2580151226834,503653
3653,6,6494.770682183689,603653
3654,1,6760.987558959256,103654
3654,2,5945.1377960931695,203654
3654,3,4871.583531112111,303654
3654,4,9037.637781878753,403654
3654,5,3448.9027160029436,503654
3654,6,4770.474583013331,603654
3655,1,6508.019704953704,103655
3655,2,5913.567209594636,203655
3655,3,3711.5978246145887,303655
3655,4,6098.128254144508,403655
3655,5,3255.5624992740204,503655
3655,6,5860.600790096851,603655
3656,1,1962.6762016296093,103656
3656,2,2171.660983605262,203656
3656,3,1000.5761239859405,303656
3656,4,811.0201971038157,403656
3656,5,173.5199919401134,503656
3656,6,1483.4054448313136,603656
3657,1,2904.427564873989,103657
3657,2,2791.3155975847503,203657
3657,3,2226.667496828433,303657
3657,4,4676.893203963069,403657
3657,5,1051.9676320803767,503657
3657,6,2644.676318228247,603657
3658,1,4870.830466615758,103658
3658,2,4628.056543689458,203658
3658,3,3796.3156743953937,303658
3658,4,9740.897797456722,403658
3658,5,1441.1965990833944,503658
3658,6,5384.0461776529355,603658
3659,1,3090.933783055786,103659
3659,2,2916.9981022371603,203659
3659,3,2540.7266712419523,303659
3659,4,7731.03430826946,403659
3659,5,694.3208523861964,503659
3659,6,2235.8084734737176,603659
3660,1,1769.7689598975433,103660
3660,2,1787.9436141026038,203660
3660,3,1337.8610770645255,303660
3660,4,1484.8499421847082,403660
3660,5,828.4623568672497,503660
3660,6,1446.8630181104454,603660
3661,1,534.0697726052822,103661
3661,2,1253.4857075437799,203661
3661,3,692.354813200627,303661
3661,4,1118.82328048721,403661
3661,5,56.759202430921015,503661
3661,6,550.2934816946724,603661
3662,1,191.03209001116556,103662
3662,2,178.31587138522923,203662
3662,3,153.90516037378953,303662
3662,4,290.19600296753447,403662
3662,5,74.72476772799034,503662
3662,6,204.47914143508717,603662
3663,1,18300.351365944713,103663
3663,2,17125.859033922607,203663
3663,3,17950.13355457694,303663
3663,4,26709.190913921684,403663
3663,5,11850.157764999134,503663
3663,6,15310.095426488606,603663
3664,1,17714.383240714735,103664
3664,2,17159.77204953084,203664
3664,3,18233.919626114526,303664
3664,4,26638.348768642376,403664
3664,5,12088.170124119375,503664
3664,6,15745.398457736239,603664
3665,1,9780.038471218497,103665
3665,2,9581.016028332147,203665
3665,3,8618.402958595563,303665
3665,4,10702.681298843012,403665
3665,5,6646.797033282909,503665
3665,6,9265.903111198808,603665
3666,1,4933.281550609685,103666
3666,2,4649.750347972773,203666
3666,3,4850.7486286845615,303666
3666,4,6836.821731392434,403666
3666,5,3305.8380838624853,503666
3666,6,4309.819984094674,603666
3667,1,2807.2647783934735,103667
3667,2,2586.044381560333,203667
3667,3,2811.1970822489025,303667
3667,4,12099.076143253318,403667
3667,5,1394.956179863791,503667
3667,6,4370.961776474345,603667
3668,1,681.6007603481091,103668
3668,2,650.2755729538537,203668
3668,3,614.2794644592316,303668
3668,4,2641.3137626073503,403668
3668,5,316.74706208258,503668
3668,6,1028.004779230659,603668
3669,1,2291.049025029375,103669
3669,2,2433.3609977470815,203669
3669,3,2230.000365971081,303669
3669,4,9493.254014079197,403669
3669,5,1116.2734283451387,503669
3669,6,3395.315876275683,603669
3670,1,3728.612906761299,103670
3670,2,4716.689213706819,203670
3670,3,4738.509589580355,303670
3670,4,19805.63099900836,403670
3670,5,2331.615884591194,503670
3670,6,5903.715060620485,603670
3671,1,1443.1612809308554,103671
3671,2,1897.7274394790784,203671
3671,3,1836.046535380788,303671
3671,4,8118.754339140518,403671
3671,5,675.1199504866356,503671
3671,6,2317.8233811965447,603671
3672,1,4729.36443887086,103672
3672,2,4083.2701236166586,203672
3672,3,3103.0542742694192,303672
3672,4,8665.475334934625,403672
3672,5,1147.4344793978848,503672
3672,6,4908.057096432658,603672
3673,1,508.10751268574364,103673
3673,2,441.243776819102,203673
3673,3,332.36350132478367,303673
3673,4,892.8695860314754,403673
3673,5,115.1283257069578,503673
3673,6,534.3785145893186,603673
3674,1,8097.152052813704,103674
3674,2,6855.468183258083,203674
3674,3,5072.610453430074,303674
3674,4,12945.326453019936,403674
3674,5,1780.6792474259264,503674
3674,6,8541.50528863119,603674
3675,1,2374.375559162583,103675
3675,2,2201.488347995488,203675
3675,3,1773.7396346512178,303675
3675,4,2105.185810750385,403675
3675,5,1400.7989023048754,503675
3675,6,2079.6981833422865,603675
3676,1,508.3660742496914,103676
3676,2,747.1695027221874,203676
3676,3,464.1687218096673,303676
3676,4,1361.8741630662475,403676
3676,5,81.70820850129529,503676
3676,6,533.3323871058741,603676
3677,1,5405.075151800392,103677
3677,2,4819.216086938526,203677
3677,3,3941.9549805360175,303677
3677,4,5013.4410703177555,403677
3677,5,3082.662582109074,503677
3677,6,4225.6519838078,603677
3678,1,2843.342528202448,103678
3678,2,2668.127311012002,203678
3678,3,1960.847381267822,303678
3678,4,2147.0520798103507,403678
3678,5,1317.4938434272822,503678
3678,6,2148.864691408244,603678
3679,1,1336.5822706223798,103679
3679,2,1214.396716721531,203679
3679,3,922.7514191736217,303679
3679,4,1946.1929815827018,403679
3679,5,398.2200730902352,503679
3679,6,1311.5579005902505,603679
3680,1,554.0278773872168,103680
3680,2,495.39388428632606,203680
3680,3,351.89594561356813,303680
3680,4,459.8334917482175,403680
3680,5,256.20061768839395,503680
3680,6,441.4616620512896,603680
3681,1,1804.568762744004,103681
3681,2,1629.4507699358085,203681
3681,3,1243.2630671819788,303681
3681,4,1799.763668316874,403681
3681,5,942.6255625856436,503681
3681,6,1417.5859587275231,603681
3682,1,1811.638538475099,103682
3682,2,1811.4688768155156,203682
3682,3,1167.1040312785558,303682
3682,4,1578.655397987784,403682
3682,5,634.2618233902338,503682
3682,6,1737.2640560789696,603682
3683,1,1042.6977592277717,103683
3683,2,972.5337566983071,203683
3683,3,791.1276650738023,303683
3683,4,1849.3537123849108,403683
3683,5,270.2182511913664,503683
3683,6,1071.9585112323903,603683
3684,1,654.6181317559614,103684
3684,2,552.0455868012027,203684
3684,3,391.561755409071,303684
3684,4,965.5110763390476,403684
3684,5,147.18822545857165,503684
3684,6,646.6453174040003,603684
3685,1,6335.999278536971,103685
3685,2,6288.698861105825,203685
3685,3,3736.6750953706687,303685
3685,4,4289.128107392071,403685
3685,5,1002.9748001728498,503685
3685,6,6017.871565610881,603685
3686,1,1761.3687758730966,103686
3686,2,1620.2553529762135,203686
3686,3,1366.8478214765817,303686
3686,4,3417.38087689032,403686
3686,5,664.3876199898062,503686
3686,6,1743.1599313106271,603686
3687,1,4989.286862176578,103687
3687,2,4193.154570870926,203687
3687,3,3850.972306767838,303687
3687,4,8049.07737704349,403687
3687,5,1371.5200194922108,503687
3687,6,4823.723467599699,603687
3688,1,1220.0435744603226,103688
3688,2,1115.6791592121672,203688
3688,3,726.079627260895,303688
3688,4,939.5344236260376,403688
3688,5,550.5495682474948,503688
3688,6,941.2547898427899,603688
3689,1,1369.976819848947,103689
3689,2,1249.5342606163658,203689
3689,3,819.8493333047617,303689
3689,4,1171.1180207135214,403689
3689,5,600.7737617301337,503689
3689,6,1020.2506141330337,603689
3690,1,524.5645560580757,103690
3690,2,462.79431604277977,203690
3690,3,368.4467142101622,303690
3690,4,505.00928718846416,403690
3690,5,276.197052287078,503690
3690,6,420.2329762464343,603690
3691,1,887.7074099723345,103691
3691,2,861.9781811953048,203691
3691,3,623.8607723380208,303691
3691,4,730.0571976210257,403691
3691,5,469.19628470502266,503691
3691,6,708.7360557988,603691
3692,1,1881.1927546234433,103692
3692,2,1629.9225537351072,203692
3692,3,1347.6485890579002,303692
3692,4,2091.87456841269,403692
3692,5,971.8208846371259,503692
3692,6,1444.3839254109794,603692
3693,1,6409.897661973556,103693
3693,2,5846.61719460819,203693
3693,3,5274.792018142205,303693
3693,4,8545.838634111911,403693
3693,5,3729.375179370025,503693
3693,6,5155.3034098949565,603693
3694,1,3320.331380455415,103694
3694,2,3220.6568158170858,203694
3694,3,2278.379398897242,303694
3694,4,3921.994803304229,403694
3694,5,1442.3790660421532,503694
3694,6,3071.239592583359,603694
3695,1,687.4696762890095,103695
3695,2,665.3686176873612,203695
3695,3,477.5914570281384,303695
3695,4,743.9111908229661,403695
3695,5,305.3972270143344,503695
3695,6,654.0560646899681,603695
3696,1,2238.978362034445,103696
3696,2,1948.5608291357967,203696
3696,3,1555.4069970418916,303696
3696,4,2238.345333105801,403696
3696,5,1171.950029852244,503696
3696,6,1678.1560644375838,603696
3697,1,2704.4907206296098,103697
3697,2,2697.3482884554533,203697
3697,3,2606.3666294893746,303697
3697,4,3785.767631951175,403697
3697,5,1835.2513853791118,503697
3697,6,2449.7077139550784,603697
3698,1,4026.3933432988056,103698
3698,2,3577.8241415608236,203698
3698,3,3346.094500374904,303698
3698,4,5070.960294000904,403698
3698,5,2347.17394108696,503698
3698,6,3264.160565958784,603698
3699,1,4215.7408202185725,103699
3699,2,3922.4701589973106,203699
3699,3,2895.7503658041396,303699
3699,4,4327.503080782719,403699
3699,5,2248.9346561026623,503699
3699,6,3281.977355860049,603699
3700,1,2377.1339350473945,103700
3700,2,2305.737870918676,203700
3700,3,1807.1387272209827,303700
3700,4,2215.731397347422,403700
3700,5,1543.249650968094,503700
3700,6,1957.1137173554296,603700
3701,1,1142.9773860911519,103701
3701,2,1093.0652933486772,203701
3701,3,766.890923576221,303701
3701,4,1011.5068569443808,403701
3701,5,649.779878389543,503701
3701,6,927.817669520498,603701
3702,1,2752.052101618461,103702
3702,2,3097.1611533835367,203702
3702,3,3288.040649231993,303702
3702,4,5437.08298321276,403702
3702,5,2439.111518341267,503702
3702,6,2722.219678199184,603702
3703,1,2837.007936562891,103703
3703,2,2671.7868549876707,203703
3703,3,2223.9929746643857,303703
3703,4,3022.708364910246,403703
3703,5,1737.513838439879,503703
3703,6,2325.8008267679256,603703
3704,1,818.7484281427969,103704
3704,2,955.8206766713572,203704
3704,3,738.5960294871313,303704
3704,4,1034.5817038849427,403704
3704,5,557.5881300370403,503704
3704,6,729.1186501305115,603704
3705,1,4694.157339952064,103705
3705,2,4487.795283320438,203705
3705,3,3380.5643708141934,303705
3705,4,5232.335602003266,403705
3705,5,2667.6805783516,503705
3705,6,3991.0696797888027,603705
3706,1,4097.560111261286,103706
3706,2,4022.7909618993644,203706
3706,3,2612.835177699807,303706
3706,4,3729.938010788231,403706
3706,5,2269.0417035694018,503706
3706,6,3289.997146639498,603706
3707,1,2367.7346197755883,103707
3707,2,2291.018938100003,203707
3707,3,1682.3691144629165,303707
3707,4,2291.432192193184,403707
3707,5,1428.9380778650902,503707
3707,6,2090.854356854905,603707
3708,1,577.3167106064047,103708
3708,2,653.1431797483901,203708
3708,3,471.31248286145114,303708
3708,4,600.9881879948234,403708
3708,5,414.369338388395,503708
3708,6,577.3938166990639,603708
3709,1,4046.721845119082,103709
3709,2,4199.4011483967515,203709
3709,3,3959.258108980876,303709
3709,4,8664.015723943172,403709
3709,5,2619.008259044814,503709
3709,6,3872.9450918731754,603709
3710,1,7074.131170218569,103710
3710,2,9412.406921986601,203710
3710,3,7569.001969905015,303710
3710,4,9057.338057895295,403710
3710,5,6131.170176002397,503710
3710,6,6719.308333516221,603710
3711,1,6129.023054567815,103711
3711,2,8220.628251040389,203711
3711,3,6684.524320270477,303711
3711,4,7993.851117254928,403711
3711,5,5347.552887378601,503711
3711,6,5931.361734975364,603711
3712,1,6984.065477708511,103712
3712,2,9486.185643335873,203712
3712,3,7015.789222564742,303712
3712,4,7770.982425160824,403712
3712,5,5851.519189323502,503712
3712,6,6850.96486524126,603712
3713,1,253.1728569696659,103713
3713,2,266.7098656113208,203713
3713,3,252.23378251749602,303713
3713,4,338.10208800599446,403713
3713,5,177.7545998738198,503713
3713,6,212.55627024126932,603713
3714,1,11212.534102145795,103714
3714,2,13473.72903832598,203714
3714,3,9837.795549702474,303714
3714,4,10946.281591881954,403714
3714,5,8224.457900563073,503714
3714,6,10975.679153640222,603714
3715,1,3147.9618284359467,103715
3715,2,3215.2227103905384,203715
3715,3,2349.087296157568,303715
3715,4,4268.669322776025,403715
3715,5,1307.0754848622169,503715
3715,6,3014.8797647391625,603715
3716,1,3499.2273089820933,103716
3716,2,3961.6456662710725,203716
3716,3,3689.3396464600105,303716
3716,4,5024.289177517596,403716
3716,5,2719.960794247558,503716
3716,6,3241.985632644384,603716
3717,1,3529.0633579320524,103717
3717,2,3981.4291126510025,203717
3717,3,3643.141531820676,303717
3717,4,4568.717540417538,403717
3717,5,2744.7486358741644,503717
3717,6,3388.227147112606,603717
3718,1,627.609563667563,103718
3718,2,757.1945937104199,203718
3718,3,527.3910942786522,303718
3718,4,620.0632678579683,403718
3718,5,398.7583220911314,503718
3718,6,556.6441500435253,603718
3719,1,3743.9489687846553,103719
3719,2,4237.848471051884,203719
3719,3,4025.781126544827,303719
3719,4,5752.590611982009,403719
3719,5,2923.7242724620273,503719
3719,6,3663.1434775590596,603719
3720,1,551.9374237036418,103720
3720,2,597.7363409555651,203720
3720,3,524.7527308418966,303720
3720,4,775.6344216791288,403720
3720,5,329.62070635100275,503720
3720,6,539.8023045039608,603720
3721,1,2227.6203074473888,103721
3721,2,2269.1639878746937,203721
3721,3,1746.8348678668071,303721
3721,4,2189.8780623485286,403721
3721,5,1444.361053165142,503721
3721,6,1924.7812891433468,603721
3722,1,2128.3173892625255,103722
3722,2,2180.7690822350305,203722
3722,3,1667.0306091573975,303722
3722,4,2164.4805359819156,403722
3722,5,1406.3005175724888,503722
3722,6,1844.6716226535327,603722
3723,1,927.3481883261611,103723
3723,2,1040.2571717473618,203723
3723,3,949.6937947159188,303723
3723,4,934.4986742800503,403723
3723,5,730.1678459304661,503723
3723,6,878.6804612285407,603723
3724,1,558.5401046513073,103724
3724,2,632.8993474694403,203724
3724,3,499.6349688842741,303724
3724,4,675.2580741905708,403724
3724,5,384.89392337703396,503724
3724,6,492.48024353937285,603724
3725,1,1150.656296284781,103725
3725,2,1348.50268456605,203725
3725,3,1013.154920227716,303725
3725,4,1313.92094454697,403725
3725,5,733.1350887247808,503725
3725,6,1044.4758477520124,603725
3727,1,1406.5395597584366,103727
3727,2,1650.3170163005916,203727
3727,3,1257.9066652718038,303727
3727,4,1441.8273536998727,403727
3727,5,975.6633142089572,503727
3727,6,1293.3206083304224,603727
3728,1,1006.3889928793677,103728
3728,2,1202.1492934880328,203728
3728,3,849.1774525560436,303728
3728,4,953.4686320801201,403728
3728,5,660.7651491657448,503728
3728,6,919.8366804997946,603728
3729,1,887.7234496844676,103729
3729,2,1086.4834390365627,203729
3729,3,718.7069220753798,303729
3729,4,746.0191197879311,403729
3729,5,557.6889228307463,503729
3729,6,800.67604624521,603729
3730,1,2303.5077578635373,103730
3730,2,2833.0144324774,203730
3730,3,2464.4084255650814,303730
3730,4,3199.394594573647,403730
3730,5,1860.046673812732,503730
3730,6,2087.627612940323,603730
3731,1,3669.9039918744834,103731
3731,2,4188.122852915167,203731
3731,3,3493.792022389697,303731
3731,4,4358.085022562116,403731
3731,5,2524.0469639045737,503731
3731,6,3207.058989890391,603731
3733,1,1380.6367097235639,103733
3733,2,1720.725405963669,203733
3733,3,1223.1305910958185,303733
3733,4,1139.6391976128166,403733
3733,5,1044.1700782887465,503733
3733,6,1415.091281994205,603733
3734,1,2775.1053204026116,103734
3734,2,3343.655304308344,203734
3734,3,2840.175995451273,303734
3734,4,3255.9028235601963,403734
3734,5,2161.85856383134,503734
3734,6,2698.4971978210033,603734
3735,1,1085.8103549435539,103735
3735,2,1369.4760455386458,203735
3735,3,1052.1624352550232,303735
3735,4,993.1886844395574,403735
3735,5,861.3452029864104,503735
3735,6,1102.6391128181526,603735
3736,1,5300.644702308018,103736
3736,2,7009.408337774435,203736
3736,3,4893.248030399293,303736
3736,4,5041.157893047077,403736
3736,5,3740.62696208067,503736
3736,6,5042.691441539797,603736
3737,1,21608.255246767854,103737
3737,2,27618.452597626885,203737
3737,3,25603.145318928204,303737
3737,4,35043.572237655346,403737
3737,5,17968.070423222634,503737
3737,6,20390.950566634874,603737
3738,1,19689.659689571377,103738
3738,2,24420.487361510775,203738
3738,3,23506.11061670209,303738
3738,4,32538.086179064514,403738
3738,5,16131.214516267642,503738
3738,6,18073.2755771672,603738
3739,1,18393.50042840696,103739
3739,2,24120.497953132377,203739
3739,3,19498.285379973455,303739
3739,4,23879.607218106394,403739
3739,5,13704.45652499459,503739
3739,6,17258.732533114642,603739
3740,1,5872.2776791058095,103740
3740,2,7440.723514602293,203740
3740,3,6451.479958149862,303740
3740,4,8152.419999368049,403740
3740,5,4424.30971418413,503740
3740,6,5352.1363685250835,603740
3741,1,3787.4358767534063,103741
3741,2,4762.2605612989155,203741
3741,3,3777.8808447857477,303741
3741,4,4266.905947908816,403741
3741,5,2634.046451418443,503741
3741,6,3432.444031157842,603741
3742,1,7890.49039137888,103742
3742,2,8686.587252890717,203742
3742,3,7364.519279225398,303742
3742,4,7921.862563585725,403742
3742,5,2975.9715986492783,503742
3742,6,7876.799138218443,603742
3743,1,2202.685578180666,103743
3743,2,2238.6078740316434,203743
3743,3,1431.34323643172,303743
3743,4,2121.671834134151,403743
3743,5,532.0224236954334,503743
3743,6,1785.796009597227,603743
3744,1,8181.982475825655,103744
3744,2,8192.795764445527,203744
3744,3,5378.431304598636,303744
3744,4,7507.778586126188,403744
3744,5,1877.1454831311721,503744
3744,6,5962.969813120811,603744
3745,1,5139.335184418365,103745
3745,2,5191.38400001569,203745
3745,3,3948.455025516445,303745
3745,4,5901.369805843373,403745
3745,5,1454.1351052692726,503745
3745,6,3995.1383466854563,603745
3746,1,1614.032827015672,103746
3746,2,1801.3773438475546,203746
3746,3,1267.6856026199634,303746
3746,4,1556.276526565652,403746
3746,5,923.9955134166983,503746
3746,6,1360.9597418112505,603746
3747,1,5435.055469764522,103747
3747,2,5582.824068243032,203747
3747,3,4018.961266962459,303747
3747,4,5159.138107911568,403747
3747,5,2777.556611319475,503747
3747,6,4367.271483523216,603747
3748,1,2087.26894464832,103748
3748,2,2620.8206851661134,203748
3748,3,2037.5843079224032,303748
3748,4,2103.5665871610167,403748
3748,5,1297.206125766721,503748
3748,6,1959.5722728364547,603748
3749,1,5345.482541150914,103749
3749,2,6186.538664533397,203749
3749,3,5720.02803648635,303749
3749,4,7453.716477081386,403749
3749,5,3956.53849426674,503749
3749,6,4823.734096376984,603749
3750,1,4547.996221266269,103750
3750,2,5110.038059741288,203750
3750,3,4207.070756960086,303750
3750,4,4775.872700741077,403750
3750,5,3425.8196960289242,503750
3750,6,4291.968491464754,603750
3751,1,2318.342778776135,103751
3751,2,2830.803466412664,203751
3751,3,2190.643185943555,303751
3751,4,2603.899937211888,403751
3751,5,1723.0681997863862,503751
3751,6,2131.3823575133574,603751
3752,1,3934.872611995101,103752
3752,2,4793.743296854506,203752
3752,3,4121.274125913915,303752
3752,4,5434.403045462169,403752
3752,5,2945.3058598681455,503752
3752,6,3771.739509223602,603752
3753,1,8545.349035738052,103753
3753,2,9866.218550184441,203753
3753,3,8942.694736298443,303753
3753,4,12190.682410055346,403753
3753,5,6244.3933525916955,503753
3753,6,8217.08986397331,603753
3754,1,8775.488975012062,103754
3754,2,9434.167287717199,203754
3754,3,8417.107701317887,303754
3754,4,10958.413149961383,403754
3754,5,5898.219840217163,503754
3754,6,7890.627439394475,603754
3755,1,2959.8808743282043,103755
3755,2,2977.8749779486398,203755
3755,3,2682.4167883987466,303755
3755,4,3631.3078125959582,403755
3755,5,1868.7621247745124,503755
3755,6,2551.057509450542,603755
3756,1,8506.921222665778,103756
3756,2,7849.1060583302005,203756
3756,3,6864.474785949716,303756
3756,4,9365.880574959967,403756
3756,5,4905.637134889634,503756
3756,6,7187.160412779862,603756
3757,1,5893.518629113189,103757
3757,2,5677.025106932242,203757
3757,3,4644.968540656143,303757
3757,4,5448.576160796036,403757
3757,5,3639.5935121397615,503757
3757,6,4942.890501000363,603757
3758,1,1285.463019829533,103758
3758,2,1161.2909768247525,203758
3758,3,757.6203156862678,303758
3758,4,1178.1223501509864,403758
3758,5,606.1698981107943,503758
3758,6,1008.279597556455,603758
3759,1,1545.3116842632448,103759
3759,2,1514.0465693691817,203759
3759,3,1095.264228417263,303759
3759,4,2309.460297611732,403759
3759,5,391.17282112979507,503759
3759,6,1494.2433044431687,603759
3760,1,2135.6205738045846,103760
3760,2,2120.1080451617518,203760
3760,3,1752.865450122073,303760
3760,4,4246.883773442787,403760
3760,5,758.1953705508467,503760
3760,6,2029.3463171159947,603760
3761,1,1409.2086980219701,103761
3761,2,1657.5028115520267,203761
3761,3,1337.1434084394677,303761
3761,4,1694.1518644099235,403761
3761,5,1009.698484385141,503761
3761,6,1295.503771200259,603761
3762,1,2168.1098548198297,103762
3762,2,2635.7099176142838,203762
3762,3,1796.1601845921195,303762
3762,4,1994.2851016506784,403762
3762,5,1275.3836878087568,503762
3762,6,1870.051160347945,603762
3763,1,7598.806852595678,103763
3763,2,9196.387182630522,203763
3763,3,6165.313255892681,303763
3763,4,5838.50820026068,403763
3763,5,4185.639125672702,503763
3763,6,6592.929811268872,603763
3764,1,19231.023682816092,103764
3764,2,26271.212477826914,203764
3764,3,13650.30285662149,303764
3764,4,13388.636242509734,403764
3764,5,9735.177226483489,503764
3764,6,17133.26447219443,603764
3765,1,4754.558495037061,103765
3765,2,4311.895522750733,203765
3765,3,5777.3435846011735,303765
3765,4,13141.295378597802,403765
3765,5,3661.0404603795196,503765
3765,6,3956.4846793609795,603765
3766,1,3259.2537092570383,103766
3766,2,3268.898605838982,203766
3766,3,3433.785841739886,303766
3766,4,7561.907187891224,403766
3766,5,2041.4098887187963,503766
3766,6,2987.643859349108,603766
3767,1,2082.7617316744117,103767
3767,2,2473.493123486844,203767
3767,3,2145.5449552440227,303767
3767,4,2925.0940066983767,403767
3767,5,1491.1096760307819,503767
3767,6,1941.5852950463127,603767
3768,1,3251.8185358542987,103768
3768,2,4208.788364169497,203768
3768,3,3119.0697510140917,303768
3768,4,4040.3551640329997,403768
3768,5,2303.7315393163967,503768
3768,6,3077.9837414514063,603768
3769,1,903.0245626310909,103769
3769,2,1060.1916291049652,203769
3769,3,807.8413081541842,303769
3769,4,1032.2320929773791,403769
3769,5,579.6337358188675,503769
3769,6,771.6125633531942,603769
3770,1,1881.3853414488174,103770
3770,2,2306.592296577237,203770
3770,3,1527.7462488693636,303770
3770,4,1552.9540672059716,403770
3770,5,1109.798315169189,503770
3770,6,1570.2437355670131,603770
3771,1,1689.7172179282393,103771
3771,2,2017.390763789644,203771
3771,3,1592.7844412039353,303771
3771,4,1733.1275401697073,403771
3771,5,1082.3562751365114,503771
3771,6,1522.8359284742069,603771
3772,1,5628.302204500568,103772
3772,2,7151.097570316854,203772
3772,3,5547.918504399724,303772
3772,4,7322.877129614171,403772
3772,5,3675.10020754278,503772
3772,6,4995.520876057646,603772
3773,1,4984.25711585127,103773
3773,2,6732.64380144339,203773
3773,3,4728.749256718531,303773
3773,4,4864.220331303737,403773
3773,5,3364.25588323819,503773
3773,6,4578.80725715285,603773
3775,1,3252.2767114260832,103775
3775,2,4121.858223746328,203775
3775,3,2823.6987771533522,303775
3775,4,2793.7750542362132,403775
3775,5,1989.5081022011316,503775
3775,6,2692.3136371820547,603775
3776,1,26963.62547714186,103776
3776,2,34755.35323315563,203776
3776,3,27638.129434278104,303776
3776,4,31437.99408565577,403776
3776,5,19720.38900060245,503776
3776,6,24315.988969583694,603776
3777,1,41994.48838041423,103777
3777,2,55185.7576267626,203777
3777,3,34691.793385864905,303777
3777,4,41351.10071318178,403777
3777,5,25666.822990601373,503777
3777,6,39614.531222350706,603777
3778,1,22924.02681069525,103778
3778,2,29739.483259672892,203778
3778,3,22650.60856647157,303778
3778,4,28119.848201595672,403778
3778,5,16238.078426248958,503778
3778,6,20296.73385240756,603778
3779,1,28752.303077710334,103779
3779,2,36626.95361525705,203779
3779,3,23721.860352451877,303779
3779,4,27961.393956471285,403779
3779,5,18063.81945651875,503779
3779,6,26012.12505647578,603779
3780,1,1618.064791403426,103780
3780,2,1952.1421496655466,203780
3780,3,1616.4016524009862,303780
3780,4,2016.6215240200074,403780
3780,5,1170.1482392377663,503780
3780,6,1477.6673912166543,603780
3781,1,3080.683422004821,103781
3781,2,3753.266365398322,203781
3781,3,3133.206567432661,303781
3781,4,3881.781769459164,403781
3781,5,2265.8681666958564,503781
3781,6,2827.1012155589574,603781
3782,1,6553.889251646422,103782
3782,2,8253.036581168602,203782
3782,3,6954.339173320788,303782
3782,4,8810.526957807384,403782
3782,5,4898.8388533591915,503782
3782,6,5909.877332336971,603782
3783,1,16925.10049321432,103783
3783,2,22172.69531935487,203783
3783,3,17148.30035581541,303783
3783,4,20883.943824505164,403783
3783,5,11806.92781761341,503783
3783,6,15093.106785184278,603783
3784,1,10901.740111826215,103784
3784,2,14780.229948055363,203784
3784,3,11568.392918549787,303784
3784,4,13220.562634623178,403784
3784,5,8054.254264450961,503784
3784,6,9923.343497736303,603784
3785,1,2930.434127698706,103785
3785,2,3464.742319899232,203785
3785,3,2557.0537779632414,303785
3785,4,3203.4171887949424,403785
3785,5,1562.4029980063879,503785
3785,6,2472.863762688926,603785
3786,1,6396.567297224243,103786
3786,2,7384.036208972104,203786
3786,3,5339.225841242354,303786
3786,4,7135.070424810193,403786
3786,5,3375.265467173418,503786
3786,6,5209.631178240699,603786
3787,1,2592.6102918532433,103787
3787,2,2914.544068066095,203787
3787,3,1855.4073301016515,303787
3787,4,5316.481428982002,403787
3787,5,831.7669948559773,503787
3787,6,2160.0589999935405,603787
3788,1,1148.5483860960737,103788
3788,2,1368.0616426020183,203788
3788,3,917.9064264044018,303788
3788,4,1018.4699990363282,403788
3788,5,652.1790813682478,503788
3788,6,960.5768348926913,603788
3789,1,3604.390780312,103789
3789,2,3835.15834345812,203789
3789,3,3499.380974083842,303789
3789,4,4658.42699598668,403789
3789,5,2334.710255211079,503789
3789,6,3156.7763009321407,603789
3790,1,2037.2026988197592,103790
3790,2,2380.81734602221,203790
3790,3,1677.6789178721704,303790
3790,4,2154.288071072653,403790
3790,5,1223.763227067553,503790
3790,6,1804.4468579440413,603790
3791,1,3470.576552445347,103791
3791,2,4068.9528566531117,203791
3791,3,3579.045803549312,303791
3791,4,5303.857239424777,403791
3791,5,2795.5445075000584,503791
3791,6,3519.044859320864,603791
3792,1,6479.568015915411,103792
3792,2,7998.431387816665,203792
3792,3,6142.887948628769,303792
3792,4,7905.428778960961,403792
3792,5,3824.228179927286,503792
3792,6,5975.0944869739305,603792
3793,1,3421.142194601423,103793
3793,2,3856.8067898612353,203793
3793,3,3153.0766416342735,303793
3793,4,3637.20880333037,403793
3793,5,2321.587598079678,503793
3793,6,3010.6618083127896,603793
3794,1,3544.2994767691507,103794
3794,2,4300.348277692538,203794
3794,3,3574.6530881238455,303794
3794,4,5254.51186251651,403794
3794,5,2552.1366653019213,503794
3794,6,3253.3057386807486,603794
3795,1,2552.0074958154955,103795
3795,2,3058.2248903381505,203795
3795,3,2508.3805870377864,303795
3795,4,3010.3589787568817,403795
3795,5,1930.4589481365954,503795
3795,6,2613.025137259579,603795
