WP4,campaign,dem,pu
3642,6,0.002083977685166285,603642
3643,1,0.00242014246138262,103643
3643,2,0.00206793738286614,203643
3643,3,0.00234593013032051,303643
3643,4,0.0026234371658507647,403643
3643,5,0.00180369433565522,503643
3643,6,0.0020108599076798,603643
3644,1,0.00256050927708216,103644
3644,2,0.002361460141417455,203644
3644,3,0.00248794554307079,303644
3644,4,0.002791317640303645,403644
3644,5,0.001628792623023605,503644
3644,6,0.00207321136486554,603644
3645,1,0.002611760636529565,103645
3645,2,0.002425482645267895,203645
3645,3,0.002510631504475645,303645
3645,4,0.0027947434191399048,403645
3645,5,0.001649512122098995,503645
3645,6,0.00206534691744511,603645
3646,1,0.002612501997407355,103646
3646,2,0.0026170122231250204,203646
3646,3,0.002562014561214245,303646
3646,4,0.002788243384633045,403646
3646,5,0.0017939294010240752,503646
3646,6,0.0022032523627530153,603646
3647,1,0.002622404735062895,103647
3647,2,0.00264325515966081,203647
3647,3,0.0025344779790097997,303647
3647,4,0.0027843807001623902,403647
3647,5,0.001789239847159105,503647
3647,6,0.00224672219086568,603647
3648,1,0.0027360790713683,103648
3648,2,0.0025905608963929898,203648
3648,3,0.0025148469732514,303648
3648,4,0.0027994553932412054,403648
3648,5,0.00165955825398538,503648
3648,6,0.0020706843845955947,603648
3649,1,0.0017720159165443951,103649
3649,2,0.00182370573754585,203649
3649,3,0.001721476100331285,303649
3649,4,0.00156420562403411,403649
3649,5,0.0016218061501322,503649
3649,6,0.00151188724012749,603649
3650,1,0.00187329069735131,103650
3650,2,0.00187567531739405,203650
3650,3,0.001836345170630035,303650
3650,4,0.0017113777550759098,403650
3650,5,0.0015949119270194899,503650
3650,6,0.001623955934717145,603650
3651,1,0.00261012858218225,103651
3651,2,0.002389452286289165,203651
3651,3,0.002482147108858355,303651
3651,4,0.00277643798162144,403651
3651,5,0.00175793444343201,503651
3651,6,0.0020354869927680453,603651
3652,1,0.002005494407517565,103652
3652,2,0.00202819952325055,203652
3652,3,0.00188992384474554,303652
3652,4,0.00171532209266213,403652
3652,5,0.00191843903185045,503652
3652,6,0.00177532979511065,603652
3653,1,0.001773258670199925,103653
3653,2,0.0018128214732865849,203653
3653,3,0.0017570539592499951,303653
3653,4,0.001591469195291175,403653
3653,5,0.00175551351032619,503653
3653,6,0.001675519003401355,603653
3654,1,0.00238910025983078,103654
3654,2,0.00221606844211518,203654
3654,3,0.002507603265348415,303654
3654,4,0.0027588518107201252,403654
3654,5,0.001606596295049985,503654
3654,6,0.00209677723887785,603654
3655,1,0.002346618352553365,103655
3655,2,0.002640416848653835,203655
3655,3,0.002033699624688645,303655
3655,4,0.002606801694226225,403655
3655,5,0.0017620643472746151,503655
3655,6,0.00228609855445276,603655
3656,1,0.001676659699589265,103656
3656,2,0.001882420152055345,203656
3656,3,0.001529692160804655,303656
3656,4,0.001489439109992085,403656
3656,5,0.0012849700038367298,503656
3656,6,0.00131388317210585,603656
3657,1,0.00181919062628535,103657
3657,2,0.00187050230221669,203657
3657,3,0.001839968674922825,303657
3657,4,0.001692975228484675,403657
3657,5,0.001584245273811285,503657
3657,6,0.00153602800488954,603657
3658,1,0.00153556105502804,103658
3658,2,0.00162447195250272,203658
3658,3,0.0016601286145940001,303658
3658,4,0.00163415329339795,403658
3658,5,0.00168104722943803,503658
3658,6,0.001537154312352725,603658
3659,1,0.0016518585469830148,103659
3659,2,0.001700249153344635,203659
3659,3,0.00174700930663936,303659
3659,4,0.0017482429794289552,403659
3659,5,0.001810416993283425,503659
3659,6,0.001446054295022425,603659
3660,1,0.00263776424367423,103660
3660,2,0.00243635268048455,203660
3660,3,0.002422605313320185,303660
3660,4,0.0026684543836937953,403660
3660,5,0.002116136753365355,503660
3660,6,0.002055686519670445,603660
3661,1,0.00180501510597856,103661
3661,2,0.001955085237018935,203661
3661,3,0.001780488696756545,303661
3661,4,0.0017526054066065349,403661
3661,5,0.001826813857461125,503661
3661,6,0.0015799224711244698,603661
3662,1,0.00152078544534694,103662
3662,2,0.001596100220495885,203662
3662,3,0.001627403139007065,303662
3662,4,0.00159421086156454,403662
3662,5,0.0016841403092751651,503662
3662,6,0.0015215350098025451,603662
3663,1,0.00240066129665733,103663
3663,2,0.002000524971846935,203663
3663,3,0.0023785926307438752,303663
3663,4,0.002759780399581775,403663
3663,5,0.00249822001914405,503663
3663,6,0.00229677617336817,603663
3664,1,0.00243132190891551,103664
3664,2,0.001974937238931635,203664
3664,3,0.002371744213461235,303664
3664,4,0.00276861645115088,403664
3664,5,0.002013917694201645,503664
3664,6,0.002073555280962455,603664
3665,1,0.0024359305579547998,103665
3665,2,0.002052786280486475,203665
3665,3,0.0023685788067750553,303665
3665,4,0.00269489984157001,403665
3665,5,0.00166935679528301,503665
3665,6,0.002079774886087375,603665
3666,1,0.002431837460113705,103666
3666,2,0.0020607142214189153,203666
3666,3,0.002365229429619255,303666
3666,4,0.002697202934039155,403666
3666,5,0.0016749376297755,503666
3666,6,0.00208214035532038,603666
3667,1,0.00149560710282511,103667
3667,2,0.00159875845089354,203667
3667,3,0.001634749227320215,303667
3667,4,0.001646204175323305,403667
3667,5,0.00153009722526526,503667
3667,6,0.00131446236515764,603667
3668,1,0.001498721171530585,103668
3668,2,0.0015985678406552051,203668
3668,3,0.00163378016309781,303668
3668,4,0.0016474749516361149,403668
3668,5,0.001535211240311255,503668
3668,6,0.0013180477681136401,603668
3669,1,0.0015109323293647598,103669
3669,2,0.00160674852388738,203669
3669,3,0.00163330453673506,303669
3669,4,0.0016242002825878799,403669
3669,5,0.001481576972191305,503669
3669,6,0.0013338429056252502,603669
3670,1,0.001535547717422945,103670
3670,2,0.00162821497863033,203670
3670,3,0.00163822027038504,303670
3670,4,0.00165134361082018,403670
3670,5,0.0014980645799831049,503670
3670,6,0.001347625765920975,603670
3671,1,0.001552192461461515,103671
3671,2,0.0016501330926016401,203671
3671,3,0.00164353934848534,303671
3671,4,0.00166200314729821,403671
3671,5,0.0015772705609576301,503671
3671,6,0.001373814513596455,603671
3672,1,0.001465621931883815,103672
3672,2,0.001539557819415715,203672
3672,3,0.001616277755724705,303672
3672,4,0.00162296574288084,403672
3672,5,0.001449081142922865,503672
3672,6,0.0013017024774826151,603672
3673,1,0.0014892677841244649,103673
3673,2,0.001555126718522475,203673
3673,3,0.00162162981816732,303673
3673,4,0.00163420701499225,403673
3673,5,0.0014739867801028001,503673
3673,6,0.00131962237400899,603673
3674,1,0.00147164157026114,103674
3674,2,0.001523541388067445,203674
3674,3,0.00160627374926881,303674
3674,4,0.0016249945612797699,403674
3674,5,0.0015190965722386598,503674
3674,6,0.00129366025453367,603674
3675,1,0.002589835045722395,103675
3675,2,0.00223484547230549,203675
3675,3,0.00232733580740053,303675
3675,4,0.002782179343874825,403675
3675,5,0.0017423241230675951,503675
3675,6,0.00210827413383555,603675
3676,1,0.001634101702830775,103676
3676,2,0.0016835514770889449,203676
3676,3,0.001702762738600815,303676
3676,4,0.0017432697289436949,403676
3676,5,0.0016969840810964949,503676
3676,6,0.0014159651792754451,603676
3677,1,0.00264864855977666,103677
3677,2,0.002383642975736865,203677
3677,3,0.002398031105890625,303677
3677,4,0.002819659418341415,403677
3677,5,0.0016103972927287102,503677
3677,6,0.00206489603893954,603677
3678,1,0.002740804042610255,103678
3678,2,0.0024941433118585397,203678
3678,3,0.0025260151085698098,303678
3678,4,0.0028452954422418953,403678
3678,5,0.0017118955068974651,503678
3678,6,0.0021979108547287097,603678
3679,1,0.001905876436841715,103679
3679,2,0.001944930534824305,203679
3679,3,0.00182456362612548,303679
3679,4,0.001676408971186405,403679
3679,5,0.0016393618899622651,503679
3679,6,0.001638026770870895,603679
3680,1,0.00274622931546084,103680
3680,2,0.0026484392694361503,203680
3680,3,0.002498332309444295,303680
3680,4,0.002759011911921375,403680
3680,5,0.00174914145424695,503680
3680,6,0.00216731143663905,603680
3681,1,0.002720477629907325,103681
3681,2,0.002548016167684845,203681
3681,3,0.002529873603534895,303681
3681,4,0.0027955882499589597,403681
3681,5,0.00168227569225131,503681
3681,6,0.002066347319514315,603681
3682,1,0.00205046317556303,103682
3682,2,0.00205503635348429,203682
3682,3,0.00186003337264704,303682
3682,4,0.00174887759197077,403682
3682,5,0.001753830654217105,503682
3682,6,0.001781064958187905,603682
3683,1,0.0015195792511544601,103683
3683,2,0.0016030948311514049,203683
3683,3,0.0016824497221906449,303683
3683,4,0.0016721206307529451,403683
3683,5,0.001560192439933015,503683
3683,6,0.0013460877012639299,603683
3684,1,0.001549398246451185,103684
3684,2,0.0016126740514246299,203684
3684,3,0.00167568044489909,303684
3684,4,0.00162330336137191,403684
3684,5,0.00155832282464355,503684
3684,6,0.00134773001010427,603684
3685,1,0.001572265121314525,103685
3685,2,0.00171519422517031,203685
3685,3,0.001718975181755195,303685
3685,4,0.001583379136278675,403685
3685,5,0.00142523420395595,503685
3685,6,0.001371247600975175,603685
3686,1,0.001845151099139755,103686
3686,2,0.001898021196763825,203686
3686,3,0.00175594690263884,303686
3686,4,0.00158655794359932,403686
3686,5,0.0016870074410503498,503686
3686,6,0.00160401379156007,603686
3687,1,0.0015244991375104999,103687
3687,2,0.0016350052495113401,203687
3687,3,0.0016727792168083249,303687
3687,4,0.001513335042750485,403687
3687,5,0.001499146614415125,503687
3687,6,0.0013237175530991549,603687
3688,1,0.002728489742239825,103688
3688,2,0.00255458513374917,203688
3688,3,0.00251843266634939,303688
3688,4,0.002795520254699425,403688
3688,5,0.001875453323835105,503688
3688,6,0.002094767016441345,603688
3689,1,0.00273511891119639,103689
3689,2,0.002638538883665665,203689
3689,3,0.0025237224970162,303689
3689,4,0.00279348283074344,403689
3689,5,0.00169438105405783,503689
3689,6,0.00208822581812644,603689
3690,1,0.0027668085182893454,103690
3690,2,0.002655634421589775,203690
3690,3,0.00251038956262594,303690
3690,4,0.002804679589054,403690
3690,5,0.001816553171390945,503690
3690,6,0.00213769707647271,603690
3691,1,0.0027088501060787903,103691
3691,2,0.002683617766776795,203691
3691,3,0.002512076115351065,303691
3691,4,0.002794984355747775,403691
3691,5,0.0018143529564068651,503691
3691,6,0.00212310725787273,603691
3692,1,0.0027339108815010553,103692
3692,2,0.002626519594413995,203692
3692,3,0.00251610617838676,303692
3692,4,0.00279349611965481,403692
3692,5,0.001686111151518695,503692
3692,6,0.0020766163429182852,603692
3693,1,0.002559427899949825,103693
3693,2,0.002448609640678745,203693
3693,3,0.002520611188301705,303693
3693,4,0.0027960559346831603,403693
3693,5,0.001634777570636525,503693
3693,6,0.00207920961296969,603693
3694,1,0.002279838896295965,103694
3694,2,0.002306456715583555,203694
3694,3,0.00199746739488041,303694
3694,4,0.001952834774165085,403694
3694,5,0.00157969032490968,503694
3694,6,0.001951878159755995,603694
3695,1,0.0024695921479609253,103695
3695,2,0.00249580452669298,203695
3695,3,0.00217533270470175,303695
3695,4,0.002228810692584705,403695
3695,5,0.0017059441781208649,503695
3695,6,0.0020951212303260197,603695
3696,1,0.00262906472394813,103696
3696,2,0.002411565642342405,203696
3696,3,0.00251957257895564,303696
3696,4,0.00278385473602552,403696
3696,5,0.0016135395211679302,503696
3696,6,0.002017536058405205,603696
3697,1,0.002425299196930725,103697
3697,2,0.002166718720326985,203697
3697,3,0.002473415934881585,303697
3697,4,0.0028708814286024552,403697
3697,5,0.00241765598980632,503697
3697,6,0.00252069578161729,603697
3698,1,0.00244831236784025,103698
3698,2,0.002191143968587725,203698
3698,3,0.0024780367047642898,303698
3698,4,0.0027844616906291747,403698
3698,5,0.00246200584429055,503698
3698,6,0.00231450238761464,603698
3699,1,0.00267461350409429,103699
3699,2,0.002477296980007815,203699
3699,3,0.0025246861745350253,303699
3699,4,0.00278581034099961,403699
3699,5,0.001965993176650315,503699
3699,6,0.002028771972893825,603699
3700,1,0.0027285486558011997,103700
3700,2,0.00264986228335875,203700
3700,3,0.002508479925583275,303700
3700,4,0.0027885236276329302,403700
3700,5,0.0019226438038071549,503700
3700,6,0.00208422971373971,603700
3701,1,0.00271416327806695,103701
3701,2,0.002701467339465965,203701
3701,3,0.00249832074824346,303701
3701,4,0.0027628885152035,403701
3701,5,0.00226165825157359,503701
3701,6,0.00237830865595924,603701
3702,1,0.00253529437011945,103702
3702,2,0.002439686733929195,203702
3702,3,0.0024533750870389297,303702
3702,4,0.00288736204704991,403702
3702,5,0.0023638792104926547,503702
3702,6,0.002634444194267825,603702
3703,1,0.002573772635989165,103703
3703,2,0.002353763677056365,203703
3703,3,0.00250215615236816,303703
3703,4,0.002789322784463465,403703
3703,5,0.002319991168627055,503703
3703,6,0.0020801164063230402,603703
3704,1,0.002462471650724905,103704
3704,2,0.002301031272025245,203704
3704,3,0.002505484023783215,303704
3704,4,0.0028649646626476254,403704
3704,5,0.002309485178777545,503704
3704,6,0.0024331857895787297,603704
3705,1,0.002545164087055685,103705
3705,2,0.00235105637582843,203705
3705,3,0.0024678571387681,303705
3705,4,0.002752539134346875,403705
3705,5,0.00228010308256103,503705
3705,6,0.00205067508129831,603705
3706,1,0.002634275929495055,103706
3706,2,0.002504073877361625,203706
3706,3,0.002489918045815865,303706
3706,4,0.00279539206937495,403706
3706,5,0.00165288675705444,503706
3706,6,0.00213824298715028,603706
3707,1,0.00257132769483118,103707
3707,2,0.0024399587535882247,203707
3707,3,0.00245953954991676,303707
3707,4,0.0027625887666650048,403707
3707,5,0.00229642247933436,503707
3707,6,0.0023816420831978147,603707
3708,1,0.002754789689329965,103708
3708,2,0.0026498796761706246,203708
3708,3,0.002483669922191045,303708
3708,4,0.002817039708568835,403708
3708,5,0.002369897576536325,503708
3708,6,0.0027189974798965053,603708
3709,1,0.002293278003703615,103709
3709,2,0.0022375247122620647,203709
3709,3,0.002044065262614635,303709
3709,4,0.0018940429839221949,403709
3709,5,0.001973675739816525,503709
3709,6,0.002294470152396885,603709
3710,1,0.0026142331662063,103710
3710,2,0.00249526657040905,203710
3710,3,0.0027304102030351303,303710
3710,4,0.003264469054541775,403710
3710,5,0.002599875501575705,503710
3710,6,0.00297748299822134,603710
3711,1,0.00266560947963817,103711
3711,2,0.002445233182080125,203711
3711,3,0.0027272530405641404,303711
3711,4,0.0032325859533880747,403711
3711,5,0.00266293238448498,503711
3711,6,0.0029329959379858998,603711
3712,1,0.002676720765590935,103712
3712,2,0.002460070891363355,203712
3712,3,0.002798777235849125,303712
3712,4,0.003258517780584555,403712
3712,5,0.002719079367737315,503712
3712,6,0.00300345760192294,603712
3713,1,0.003272846930756265,103713
3713,2,0.003168379281126365,203713
3713,3,0.00290113807421169,303713
3713,4,0.0032348162122932253,403713
3713,5,0.002702271259137785,503713
3713,6,0.0031132093389279747,603713
3714,1,0.0028610716270027698,103714
3714,2,0.0025081368773351596,203714
3714,3,0.0028494992254088298,303714
3714,4,0.00330222142284721,403714
3714,5,0.002863632500626265,503714
3714,6,0.00308297138178815,603714
3715,1,0.00214217823809653,103715
3715,2,0.002119918772761995,203715
3715,3,0.0019514329928178,303715
3715,4,0.00185178959952922,403715
3715,5,0.00190103640273853,503715
3715,6,0.002161882844045275,603715
3716,1,0.0031374530708795,103716
3716,2,0.0029449261158209948,203716
3716,3,0.00280185671789664,303716
3716,4,0.0031303059774614,403716
3716,5,0.002521461697551685,503716
3716,6,0.002993881870385805,603716
3717,1,0.0031491152502650752,103717
3717,2,0.00289835123147143,203717
3717,3,0.00285199575013671,303717
3717,4,0.0032117010250407247,403717
3717,5,0.0026308810913689947,503717
3717,6,0.003004686172790815,603717
3718,1,0.003258511573842605,103718
3718,2,0.003154432178650265,203718
3718,3,0.002800511981956475,303718
3718,4,0.003137689102210295,403718
3718,5,0.00277877223677741,503718
3718,6,0.0029745922332324003,603718
3719,1,0.00295776745570383,103719
3719,2,0.002723575057506125,203719
3719,3,0.00288545574667604,303719
3719,4,0.0032217490251563,403719
3719,5,0.0028432088615199897,503719
3719,6,0.00292958006769424,603719
3720,1,0.002381861703276795,103720
3720,2,0.002300946460427115,203720
3720,3,0.002350976026375835,303720
3720,4,0.00258566019266888,403720
3720,5,0.001967872515943395,503720
3720,6,0.0022961773844988,603720
3721,1,0.00269627229712584,103721
3721,2,0.00250226611068736,203721
3721,3,0.00253036180225735,303721
3721,4,0.00278613532763133,403721
3721,5,0.001659711812059925,503721
3721,6,0.00206820332352665,603721
3722,1,0.002707197913377345,103722
3722,2,0.002505024915103125,203722
3722,3,0.0025364637064418504,303722
3722,4,0.00278119831591061,403722
3722,5,0.001653772063206255,503722
3722,6,0.00208356829827562,603722
3723,1,0.002688668378497315,103723
3723,2,0.0026029115690897253,203723
3723,3,0.00252821794245487,303723
3723,4,0.002905963786535295,403723
3723,5,0.0024395190834276452,503723
3723,6,0.002534500063104835,603723
3724,1,0.003181724014192395,103724
3724,2,0.0031031994115426603,203724
3724,3,0.0028362109476739103,303724
3724,4,0.00318488381976105,403724
3724,5,0.002620448445399845,503724
3724,6,0.003044602064056155,603724
3725,1,0.0027346002391356846,103725
3725,2,0.00263965102672647,203725
3725,3,0.002535342939336405,303725
3725,4,0.002894867089622995,403725
3725,5,0.002390410905155035,503725
3725,6,0.00257084545260084,603725
3727,1,0.002916134828288845,103727
3727,2,0.0029734239814912748,203727
3727,3,0.002868247620564335,303727
3727,4,0.00324255804882562,403727
3727,5,0.002641693911813845,503727
3727,6,0.003182135950456545,603727
3728,1,0.0027067125414881052,103728
3728,2,0.002598632565768495,203728
3728,3,0.00249915762080272,303728
3728,4,0.00297000382955518,403728
3728,5,0.00231872826427066,503728
3728,6,0.0027661394592658553,603728
3729,1,0.00275509236194371,103729
3729,2,0.00265114611372342,203729
3729,3,0.00249371081256332,303729
3729,4,0.00299514828117321,403729
3729,5,0.002316592270883195,503729
3729,6,0.0026213270470466,603729
3730,1,0.002888761661438045,103730
3730,2,0.0028989474936122204,203730
3730,3,0.002870154459109435,303730
3730,4,0.003175150642799825,403730
3730,5,0.00262273976911676,503730
3730,6,0.00319315864567865,603730
3731,1,0.0025103450249893246,103731
3731,2,0.002440548775765595,203731
3731,3,0.00243874482129786,303731
3731,4,0.002762531653203535,403731
3731,5,0.0022319778071388597,503731
3731,6,0.00242269378461202,603731
3733,1,0.003173833671222665,103733
3733,2,0.003238984243935315,203733
3733,3,0.0029209563778065002,303733
3733,4,0.003265669931893895,403733
3733,5,0.0026320006096807102,503733
3733,6,0.00336518993750912,603733
3734,1,0.00305833355642231,103734
3734,2,0.0029470686788182652,203734
3734,3,0.0028752425874695696,303734
3734,4,0.0030305052786510347,403734
3734,5,0.002700629350048315,503734
3734,6,0.003051190615312945,603734
3735,1,0.003134334539890985,103735
3735,2,0.003148425807245115,203735
3735,3,0.002917047904729725,303735
3735,4,0.0032623772708395803,403735
3735,5,0.002662546618374595,503735
3735,6,0.00333067561107043,603735
3736,1,0.0028876580555808303,103736
3736,2,0.002899217022246125,203736
3736,3,0.00285141544187351,303736
3736,4,0.00319618179620398,403736
3736,5,0.00264419567299206,503736
3736,6,0.00324257942648009,603736
3737,1,0.00264153549949541,103737
3737,2,0.002406205506800905,203737
3737,3,0.002613618470440615,303737
3737,4,0.00302727877318733,403737
3737,5,0.00261461590670698,503737
3737,6,0.0031382098090724196,603737
3738,1,0.0023470396189713147,103738
3738,2,0.00203972855951179,203738
3738,3,0.002339963195565715,303738
3738,4,0.0027628418259155203,403738
3738,5,0.002150556649019005,503738
3738,6,0.0025390965134307053,603738
3739,1,0.002326483849706885,103739
3739,2,0.002104713319593375,203739
3739,3,0.00244378675722709,303739
3739,4,0.0029363324826202847,403739
3739,5,0.00234494894346084,503739
3739,6,0.0025633921831588,603739
3740,1,0.00231073584726856,103740
3740,2,0.00214968882771984,203740
3740,3,0.00247339001806155,303740
3740,4,0.0028347815038043903,403740
3740,5,0.00230375463723437,503740
3740,6,0.00258030229188718,603740
3741,1,0.00230615778595845,103741
3741,2,0.0021356889059387252,203741
3741,3,0.00244908089415921,303741
3741,4,0.002794967240361245,403741
3741,5,0.0023966443367392197,503741
3741,6,0.00259803485119347,603741
3742,1,0.0019660858608656897,103742
3742,2,0.001956122638508885,203742
3742,3,0.0019837894161026503,303742
3742,4,0.0019074800069236349,403742
3742,5,0.001879121132036905,503742
3742,6,0.00204983236410449,603742
3743,1,0.001647110830219135,103743
3743,2,0.0018167234082778101,203743
3743,3,0.001703495652876405,303743
3743,4,0.00148581834565888,403743
3743,5,0.00156797445552486,503743
3743,6,0.001657125828717825,603743
3744,1,0.00173026689963083,103744
3744,2,0.00189211999509634,203744
3744,3,0.0016985920744401499,303744
3744,4,0.001494674384750135,403744
3744,5,0.001595942898264575,503744
3744,6,0.0017133136756126701,603744
3745,1,0.001731296531230605,103745
3745,2,0.001901194838373155,203745
3745,3,0.00168589118431385,303745
3745,4,0.001498494165189245,403745
3745,5,0.001589028225165535,503745
3745,6,0.00171155974458815,603745
3746,1,0.00268980685987475,103746
3746,2,0.002615483249410845,203746
3746,3,0.002518852830576495,303746
3746,4,0.00276758237304881,403746
3746,5,0.00197598846914173,503746
3746,6,0.002537796732715835,603746
3747,1,0.0026117224547286553,103747
3747,2,0.002460271212250965,203747
3747,3,0.0025295411247486,303747
3747,4,0.00277199529837569,403747
3747,5,0.001674616215841015,503747
3747,6,0.002281268267554225,603747
3748,1,0.002571044398478715,103748
3748,2,0.0024652873806846453,203748
3748,3,0.0025050363168564703,303748
3748,4,0.0027865089602737503,403748
3748,5,0.0024209924996057702,503748
3748,6,0.0026007266617865702,603748
3749,1,0.00251345797744064,103749
3749,2,0.002435371928211535,203749
3749,3,0.002498077169070265,303749
3749,4,0.00283914198889901,403749
3749,5,0.002346259198106375,503749
3749,6,0.00258482783368919,603749
3750,1,0.0026329240262008948,103750
3750,2,0.002490144636769275,203750
3750,3,0.0025403039478244247,303750
3750,4,0.0027929522131062952,403750
3750,5,0.002259163335043915,503750
3750,6,0.00265007231503212,603750
3751,1,0.00262745940222705,103751
3751,2,0.002530724479866795,203751
3751,3,0.00254347256027589,303751
3751,4,0.002807106197973715,403751
3751,5,0.0022797853328038447,503751
3751,6,0.002601533684361385,603751
3752,1,0.002372675357464325,103752
3752,2,0.00209404470115008,203752
3752,3,0.00234951115454964,303752
3752,4,0.00282559706934347,403752
3752,5,0.002341071780179755,503752
3752,6,0.002600472981216545,603752
3753,1,0.0023375454363340547,103753
3753,2,0.00215240157644597,203753
3753,3,0.002415754679008765,303753
3753,4,0.002802100652452585,403753
3753,5,0.002323288104978225,503753
3753,6,0.0026082348029471047,603753
3754,1,0.002333361244548455,103754
3754,2,0.00212530080106669,203754
3754,3,0.0023649603158562,303754
3754,4,0.002757170545137745,403754
3754,5,0.0022453173833539798,503754
3754,6,0.0025905806624238097,603754
3755,1,0.002421429954622565,103755
3755,2,0.002143945550876725,203755
3755,3,0.002369791935904805,303755
3755,4,0.002775608894236235,403755
3755,5,0.00220422054760297,503755
3755,6,0.002273576074316985,603755
3756,1,0.002482161008432425,103756
3756,2,0.002203530101336705,203756
3756,3,0.0023625308487572353,303756
3756,4,0.0027890328444357152,403756
3756,5,0.001610826574768165,503756
3756,6,0.002154562756442295,603756
3757,1,0.0026138638563710497,103757
3757,2,0.0024236437747123902,203757
3757,3,0.00246749841338815,303757
3757,4,0.002820081866308855,403757
3757,5,0.00167267476979707,503757
3757,6,0.002153451312389715,603757
3758,1,0.00277949646010457,103758
3758,2,0.00273138818913501,203758
3758,3,0.002520792288160345,303758
3758,4,0.00272609817669639,403758
3758,5,0.001714920632175045,503758
3758,6,0.002182145757161555,603758
3759,1,0.00178225790922537,103759
3759,2,0.0019465622110188198,203759
3759,3,0.00170804568759278,303759
3759,4,0.001539188266900295,403759
3759,5,0.001502264004393255,503759
3759,6,0.00162270603281178,603759
3760,1,0.00176629971231164,103760
3760,2,0.00194604148842859,203760
3760,3,0.001714052138542585,303760
3760,4,0.00156082434746543,403760
3760,5,0.001452308574385615,503760
3760,6,0.001538357982132995,603760
3761,1,0.002518327782415835,103761
3761,2,0.0024525741866449303,203761
3761,3,0.002470046535928435,303761
3761,4,0.00277061279555485,403761
3761,5,0.002212924464436915,503761
3761,6,0.0025746404768104,603761
3762,1,0.003093503657657915,103762
3762,2,0.00317255426245251,203762
3762,3,0.002839594518707695,303762
3762,4,0.0031405281256418303,403762
3762,5,0.00263579991321847,503762
3762,6,0.003166977824574545,603762
3763,1,0.00265673723629146,103763
3763,2,0.002471907522298365,203763
3763,3,0.002824247921783855,303763
3763,4,0.0032000031731634748,403763
3763,5,0.002792607712020975,503763
3763,6,0.00320368232414668,603763
3764,1,0.0026637938525156998,103764
3764,2,0.002438728797209955,203764
3764,3,0.002825811292280745,303764
3764,4,0.00317673560186706,403764
3764,5,0.002688808389182875,503764
3764,6,0.00325297798796004,603764
3765,1,0.00154865140609008,103765
3765,2,0.0015943901444761348,203765
3765,3,0.0016356786849112,303765
3765,4,0.0014266147317264,403765
3765,5,0.00143995701842215,503765
3765,6,0.001515937139668535,603765
3766,1,0.0017992558888159402,103766
3766,2,0.001931480880615,203766
3766,3,0.0017014420039783498,303766
3766,4,0.001474572074445185,403766
3766,5,0.001586892200766975,503766
3766,6,0.001781423773010245,603766
3767,1,0.00253284959673183,103767
3767,2,0.00248154362828271,203767
3767,3,0.002470761180983635,303767
3767,4,0.00283409976475686,403767
3767,5,0.0023385051523849,503767
3767,6,0.0028656625318522746,603767
3768,1,0.0026058004797516196,103768
3768,2,0.0025527659801939002,203768
3768,3,0.0025564665372525153,303768
3768,4,0.00283391056033479,403768
3768,5,0.002290691697214165,503768
3768,6,0.0025929896438581,603768
3769,1,0.00272571178599995,103769
3769,2,0.002739696749301915,203769
3769,3,0.00253514213841379,303769
3769,4,0.002828211283124765,403769
3769,5,0.002404198765405395,503769
3769,6,0.0024931614026142,603769
3770,1,0.00316185105204386,103770
3770,2,0.0031566217479422447,203770
3770,3,0.0028217690351757503,303770
3770,4,0.0031514677276562302,403770
3770,5,0.002630312391440225,503770
3770,6,0.00318256251765758,603770
3771,1,0.00296523073878927,103771
3771,2,0.002870631809205355,203771
3771,3,0.0029193712141613454,303771
3771,4,0.0032572223673771753,403771
3771,5,0.002682708549956305,503771
3771,6,0.00330017986349197,603771
3772,1,0.0025718401990397098,103772
3772,2,0.002514715537191205,203772
3772,3,0.00250948790588539,303772
3772,4,0.00285418302759967,403772
3772,5,0.00225669867445181,503772
3772,6,0.002816347378969505,603772
3773,1,0.00251239068944519,103773
3773,2,0.0024352420748182547,203773
3773,3,0.002557499213663435,303773
3773,4,0.00280761560993038,403773
3773,5,0.00227504579293286,503773
3773,6,0.00263107955384099,603773
3775,1,0.003069860823682765,103775
3775,2,0.0029456818341966496,203775
3775,3,0.0028715903444014148,303775
3775,4,0.003256218091694485,403775
3775,5,0.0026072865696644748,503775
3775,6,0.003099336358181515,603775
3776,1,0.0026397841265826697,103776
3776,2,0.0024037880053707147,203776
3776,3,0.002706923783434995,303776
3776,4,0.0033021904980443653,403776
3776,5,0.0027805293326246348,503776
3776,6,0.003100849171170105,603776
3777,1,0.002664483613056615,103777
3777,2,0.002430085399567715,203777
3777,3,0.002781110466714725,303777
3777,4,0.0032394288887820652,403777
3777,5,0.0027915574947340897,503777
3777,6,0.00320818258698765,603777
3778,1,0.00266612384110887,103778
3778,2,0.002371132886722145,203778
3778,3,0.00284769805743415,303778
3778,4,0.0032721358197049548,403778
3778,5,0.002793719843081055,503778
3778,6,0.0031336118671442,603778
3779,1,0.00235026793361966,103779
3779,2,0.002093615991233745,203779
3779,3,0.0024272851060714454,303779
3779,4,0.0029945323200990448,403779
3779,5,0.00237934402456419,503779
3779,6,0.0025936636371157546,603779
3780,1,0.0023447553049141603,103780
3780,2,0.00203298525517379,203780
3780,3,0.00243459833969552,303780
3780,4,0.00308489893578168,403780
3780,5,0.0023671740743006,503780
3780,6,0.00273061070333665,603780
