"date"	"value"
1960-01-01	0.0867202580645161
1960-02-01	2.86334544827586
1960-03-01	5.48957906451613
1960-04-01	7.79646146666667
1960-05-01	14.084289483871
1960-06-01	17.2671172
1960-07-01	15.911570516129
1960-08-01	16.2879470645161
1960-09-01	12.5925111333333
1960-10-01	8.66895509677419
1960-11-01	5.63239996666667
1960-12-01	-0.688375483870968
1961-01-01	-0.447630612903226
1961-02-01	3.391955
1961-03-01	6.04786732258064
1961-04-01	10.9024394
1961-05-01	11.2206086451613
1961-06-01	16.1831406333333
1961-07-01	16.8176721935484
1961-08-01	17.000454483871
1961-09-01	18.4690016333333
1961-10-01	10.6862086129032
1961-11-01	3.64750356666667
1961-12-01	2.57428929032258
1962-01-01	2.15758141935484
1962-02-01	0.466191892857143
1962-03-01	1.43967558064516
1962-04-01	7.24815366666667
1962-05-01	10.3566728064516
1962-06-01	14.9233722333333
1962-07-01	17.714849516129
1962-08-01	19.5520582258065
1962-09-01	15.0807516666667
1962-10-01	10.8732825483871
1962-11-01	1.09950776666667
1962-12-01	-3.60213132258065
1963-01-01	-4.95048677419355
1963-02-01	-3.67797196428571
1963-03-01	3.31996025806452
1963-04-01	8.29467476666667
1963-05-01	10.7552503548387
1963-06-01	14.6636133333333
1963-07-01	18.3374948387097
1963-08-01	15.7684097741935
1963-09-01	13.8204746333333
1963-10-01	9.41104170967742
1963-11-01	7.15718566666667
1963-12-01	-0.480372612903226
1964-01-01	-2.14232138709677
1964-02-01	2.68641379310345
1964-03-01	3.9374684516129
1964-04-01	8.70194753333333
1964-05-01	13.7268749677419
1964-06-01	16.9864537666667
1964-07-01	19.9591190967742
1964-08-01	17.4467913225806
1964-09-01	15.6923589
1964-10-01	7.60423306451613
1964-11-01	4.7112864
1964-12-01	-0.934809677419355
1965-01-01	-0.407925032258065
1965-02-01	-2.72078396428571
1965-03-01	3.67643593548387
1965-04-01	6.6551063
1965-05-01	11.4984578064516
1965-06-01	15.9498485
1965-07-01	16.1584307419355
1965-08-01	16.2703115806452
1965-09-01	12.1865756666667
1965-10-01	11.2981647741935
1965-11-01	4.16595463333333
1965-12-01	1.78332964516129
1966-01-01	-1.78591267741935
1966-02-01	4.78842610714286
1966-03-01	3.33036361290323
1966-04-01	9.2531774
1966-05-01	12.4965936451613
1966-06-01	16.0777638333333
1966-07-01	15.5196455483871
1966-08-01	15.8609333225806
1966-09-01	15.8912804666667
1966-10-01	11.8019619354839
1966-11-01	1.41577866666667
1966-12-01	0.356785322580645
1967-01-01	-0.675972322580645
1967-02-01	2.48090225
1967-03-01	5.49444035483871
1967-04-01	7.07755083333333
1967-05-01	11.4934470322581
1967-06-01	14.4394651
1967-07-01	19.4639879677419
1967-08-01	17.3221803870968
1967-09-01	13.5498112333333
1967-10-01	12.1334000967742
1967-11-01	4.90444626666667
1967-12-01	-2.63356332258064
1968-01-01	-1.96734970967742
1968-02-01	1.5880304137931
1968-03-01	3.79846612903226
1968-04-01	9.1137411
1968-05-01	11.0711793548387
1968-06-01	14.9035573666667
1968-07-01	17.3388508709677
1968-08-01	15.4372295806452
1968-09-01	13.1611193666667
1968-10-01	11.9154791290323
1968-11-01	4.54489073333333
1968-12-01	0.107671548387097
1969-01-01	0.0419788064516129
1969-02-01	-1.79719117857143
1969-03-01	4.46071583870968
1969-04-01	7.53979
1969-05-01	12.3397324516129
1969-06-01	13.5259334
1969-07-01	17.9007738709677
1969-08-01	16.7014263548387
1969-09-01	14.6759854
1969-10-01	11.3763361612903
1969-11-01	4.51321396666667
1969-12-01	-4.66527641935484
1970-01-01	0.0307938064516129
1970-02-01	0.295687071428571
1970-03-01	0.601545709677419
1970-04-01	5.0170617
1970-05-01	11.1514627096774
1970-06-01	16.5254328
1970-07-01	16.5868406451613
1970-08-01	17.404419483871
1970-09-01	15.3188605333333
1970-10-01	9.1055534516129
1970-11-01	6.05956736666667
1970-12-01	-0.196943903225806
1971-01-01	-2.30807538709677
1971-02-01	1.11712746428571
1971-03-01	0.387833870967742
1971-04-01	10.2143972666667
1971-05-01	12.726541483871
1971-06-01	13.6982715333333
1971-07-01	19.1847099677419
1971-08-01	18.4617223870968
1971-09-01	14.1315927
1971-10-01	10.9327057096774
1971-11-01	2.28713673333333
1971-12-01	-0.373420612903226
1972-01-01	-0.139439709677419
1972-02-01	2.16346889655172
1972-03-01	5.94462396774194
1972-04-01	6.88644983333333
1972-05-01	10.4451719677419
1972-06-01	13.6273429333333
1972-07-01	16.7675588064516
1972-08-01	16.1719173870968
1972-09-01	11.4924646666667
1972-10-01	9.72151493548387
1972-11-01	5.53802563333333
1972-12-01	0.879722258064516
1973-01-01	-0.857002774193548
1973-02-01	-1.18459317857143
1973-03-01	2.44452822580645
1973-04-01	4.59478863333333
1973-05-01	12.9242546451613
1973-06-01	16.1701299
1973-07-01	17.1624861935484
1973-08-01	18.9005617419355
1973-09-01	15.4187313333333
1973-10-01	8.42173074193548
1973-11-01	4.3234609
1973-12-01	-0.664298032258064
1974-01-01	3.32320580645161
1974-02-01	2.745422
1974-03-01	5.46556425806452
1974-04-01	7.89869396666667
1974-05-01	11.0397791612903
1974-06-01	14.4038515333333
1974-07-01	16.8655607096774
1974-08-01	18.139225516129
1974-09-01	13.2197490333333
1974-10-01	4.25688290322581
1974-11-01	4.30999706666667
1974-12-01	2.70039522580645
1975-01-01	2.84503632258065
1975-02-01	2.99822110714286
1975-03-01	2.94719238709677
1975-04-01	6.86444693333333
1975-05-01	10.8185485806452
1975-06-01	14.0938863666667
1975-07-01	17.7231974193548
