WP4,campaign,value,value_sd,pu
3507,1,0.29163621173487214,0.017759001887842175,103507
3508,1,0.29585845861091514,0.020574928387493707,103508
3509,1,0.29585845861091514,0.020574928387493707,103509
3510,1,0.2963804431138546,0.021142298882729064,103510
3511,1,0.29629827192307506,0.02147934266557412,103511
3512,1,0.29629827192307506,0.02147934266557412,103512
3513,1,0.29249828739981554,0.022083345581551252,103513
3514,1,0.2978937573660375,0.021004154295204146,103514
3515,1,0.3090207428512927,0.00857683410055741,103515
3516,1,0.3086970003172075,0.00716457975218265,103516
3517,1,0.3089351408197485,0.00645438728980354,103517
3518,1,0.30893877612234694,0.006498082643857007,103518
3519,1,0.3089460532076679,0.006233516505956186,103519
3520,1,0.30942074379434636,0.0040061439345836355,103520
3521,1,0.3128842232671504,7.90021198892456e-5,103521
3522,1,0.3123287720807617,9.09755233757604e-5,103522
3523,1,0.3124827075241958,1.2705797773864547e-4,103523
3524,1,0.3124827075241958,1.2705797773864547e-4,103524
3525,1,0.3125477510056873,8.988247230942855e-5,103525
3526,1,0.31309045613472225,1.157359040740819e-4,103526
3527,1,0.31242327033658457,1.2254547341345714e-4,103527
3528,1,0.3124082309490841,1.7321394566771584e-4,103528
3529,1,0.31328237329166275,2.1876318152390134e-4,103529
3530,1,0.31293697469069676,2.0858183720922884e-4,103530
3531,1,0.3130563890997576,2.4849330848001613e-4,103531
3532,1,0.3131753041407742,2.1852614522532252e-4,103532
3533,1,0.3132559723935564,2.0422728983700574e-4,103533
3534,1,0.3128125845851672,2.555371513464786e-4,103534
3535,1,0.3119008469288739,2.8273883020672714e-4,103535
3536,1,0.3118245817790869,2.7552241338988764e-4,103536
3537,1,0.31114211316864665,2.3221198281570012e-4,103537
3538,1,0.3097417175992082,2.784467798414738e-4,103538
3539,1,0.3097417175992082,2.784467798414738e-4,103539
3540,1,0.30969544063493665,8.667027633443854e-4,103540
3541,1,0.30962641658373935,3.489413574346878e-4,103541
3542,1,0.30957506255205924,0.0012584152583450649,103542
3543,1,0.31112260745820813,0.011228205102808924,103543
3544,1,0.3104153747017713,0.010204072737982135,103544
3545,1,0.30138673166896285,0.01519024533933837,103545
3546,1,0.30896886898358855,0.009445999813617845,103546
3547,1,0.29459884918408513,0.01905102412256325,103547
3548,1,0.2954908527515563,0.018509579794399378,103548
3549,1,0.29258962260756044,0.02026721608079628,103549
3550,1,0.3080272019967701,0.010147739374998336,103550
3551,1,0.29515239797601756,0.01848078094160095,103551
3552,1,0.2936830678064726,0.018441484974882513,103552
3553,1,0.2791321315689585,0.02231325955024017,103553
3554,1,0.2857973306285427,0.019381579040955745,103554
3555,1,0.29528651637693265,0.01633843453842824,103555
3556,1,0.30329589654809613,0.005586152502397005,103556
3557,1,0.29516658641361293,0.013115623446915534,103557
3558,1,0.29311721644835015,0.014573100897654097,103558
3559,1,0.29251089717877954,0.01418967976143996,103559
3560,1,0.2933524164564876,0.012321128068692866,103560
3561,1,0.29770638807840694,0.00812683847118467,103561
3562,1,0.2956806835215899,0.007704425615950442,103562
3563,1,0.2949985235531294,0.008369652835039838,103563
3564,1,0.2980986326281737,0.005363190019115531,103564
3565,1,0.2955210686328287,0.007259661596522016,103565
3566,1,0.29870123076813776,0.003753275838634141,103566
3567,1,0.29703999614852644,0.008422109706101251,103567
3568,1,0.30751147233481707,8.485782440527288e-4,103568
3569,1,0.29425392249832966,0.007320916299395377,103569
3570,1,0.2878674072324928,0.010038208437169486,103570
3571,1,0.2924293205515519,0.006822874271129297,103571
3572,1,0.31017883771186805,5.177712007480019e-4,103572
3573,1,0.27867257522746375,0.01665114573273783,103573
3574,1,0.2932902291098903,0.009478630915679253,103574
3575,1,0.3064431606670965,0.0010048501628799234,103575
3576,1,0.29483080827405955,0.0077605719313628444,103576
3577,1,0.29364932948024,0.009467433887151462,103577
3578,1,0.3042261625111247,0.008426343603096676,103578
3579,1,0.289385123481424,0.012465651436554908,103579
3580,1,0.29898030518992746,0.007227616156077618,103580
3581,1,0.31204829981901366,5.509854309839043e-4,103581
3582,1,0.2793224693474993,0.018456193604057824,103582
3583,1,0.28926255810718127,0.009181021487399599,103583
3584,1,0.30235894950352077,0.006891942291295235,103584
3585,1,0.2942826501268218,0.007423430459092016,103585
3586,1,0.26984370662307283,0.01769265438420045,103586
3587,1,0.2931446016326055,0.0073728351795758875,103587
3588,1,0.303203191699413,0.0010571245927037964,103588
3589,1,0.2979121632640974,0.006859669408117193,103589
3590,1,0.2979121632640974,0.006859669408117193,103590
3592,1,0.2940213058372072,0.007976184048878723,103592
