WP4,campaign,rich,simp,FD,FR,pu
3520,5,33.111070388149564,23.377044861699734,0.30780061363517325,2.7681127307400653e-5,503520
3520,6,33.35653378909646,23.243801160792405,0.30575130891558394,2.8207030390992673e-5,603520
3521,1,31.176059712257107,21.441624427457615,0.3127904846150829,2.3848298248913518e-5,103521
3521,2,37.18198000545743,26.119876968192028,0.3074672731581487,2.871849864419953e-5,203521
3521,3,37.570210869691245,26.248694778833283,0.3094631963432816,3.057445030882365e-5,303521
3521,4,35.26402516695172,23.271601746390157,0.3112137762427312,2.863399137924977e-5,403521
3521,5,35.94593935354539,24.689700218953043,0.30947935565282175,2.826165185343554e-5,503521
3521,6,35.43189398544096,24.018407164966998,0.3120914903588835,2.7628214924638115e-5,603521
3522,1,31.368270823368217,22.118992056475758,0.31231980448146396,2.4256969836275338e-5,103522
3522,2,37.096606672124096,26.03702755120084,0.3080812811962116,2.8742649824801953e-5,203522
3522,3,37.36666753635791,26.108438812221294,0.30957431308792827,3.0399371449595784e-5,303522
3522,4,35.30223072250727,23.286335235926654,0.31124582832257097,2.8509565536311745e-5,403522
3522,5,35.9585043535454,24.705508016493894,0.3096551820251182,2.830030171591426e-5,503522
3522,6,35.90634034907731,24.800036488061707,0.31189614486856726,2.820853986922628e-5,603522
3523,1,30.518713680511073,21.815778351836503,0.3124345534322794,2.2744591925450147e-5,103523
3523,2,36.10973822890063,25.818300579845143,0.30818676464481015,2.706571037980003e-5,203523
3523,3,36.59204706016741,25.8588918521621,0.30962963591490317,2.9221798020814713e-5,303523
3523,4,34.69642762005417,23.139059639399377,0.3111789184925454,2.79187878264067e-5,403523
3523,5,35.27906809304118,24.658470995093218,0.3095793307709922,2.7176883500606874e-5,503523
3523,6,35.329990175917125,24.658434779377846,0.31199737976317277,2.737173200125898e-5,603523
3524,1,30.518713680511073,21.815778351836503,0.3124345534322794,2.2744591925450147e-5,103524
3524,2,36.10973822890063,25.818300579845143,0.30818676464481015,2.706571037980003e-5,203524
3524,3,36.59204706016741,25.8588918521621,0.30962963591490317,2.9221798020814713e-5,303524
3524,4,34.69642762005417,23.139059639399377,0.3111789184925454,2.79187878264067e-5,403524
3524,5,35.27906809304118,24.658470995093218,0.3095793307709922,2.7176883500606874e-5,503524
3524,6,35.329990175917125,24.658434779377846,0.31199737976317277,2.737173200125898e-5,603524
3525,1,29.488028539508274,21.137620265949764,0.3125476485367787,2.15098324793223e-5,103525
3525,2,34.968582882482345,24.94436524785313,0.30824617328096515,2.581566715109844e-5,203525
3525,3,35.62831361851103,25.141309606236916,0.3097616860610297,2.820081633157383e-5,303525
3525,4,34.15200465458826,22.77479128910324,0.311106382806344,2.731211721780856e-5,403525
3525,5,34.31749956735119,24.03338306218743,0.3096464578464953,2.599405924119225e-5,503525
3525,6,34.63728578697275,24.202378212300214,0.31198610384377334,2.6451404913848532e-5,603525
3526,1,29.31774361887335,20.772215944792705,0.3130945214674662,2.157124720320799e-5,103526
3526,2,34.88351137454583,24.991229836973986,0.30835439076979926,2.5752454519188603e-5,203526
3526,3,35.56350520581261,25.14537942887621,0.30998610847620145,2.8401673180623646e-5,303526
3526,4,34.087909892683506,22.814263118196283,0.3113079840527242,2.752931895224345e-5,403526
3526,5,34.392784011795634,24.05866176403725,0.3097782236551322,2.633595908106241e-5,503526
3526,6,34.316608153495125,24.047302707812932,0.31238989688049784,2.654058626349634e-5,603526
3527,1,29.6551583247557,21.642611570117687,0.3125492810379116,2.192626880350881e-5,103527
3527,2,34.93438804121251,24.933927206619277,0.3085556176074992,2.5919251901384077e-5,203527
3527,3,35.52734520581261,25.168510294643838,0.31028348288357027,2.816786232520437e-5,303527
3527,4,34.14889211490572,23.02532761083572,0.31125677579955074,2.7630508126247324e-5,403527
3527,5,34.361921462776024,24.09259701735327,0.31002497329135664,2.645803779528033e-5,503527
3527,6,35.072914358401334,24.653667007607243,0.3119149168846165,2.6976351520728277e-5,603527
3528,1,29.61771499142237,21.711756585623778,0.3125596889528884,2.2222388453244477e-5,103528
3528,2,35.008502326926795,25.02187856584851,0.3088656336552438,2.6370959818773187e-5,203528
3528,3,35.65173901533643,25.317657040681777,0.3104783246762762,2.8793556448528853e-5,303528
3528,4,34.11034894030256,23.043721579068098,0.31146317293815273,2.7790415918357687e-5,403528
3528,5,34.57228853237309,24.30648084078082,0.3100897328317182,2.6885095403862396e-5,503528
3528,6,35.21950769173466,24.779391047547282,0.31198670914719345,2.7578517282074006e-5,603528
3529,1,30.09007970319208,22.329828575878317,0.313413714013419,2.423409940706021e-5,103529
3529,2,35.42977375827323,25.719566348190465,0.30977070142908736,2.8241649426589683e-5,203529
3529,3,35.76454806573049,26.01484586823453,0.311182547527255,3.0054065828387172e-5,303529
3529,4,34.31582211768074,23.89013352776156,0.3119684377870971,2.941745049220462e-5,403529
3529,5,34.92775075449738,25.05398485394239,0.3104275493724025,2.8742072225761505e-5,503529
3529,6,35.26999005104201,25.408975424340746,0.31207712285323874,2.9030172426572937e-5,603529
3530,1,29.848123166025548,21.805644379375636,0.3131297192798059,2.31905057975624e-5,103530
3530,2,35.51511494597442,25.423390375597076,0.30951761500168445,2.7492970007368455e-5,203530
3530,3,35.95383211057454,25.675327106749826,0.31083240291439096,2.9667470071771305e-5,303530
3530,4,34.45970171808034,23.54954861777238,0.3118436633661992,2.885934333462547e-5,403530
3530,5,35.05211930483594,24.710712278829043,0.31063471448221075,2.8007106596297776e-5,503530
3530,6,35.48754697744896,25.13008370030427,0.3122714146900505,2.8390990851593965e-5,603530
3531,1,30.53764414763653,22.581198428096627,0.3132592731494205,2.4781510814548936e-5,103531
3531,2,36.42071931382878,26.231606703351048,0.30987949589820174,2.9217329901362306e-5,203531
3531,3,36.717036954619374,26.47043634484025,0.31131205330178185,3.1114450532960826e-5,303531
3531,4,35.20334100656962,24.314921430684446,0.3120813289814299,3.037541943095403e-5,403531
3531,5,35.935302152543784,25.514894384426313,0.3109598485706663,2.9779430066265787e-5,503531
3531,6,36.169098939930905,25.857264335327283,0.31238292877567364,2.968102031629216e-5,603531
3532,1,31.0735631158905,23.21406239844931,0.3133701408903831,2.580950934019628e-5,103532
3532,2,36.772596496368465,26.631862453470575,0.31017652934664286,3.0195810791838116e-5,203532
3532,3,37.14538997049239,26.900807074396226,0.3117545161168552,3.2026692831932445e-5,303532
3532,4,35.60465505418867,24.789686664314903,0.31243680051559225,3.145731181112065e-5,403532
3532,5,36.322930882702515,25.910681811790745,0.3111430247555633,3.0855716773474404e-5,503532
3532,6,36.668741955803924,26.250112659012146,0.31245507328724503,3.064783258005154e-5,603532
3533,1,31.061803115890502,23.21917290219449,0.3134074540149492,2.5886904688914758e-5,103533
3533,2,36.773693401130366,26.63463773758665,0.3101401551665339,3.0253943442147017e-5,203533
3533,3,37.197928177775296,26.924506021203374,0.31167711374234425,3.2302108982797406e-5,303533
3533,4,35.585898387522,24.797844380694148,0.31250524071528796,3.1513101256484325e-5,403533
3533,5,36.294527073178706,25.98676146177313,0.3111837808559428,3.092454304998885e-5,503533
3533,6,36.72032957485154,26.267407223010174,0.3125344216576768,3.092523503494994e-5,603533
3534,1,31.642778856631242,24.33184021661197,0.31298328584929297,2.7759402310036572e-5,103534
3534,2,37.42048145668593,27.167715499283076,0.31010659910397254,3.179370232758064e-5,203534
3534,3,37.61853539999751,27.402799636106042,0.31168828299157864,3.3416780126396554e-5,303534
3534,4,36.15570039810401,25.2777581446926,0.3123698625306702,3.261227611955636e-5,403534
3534,5,36.5794862302308,26.355066596431406,0.31132692479251506,3.2148602270765186e-5,503534
3534,6,37.190913463740436,26.753932673301968,0.3121298182417971,3.2223314686373496e-5,603534
3535,1,24.94339307445967,17.175522930022073,0.3118293333963392,1.2640694141377098e-5,103535
3535,2,26.815296064960837,17.121117653181507,0.3077847866502914,1.2033509580968667e-5,203535
3535,3,27.4266027926866,17.492090509125738,0.3093584156151803,1.3736553347021638e-5,303535
3535,4,27.938528640719355,18.485807639827364,0.30995048271831566,1.6308061765374354e-5,403535
3535,5,26.84468522104397,17.816165744087993,0.3094242013000286,1.3616721142936241e-5,503535
3535,6,28.45864054596538,19.795088318158864,0.31053157847136675,1.6170272913316267e-5,603535
3536,1,22.40050959616237,15.887923002300438,0.3120970153812958,1.0942794303184869e-5,103536
3536,2,22.113050304316264,15.029316962864497,0.3083967145221813,9.514425558978567e-6,203536
3536,3,22.600824932474918,15.035074307681837,0.3100950768205286,1.0546739315195935e-5,303536
3536,4,24.449703837831613,17.07000087536907,0.3114312335582263,1.3676290665661339e-5,403536
3536,5,22.602388356503283,15.973764155473141,0.31137911056592,1.1332528984747938e-5,503536
3536,6,24.289311127312153,17.906875723402976,0.31199354027308385,1.4123458102118466e-5,603536
3537,1,20.759053263664455,14.747605098734955,0.3112021673653447,9.26944967767172e-6,103537
3537,2,20.944097923363877,14.16547205077239,0.30750008216827307,8.316290189358467e-6,203537
3537,3,21.40906636104635,14.248527389400122,0.30950851485458925,9.102433944633145e-6,303537
3537,4,23.089426060053846,16.1407284826906,0.31085330612065687,1.2023779900016412e-5,403537
3537,5,20.939963594598524,14.794248543475891,0.3109450400582169,9.92706347834275e-6,503537
3537,6,23.109394547225566,16.86286858035699,0.31230909934132045,1.3154444819486339e-5,603537
3538,1,18.22569005828229,13.659931742236143,0.3097633395729784,6.815656531047216e-6,103538
3538,2,16.72148610708283,12.163074376937962,0.30545367921731875,5.151498692347803e-6,203538
3538,3,16.330749465400217,11.896890420928615,0.30744783459539576,5.592812277104287e-6,303538
3538,4,18.760815821454344,14.11486474033482,0.3093112227399994,9.147574936452973e-6,403538
3538,5,16.988460977125193,12.922640797112484,0.30928250610161057,7.134867399534084e-6,503538
3538,6,19.64543888161748,15.568450219181424,0.31071415789010537,1.0787886341604222e-5,603538
3539,1,18.22569005828229,13.659931742236143,0.3097633395729784,6.815656531047216e-6,103539
3539,2,16.72148610708283,12.163074376937962,0.30545367921731875,5.151498692347803e-6,203539
3539,3,16.330749465400217,11.896890420928615,0.30744783459539576,5.592812277104287e-6,303539
3539,4,18.760815821454344,14.11486474033482,0.3093112227399994,9.147574936452973e-6,403539
3539,5,16.988460977125193,12.922640797112484,0.30928250610161057,7.134867399534084e-6,503539
3539,6,19.64543888161748,15.568450219181424,0.31071415789010537,1.0787886341604222e-5,603539
3540,1,19.170737195197674,14.021964278062894,0.30994932541834536,8.963268894125916e-6,103540
3540,2,18.677177052248773,13.020622342529174,0.30585879451504705,7.665868549291184e-6,203540
3540,3,18.520077953932955,12.851065775251255,0.30774353739747734,8.11769162918829e-6,303540
3540,4,20.762167115345637,15.09407635104956,0.3090139422015498,1.1548024817755661e-5,403540
3540,5,18.719973408582632,13.663883427046843,0.3092176565964206,9.484711660741745e-6,503540
3540,6,21.36950726545586,16.222215818637544,0.3107033840248584,1.2999224594816808e-5,603540
3541,1,19.143405290435766,13.844366391570306,0.30985708351604696,9.064328226440449e-6,103541
3541,2,18.84697705224877,13.177817902024087,0.30662947527373474,8.170693657895242e-6,203541
3541,3,18.536562715837714,12.910890065024006,0.3066941449332468,8.161151894238337e-6,303541
3541,4,20.723051877250402,15.151059744429482,0.3085629316315455,1.1215468183815393e-5,403541
3541,5,18.906471635532988,13.76140026637813,0.30965214308926436,9.823486640242596e-6,503541
3541,6,21.303030598789192,16.01142091153408,0.3103903533470489,1.3020763817709296e-5,603541
3542,1,19.593195483341855,13.971589404020207,0.3096038311982518,1.018786637341328e-5,103542
3542,2,19.7776159859991,13.318726097595526,0.30650094839690095,9.048366872050702e-6,203542
3542,3,19.908682576639716,13.180670185255568,0.30680714262409536,9.844144403504466e-6,303542
3542,4,21.75919081321309,15.267178390817215,0.3076587013728088,1.2323264558633339e-5,403542
3542,5,19.794313783114404,14.0100775530775,0.3089928851119236,1.1073448649071894e-5,503542
3542,6,21.976101562442594,16.160717825311014,0.308660808585542,1.4187856750770095e-5,603542
3543,1,22.838175815295802,14.401195822232737,0.3150809206016765,1.4479157906734441e-5,103543
3543,2,24.867558910533894,14.575126525861252,0.31801901676286987,1.5092022928120096e-5,203543
3543,3,26.12625224386723,14.372224566270319,0.3168370718016365,1.7612545003218743e-5,303543
3543,4,24.123679810004806,11.782375512928722,0.2660849226355669,1.6020123856420894e-5,403543
3543,5,23.170954188311676,12.065235963879083,0.2566604210553883,1.5165097194172223e-5,503543
3543,6,25.097645259740247,13.6587827271759,0.2778485107985922,1.7662886062265604e-5,603543
3544,1,23.168021298701284,14.708182840918699,0.3154114445790113,1.491462695568066e-5,103544
3544,2,24.924498124098108,14.695307844646445,0.31828438551618043,1.553038038932378e-5,203544
3544,3,26.34193082251081,14.624820188210368,0.31735866790487594,1.7917052379738992e-5,303544
3544,4,24.124477400192397,11.323539746631724,0.25533021755219926,1.6631420388165485e-5,403544
3544,5,22.934366331168818,12.283945926932,0.2602530766523674,1.5155461435618029e-5,503544
3544,6,25.266435101010085,14.688470065767055,0.2778494275409993,1.827780867906184e-5,603544
3545,1,21.22238719576719,13.078675206422629,0.3062717743484831,1.3443383724505107e-5,103545
3545,2,23.22278904761904,13.5654260313896,0.3133727199302311,1.4096669421066177e-5,203545
3545,3,24.438576031746024,12.80940351758944,0.3051760912560476,1.6896466395741423e-5,303545
3545,4,22.693089365079363,10.330623860361735,0.24465458686229552,1.6013287952281164e-5,403545
3545,5,21.5474946031746,11.068522492001788,0.24499151143517583,1.4209243835471271e-5,503545
3545,6,23.855346825396815,12.986083906851997,0.26490331380053145,1.7070463684781883e-5,603545
3546,1,21.142804288119272,14.291941599159232,0.3120803800751208,1.362795175005013e-5,103546
3546,2,22.975757777777766,14.206493740898228,0.3161436617232106,1.4190482252968207e-5,203546
3546,3,24.109734184704177,14.366908842644968,0.31585542724864424,1.6512210975542362e-5,303546
3546,4,21.912124189514188,11.181914791254275,0.2645733864756162,1.5712747453920777e-5,403546
3546,5,20.85310742063491,11.274771893135098,0.253539515900968,1.4159564413458127e-5,503546
3546,6,23.218611031746015,13.58927375781259,0.2729981654269326,1.7046779394900977e-5,603546
3547,1,19.043703227513227,12.012831089555513,0.29683066122341745,1.1872902504615828e-5,103547
3547,2,21.06101666666667,12.301743364028198,0.30721294328773874,1.2410144892702924e-5,203547
3547,3,22.073233333333338,11.619065896795034,0.2918516431549623,1.5056649091101405e-5,303547
3547,4,20.741903650793656,9.754996076293834,0.23898665249725393,1.4524106656405394e-5,403547
3547,5,19.784905555555557,10.190140012420436,0.24400466459309753,1.2814560198310759e-5,503547
3547,6,22.072982698412694,12.143351107991363,0.2667905325189751,1.5750719576365226e-5,603547
3548,1,19.374810317460316,12.063210016863222,0.3028569367448268,1.1942300946232036e-5,103548
3548,2,21.13726555555557,12.233858980703385,0.30905785843186545,1.230150667216812e-5,203548
3548,3,22.264067460317467,11.838442809266185,0.29665310530164374,1.4749846275495569e-5,303548
3548,4,20.968925396825405,9.828955609411905,0.2414182318123943,1.4647128997795051e-5,403548
3548,5,20.11520134920635,10.505532729406378,0.24492881756580812,1.2977974185043174e-5,503548
3548,6,22.102816507936506,11.745262896969304,0.2625517054104795,1.5574285403819956e-5,603548
3549,1,18.73444312169312,11.5325255622697,0.2928796883608244,1.1654732113285501e-5,103549
3549,2,20.815676349206356,11.996751240110997,0.305987919309058,1.2230678663117738e-5,203549
3549,3,21.76925412698413,11.741705095133865,0.3043926716623881,1.4470984604060969e-5,303549
3549,4,20.61923301587302,9.71739129811686,0.24004293995617434,1.4439954487085148e-5,403549
3549,5,19.675580396825403,10.119257656933893,0.24353407674299446,1.2705933830443565e-5,503549
3549,6,21.77026111111111,11.734594827534039,0.262187639305818,1.5549426010631102e-5,603549
3550,1,20.92380523809523,14.237742223078556,0.3139413900524191,1.3292264596575438e-5,103550
3550,2,22.814699047619044,14.099799086894173,0.317233238881856,1.4035503101878134e-5,203550
3550,3,23.24825820346321,13.503733742135887,0.29999113492870866,1.58960004986302e-5,303550
3550,4,21.60251851851852,10.754396311181061,0.25124291095837875,1.550040538108217e-5,403550
3550,5,20.2194298015873,10.839958873947847,0.2501770232271351,1.3703355898150491e-5,503550
3550,6,22.408352619047612,13.060315583635697,0.2698198051683128,1.6494170013959056e-5,603550
3551,1,18.992125555555557,11.809685420987444,0.3024305251454298,1.1819351938692896e-5,103551
3551,2,21.02389507936509,12.308451335842173,0.3096104447772911,1.231174409556699e-5,203551
3551,3,21.864459841269856,11.631093176077096,0.2935202266310338,1.456312717793142e-5,303551
3551,4,20.438222063492073,9.782422628825175,0.24171372786884773,1.4430721816408964e-5,403551
3551,5,19.777879206349215,10.431171983834455,0.24400708987844644,1.2842887965284696e-5,503551
3551,6,21.671772222222224,11.76230087515405,0.26478842201291614,1.540506984934631e-5,603551
3552,1,18.87101857142857,11.725471021366923,0.3020424236737382,1.1521779900172411e-5,103552
3552,2,20.99610603174604,12.123067697338712,0.30859520437446486,1.2137639562736829e-5,203552
3552,3,21.82327650793652,11.443177524887222,0.2923545060240702,1.4391156470456422e-5,303552
3552,4,20.57616714285715,9.675688846778039,0.24186996061671476,1.449399288563056e-5,403552
3552,5,19.781591825396834,10.295726993706404,0.2438699542644671,1.2680729067729625e-5,503552
3552,6,21.723409841269845,11.59138337912564,0.2629365157028012,1.53127940703033e-5,603552
3553,1,17.73889603174603,10.783414969422813,0.2785569080485147,1.101153384554648e-5,103553
3553,2,20.227374682539683,11.508890287672084,0.2988632774213512,1.180436354558943e-5,203553
3553,3,21.326636349206353,11.309228422529195,0.2956085823874397,1.4170474011800973e-5,303553
3553,4,19.85725661375662,9.410287306319132,0.23709402883908964,1.4000143184714202e-5,403553
3553,5,19.003197063492067,9.65516985334218,0.23815683325725445,1.2269949122327844e-5,503553
3553,6,20.862146825396824,10.78751739435222,0.2485761971558112,1.4752070646801896e-5,603553
3554,1,18.098617109187106,10.925246789831933,0.2867313153847403,1.1302659677570674e-5,103554
3554,2,20.494987489177493,11.489361001102338,0.30094888596867625,1.2258263794584265e-5,203554
3554,3,21.34865587301588,11.312165733365116,0.2963271033471576,1.4322861896243013e-5,303554
3554,4,20.01487724867725,9.473789193467285,0.23842084849183073,1.4184464287471203e-5,403554
3554,5,19.15489722222223,9.619799378695115,0.2389823918176803,1.2571478210674871e-5,503554
3554,6,21.317271269841264,10.957751892484273,0.2516169314934459,1.5156236655572011e-5,603554
3555,1,19.343422063492064,12.278000649473329,0.3027277860057147,1.2055533973239835e-5,103555
3555,2,21.835487380952383,12.60776404973827,0.30771598041878173,1.3456393965151037e-5,203555
3555,3,22.033678730158744,12.028045286376733,0.29873093942152357,1.4929809704871766e-5,303555
3555,4,20.66348232804234,9.866357581173002,0.24624512214217673,1.4983934253741046e-5,403555
3555,5,19.55945960317461,9.84251049758116,0.2389037155100533,1.3149726781430137e-5,503555
3555,6,22.39385603174603,12.312125164011638,0.2687997897424047,1.6176037476310374e-5,603555
3556,1,21.011139920634918,14.338662783364118,0.3063400664789712,1.389575720489581e-5,103556
3556,2,23.082492698412693,14.413121962106135,0.3082461339740724,1.5048512964794902e-5,203556
3556,3,24.057235714285724,14.73931577029738,0.3091477858402596,1.6607154288603183e-5,303556
3556,4,21.742949119769126,11.462565069410358,0.25504655995959985,1.5799349010460668e-5,403556
3556,5,20.65002829365079,11.86266445227654,0.2582668832419417,1.4658632150681171e-5,503556
3556,6,23.37074738095237,14.46998385508384,0.27606763381759714,1.7382920556375967e-5,603556
3557,1,19.825692311207305,12.733573662179287,0.29689894815901663,1.2875388125385981e-5,103557
3557,2,21.683363535353532,12.85162917636763,0.30266955196854795,1.3801535797006752e-5,203557
3557,3,21.836854632034644,12.690058542737598,0.3014023081129309,1.4960232852715388e-5,303557
3557,4,20.73515994708995,10.353063310369548,0.25202493609352344,1.5054776324162627e-5,403557
3557,5,19.807453492063495,10.067309066346926,0.2374424558457489,1.4102584154897615e-5,503557
3557,6,22.355311111111103,12.165419134741468,0.2598506579968956,1.6828077265961006e-5,603557
3558,1,19.580746993746992,12.335481721847616,0.29757034378205477,1.2548980217186622e-5,103558
3558,2,21.166120873015874,12.433971780184796,0.3009780886415068,1.329902333410558e-5,203558
3558,3,21.665642380952395,12.019027926802696,0.2904578917878717,1.4909727977213703e-5,303558
3558,4,20.92956931216932,10.440951427676465,0.2566595874694491,1.5025146575445304e-5,403558
3558,5,19.672160952380956,10.015371034666506,0.243798537265055,1.3856226288773361e-5,503558
3558,6,22.455295714285707,12.193625708026012,0.2701499907714894,1.6703473726323847e-5,603558
