"date"	"value"
1960-01-01	-9.50969329032258
1960-02-01	-8.60049534482759
1960-03-01	-4.21690964516129
1960-04-01	1.33118506666667
1960-05-01	10.6952668387097
1960-06-01	15.8515108666667
1960-07-01	17.7978153225806
1960-08-01	15.6578952258065
1960-09-01	10.8515497
1960-10-01	3.53038809677419
1960-11-01	-0.893349
1960-12-01	-1.00962112903226
1961-01-01	-4.34718606451613
1961-02-01	-1.42315539285714
1961-03-01	-1.20756541935484
1961-04-01	1.47493603333333
1961-05-01	9.61356164516129
1961-06-01	16.4482597
1961-07-01	16.0475610645161
1961-08-01	14.2320684193548
1961-09-01	10.4853979333333
1961-10-01	7.78764341935484
1961-11-01	1.3627478
1961-12-01	-5.39851164516129
1962-01-01	-4.3560305483871
1962-02-01	-5.90569214285714
1962-03-01	-7.43858583870968
1962-04-01	3.0875463
1962-05-01	8.14018735483871
1962-06-01	12.1109973333333
1962-07-01	14.8791192258065
1962-08-01	13.2487294193548
1962-09-01	9.8168585
1962-10-01	6.27531325806452
1962-11-01	0.594831033333333
1962-12-01	-7.28849693548387
1963-01-01	-9.85169483870968
1963-02-01	-10.175864
1963-03-01	-8.13055006451613
1963-04-01	2.39831013333333
1963-05-01	12.5060104193548
1963-06-01	14.7682223666667
1963-07-01	17.0805196129032
1963-08-01	16.6100181935484
1963-09-01	13.1172083666667
1963-10-01	5.48260635483871
1963-11-01	-0.670634366666667
1963-12-01	-4.79394990322581
1964-01-01	-3.51794903225806
1964-02-01	-8.81305203448276
1964-03-01	-4.86566022580645
1964-04-01	2.56448256666667
1964-05-01	9.31856203225806
1964-06-01	14.0929790333333
1964-07-01	16.5234658064516
1964-08-01	14.8615455483871
1964-09-01	10.5507618
1964-10-01	6.67907938709677
1964-11-01	-0.763350333333333
1964-12-01	-2.97954241935484
1965-01-01	-3.95779658064516
1965-02-01	-7.96087825
1965-03-01	-3.96626093548387
1965-04-01	2.54538446666667
1965-05-01	7.13197351612903
1965-06-01	15.1615910333333
1965-07-01	14.5707706451613
1965-08-01	14.520391516129
1965-09-01	12.7301689
1965-10-01	5.33461458064516
1965-11-01	-3.81322886666667
1965-12-01	-4.33011090322581
1966-01-01	-11.4780238709677
1966-02-01	-13.4390516071429
1966-03-01	-2.86349564516129
1966-04-01	-0.617703233333333
1966-05-01	7.90161651612903
1966-06-01	16.6173744
1966-07-01	17.5316138709677
1966-08-01	14.6144359032258
1966-09-01	9.09286063333333
1966-10-01	5.18007535483871
1966-11-01	1.39021143333333
1966-12-01	-4.70409567741935
1967-01-01	-10.7509948709677
1967-02-01	-4.48475114285714
1967-03-01	0.00535535483870969
1967-04-01	1.8770596
1967-05-01	9.45666670967742
1967-06-01	13.4971266333333
1967-07-01	17.1351835483871
1967-08-01	16.2208149677419
1967-09-01	12.8734166666667
1967-10-01	7.34048370967742
1967-11-01	2.69613176666667
1967-12-01	-10.1475158064516
1968-01-01	-12.6403526129032
1968-02-01	-4.85481348275862
1968-03-01	-1.59934974193548
1968-04-01	3.4277171
1968-05-01	7.52023151612903
1968-06-01	16.0191925666667
1968-07-01	15.2182651290323
1968-08-01	16.6506071612903
1968-09-01	10.8488045666667
1968-10-01	2.19074106451613
1968-11-01	-1.60950153333333
1968-12-01	-2.68393929032258
1969-01-01	-8.59133170967742
1969-02-01	-8.28730917857143
1969-03-01	-6.49367248387097
1969-04-01	2.28146423333333
1969-05-01	8.20873483870968
1969-06-01	15.669614
1969-07-01	17.1493510645161
1969-08-01	17.0844473870968
1969-09-01	10.084204
1969-10-01	5.40821332258064
1969-11-01	-0.243282833333333
1969-12-01	-7.32607109677419
1970-01-01	-9.45116535483871
1970-02-01	-10.5052536428571
1970-03-01	-1.97129358064516
1970-04-01	1.3328657
1970-05-01	8.67969083870968
1970-06-01	17.0246838
1970-07-01	16.5448603870968
1970-08-01	15.7684856129032
1970-09-01	10.2368872666667
1970-10-01	4.08652290322581
1970-11-01	-1.3100351
1970-12-01	-3.024209
1971-01-01	-2.43043377419355
1971-02-01	-5.99409675
1971-03-01	-4.56350109677419
1971-04-01	1.18973503333333
1971-05-01	10.1785777096774
1971-06-01	14.4285209666667
1971-07-01	16.9297691612903
1971-08-01	15.8752878709677
1971-09-01	9.6540632
1971-10-01	4.29690670967742
1971-11-01	-1.52530246666667
1971-12-01	-3.03677412903226
1972-01-01	-7.41706977419355
1972-02-01	-4.19819624137931
1972-03-01	-3.19297951612903
1972-04-01	1.78067383333333
1972-05-01	9.29333316129032
1972-06-01	16.5717936
1972-07-01	19.9087887096774
1972-08-01	16.7935643548387
1972-09-01	10.7337279333333
1972-10-01	5.02408893548387
1972-11-01	0.4402017
1972-12-01	2.148438
1973-01-01	-1.90219241935484
1973-02-01	-4.68985160714286
1973-03-01	-1.36270206451613
1973-04-01	2.88971153333333
1973-05-01	10.0822011290323
1973-06-01	16.7774028666667
1973-07-01	19.9478751290323
1973-08-01	15.3296305483871
1973-09-01	7.49930636666667
1973-10-01	2.79510129032258
1973-11-01	-2.78203133333333
1973-12-01	-6.26330125806452
1974-01-01	-2.91559780645161
1974-02-01	-0.497854107142857
1974-03-01	-1.45911
1974-04-01	1.11117823333333
1974-05-01	6.90256751612903
1974-06-01	14.3061703
1974-07-01	15.7746298709677
1974-08-01	15.0467659354839
1974-09-01	12.4838698
1974-10-01	5.74543977419355
1974-11-01	2.07594893333333
1974-12-01	-0.0785558387096774
1975-01-01	-1.59399041935484
1975-02-01	-3.39602471428571
1975-03-01	-0.274264290322581
1975-04-01	2.88997273333333
1975-05-01	11.481941483871
