WP4,campaign,rich,simp,FD,FR,pu
3531,4,35.64193333,25.70944096,0.313700187,3.31629099184064e-5,403531
3531,3,39.518,26.54595926,0.317415419,3.45175419522971e-5,303531
3532,2,37.28196667,26.6560504,0.31408516,3.35420956168944e-5,203532
3532,5,40.2628,26.71770949,0.315040138,3.64842600637931e-5,503532
3532,4,37.64836667,25.85147816,0.313821036,3.38369904326382e-5,403532
3532,1,36.75216667,26.55756396,0.315143747,3.35876863304207e-5,103532
3532,3,37.1925,25.53677449,0.315286511,3.40265292524482e-5,303532
3532,6,35.47766667,25.86660634,0.315357678,3.38270215862103e-5,603532
3533,3,39.69796667,26.69180074,0.317815797,3.58940014473598e-5,303533
3533,1,39.1308,27.99415113,0.314298162,3.65333246366027e-5,103533
3533,6,35.41496667,25.8484521,0.314404816,3.3647397663822e-5,603533
3533,4,35.45233333,25.20138624,0.314483455,3.23061801321141e-5,403533
3533,5,39.0278,26.90924906,0.313656403,3.6318409333635e-5,503533
3533,2,40.86753333,28.80054748,0.310518264,3.51261732694901e-5,203533
3534,2,41.81513333,29.03448751,0.311516143,3.61691033689381e-5,203534
3534,1,39.69686667,28.04547319,0.313660929,3.66519860951868e-5,103534
3534,4,35.6504,25.94040654,0.312838811,3.37722539589904e-5,403534
3534,5,40.63656667,27.60296144,0.31381108,3.74631836388144e-5,503534
3534,6,35.71666667,26.00299327,0.314200352,3.42835571651452e-5,603534
3534,3,40.0209,27.35676268,0.318452862,3.49410712832856e-5,303534
3535,3,31.93843333,20.25703674,0.317069947,1.59581896540423e-5,303535
3535,4,29.757,19.33054443,0.314088222,1.65196342308152e-5,403535
3535,1,33.3456,22.92216516,0.314043881,2.01562946070876e-5,103535
3535,5,32.9146,20.71620148,0.313346428,2.13162216189939e-5,503535
3535,6,30.0177,19.52325335,0.313587408,1.86888315689521e-5,603535
3535,2,32.72106667,21.4136895,0.310170762,1.74538095688271e-5,203535
3536,4,26.81313333,17.5790828,0.320781458,1.56889716654873e-5,403536
3536,5,29.35006667,19.13611051,0.31847329,2.03833467231663e-5,503536
3536,2,28.94693333,20.13722286,0.310591173,1.67434878914872e-5,203536
3536,6,27.09296667,17.99253798,0.316516219,1.80161397515697e-5,603536
3536,1,30.82926667,21.64444875,0.315938762,1.96625778091268e-5,103536
3536,3,27.81766667,18.59400278,0.318756305,1.50112347138893e-5,303536
3537,2,20.4405,14.60237717,0.304054916,1.14653004880597e-5,203537
3537,4,19.60573333,12.76169988,0.320619552,1.24205525434159e-5,403537
3537,5,21.56443333,14.33189508,0.317655333,1.54413306404195e-5,503537
3537,1,23.23246667,16.84943385,0.312671346,1.45426166923562e-5,103537
3537,6,19.3304,13.0499782,0.314199258,1.24575116167506e-5,603537
3537,3,19.3207,13.00898107,0.314779391,9.50632404556163e-6,303537
3538,4,14.79063333,11.54302556,0.316971287,6.1186548014597e-6,403538
3538,2,16.668,13.33608488,0.300812611,6.47686595569931e-6,203538
3538,5,18.52903333,13.52802948,0.309090391,1.18470884754101e-5,503538
3538,3,14.8456,12.11488347,0.312435296,4.32005960042987e-6,303538
3538,6,16.04986667,12.16105531,0.305505592,8.00290289596285e-6,603538
3538,1,20.24366667,15.76296278,0.310589021,9.82758876011595e-6,103538
3539,4,14.79063333,11.54302556,0.316971287,6.1186548014597e-6,403539
3539,2,16.668,13.33608488,0.300812611,6.47686595569931e-6,203539
3539,5,18.52903333,13.52802948,0.309090391,1.18470884754101e-5,503539
3539,3,14.8456,12.11488347,0.312435296,4.32005960042987e-6,303539
3539,6,16.04986667,12.16105531,0.305505592,8.00290289596285e-6,603539
3539,1,20.24366667,15.76296278,0.310589021,9.82758876011595e-6,103539
3540,3,16.85156667,13.14545418,0.306327759,7.15443899510532e-6,303540
3540,4,17.27686667,12.79936612,0.308068732,8.36012007464051e-6,403540
3540,6,17.65043333,13.13564582,0.305818012,1.02755766523135e-5,603540
3540,2,18.24276667,14.20124456,0.301496532,9.43303854734324e-6,203540
3540,1,21.3764,16.40664126,0.305343866,1.29337869549953e-5,103540
3540,5,20.0128,14.40820894,0.309844317,1.38761981115608e-5,503540
3541,6,18.10943333,13.99925169,0.307841927,1.16218463185745e-5,603541
3541,4,17.6547,12.76563321,0.308529944,8.90380626447214e-6,403541
3541,3,16.73656667,12.86049056,0.315158129,6.83220454229148e-6,303541
3541,2,17.18846667,13.23670883,0.304869026,7.9758258495856e-6,203541
3541,1,21.01576667,16.6019084,0.312160513,1.17555583438705e-5,103541
3541,5,20.61006667,14.61272802,0.309151765,1.48684433676991e-5,503541
3542,5,22.13796667,13.90616948,0.304358126,1.76028899614085e-5,503542
3542,1,23.7167,17.06033019,0.312426357,1.52640793223739e-5,103542
3542,3,19.0127,13.28666955,0.315017638,9.18017246439257e-6,303542
3542,4,23.28296667,16.07498758,0.311668292,1.55238039858958e-5,403542
3542,2,20.7368,15.01793037,0.303722076,1.18965867297541e-5,203542
3542,6,20.86266667,12.98205421,0.310034287,1.60035282100032e-5,603542
3543,6,24.9794,15.18326298,0.31764344,1.74091462011342e-5,603543
3543,4,23.4722,14.75262447,0.317771954,1.68857883969779e-5,403543
3543,1,24.55393333,15.00345974,0.313265999,1.74704384829653e-5,103543
3543,5,25.265,15.07092059,0.319912144,1.77623788554347e-5,503543
3543,3,24.88073333,14.32735748,0.317892106,1.63094226790687e-5,303543
3543,2,25.13016667,15.00652613,0.313250862,1.74720232581849e-5,203543
3544,3,25.9641,14.35901878,0.319952945,1.57691625119783e-5,303544
3544,4,25.63586667,15.56008246,0.316633782,1.96113427323186e-5,403544
3544,5,25.90666667,16.60319943,0.31904075,1.84373325861622e-5,503544
3544,2,28.0282,16.18063009,0.32157508,2.0293015616051e-5,203544
3544,1,26.0784,15.89780177,0.32206963,1.64943931507561e-5,103544
3544,6,25.54443333,15.47953213,0.32205627,1.73748659494433e-5,603544
3545,5,21.86453333,14.09204735,0.282240928,1.60025314630853e-5,503545
3545,1,18.27013333,12.46163672,0.313219691,1.21905523317797e-5,103545
3545,6,21.75263333,12.92522946,0.282747757,1.6021383107491e-5,603545
3545,4,21.95573333,13.66946871,0.268900226,1.7656469841637e-5,403545
3545,3,20.04893333,12.80559022,0.313002335,1.29022430835e-5,303545
3545,2,21.76263333,12.87425919,0.311336913,1.60835811583018e-5,203545
3546,6,24.52793333,14.69596474,0.318144413,1.67616023669368e-5,603546
3546,2,24.0274,14.66985474,0.313685262,1.6492257283239e-5,203546
3546,4,22.76293333,14.00035386,0.315272331,1.79414098469544e-5,403546
3546,3,22.71653333,13.65622702,0.315477871,1.37094904290222e-5,303546
3546,5,23.6181,15.73538379,0.316947678,1.75591944458676e-5,503546
3546,1,22.4101,14.34097838,0.313939965,1.45947951722745e-5,103546
3547,6,19.9167,12.99607457,0.282412479,1.54356311833295e-5,603547
3547,1,14.68286667,10.42587033,0.312903047,8.36221482142915e-6,103547
3547,4,20.1349,13.17576397,0.272247837,1.6369800477331e-5,403547
3547,2,19.61256667,12.21734113,0.309631099,1.47359647555425e-5,203547
3547,3,18.07473333,12.25785692,0.311550469,1.15257596274932e-5,303547
3547,5,20.4462,13.69816761,0.280032026,1.63800491779403e-5,503547
3548,5,20.4138,13.68685932,0.279484942,1.64515135462802e-5,503548
3548,2,19.409300000000002,12.12028211,0.308794933,1.4566311665815e-5,203548
3548,4,20.11826667,13.13453444,0.267670409,1.64984638415341e-5,403548
3548,3,17.68266667,12.17570095,0.31149171,1.11780072060646e-5,303548
3548,6,20.02956667,12.98272112,0.28125305,1.55099014116855e-5,603548
3548,1,14.88003333,10.35621852,0.312604295,8.37368425164696e-6,103548
3549,2,20.64506667,12.32889436,0.309282186,1.53831511417765e-5,203549
3549,5,20.15413333,13.44967069,0.279381057,1.60231643208186e-5,503549
3549,6,19.8981,12.76406043,0.281022446,1.53633361081732e-5,603549
3549,3,18.99783333,12.39546055,0.311933549,1.19420451351234e-5,303549
3549,1,14.36063333,10.32016686,0.3118528,8.45264489021711e-6,103549
3549,4,19.9019,12.90764197,0.267207137,1.63136627122165e-5,403549
3550,5,21.99773333,14.19950249,0.280282874,1.70217964755395e-5,503550
3550,4,21.55203333,13.28844505,0.269382449,1.68480965745785e-5,403550
3550,6,21.81863333,13.51148206,0.281872221,1.64770875181612e-5,603550
3550,3,20.70626667,13.40771734,0.313459453,1.34270112582547e-5,303550
3550,1,20.58743333,12.83414896,0.314225876,1.180349968602e-5,103550
3550,2,22.42133333,14.42265225,0.31303554,1.67187347085481e-5,203550
3551,2,19.57076667,11.94048998,0.309239481,1.43003737569143e-5,203551
3551,6,19.7915,12.6334529,0.281430219,1.50883696888014e-5,603551
3551,4,20.027,12.89008345,0.27159808,1.61813680186306e-5,403551
3551,3,18.0521,11.99894495,0.311909717,1.15492440747177e-5,303551
3551,5,20.5565,13.42210471,0.279410311,1.67299507184982e-5,503551
3551,1,14.63153333,10.13112049,0.314525029,8.47671386163739e-6,103551
3552,2,19.60496667,11.84045603,0.308543645,1.46759560424493e-5,203552
3552,3,17.94876667,11.84755075,0.311390829,1.1379519604668e-5,303552
3552,1,15.96256667,10.35677675,0.31484221,9.50585104482935e-6,103552
3552,6,19.74633333,12.6167785,0.280695438,1.50575650668184e-5,603552
3552,5,20.19143333,13.28862675,0.279055375,1.60276296005576e-5,503552
3552,4,19.9012,12.80033521,0.271112375,1.59944080805398e-5,403552
3553,3,17.31226667,11.46085751,0.276089294,1.08506626089582e-5,303553
3553,6,19.31046667,12.82882426,0.278672426,1.49043601564375e-5,603553
3553,4,19.39943333,12.69262761,0.265482733,1.58666103713354e-5,403553
3553,1,13.25053333,8.717154975,0.235589974,7.31699811586658e-6,103553
3553,5,19.78296667,13.24402983,0.276793932,1.58923775367891e-5,503553
3553,2,18.31993333,11.53538798,0.303339131,1.3644731964236e-5,203553
3554,1,13.8174,10.22422611,0.309472449,8.24832695693786e-6,103554
3554,6,19.27943333,12.78498202,0.278678482,1.48155199080729e-5,603554
3554,5,18.64183333,13.09143841,0.275427393,1.51346355373595e-5,503554
3554,4,19.31253333,12.77339225,0.269376548,1.58689173686029e-5,403554
3554,3,17.00623333,11.90772749,0.309178398,1.07893779189683e-5,303554
3554,2,18.37956667,11.68431273,0.304288823,1.38199363625261e-5,203554
3555,3,18.74606667,11.22880349,0.260748132,1.12448390120436e-5,303555
3555,2,19.6946,11.46511462,0.306083834,1.41382277622984e-5,203555
3555,5,19.9596,13.10273242,0.268311904,1.51278683325063e-5,503555
3555,6,20.53756667,12.88953263,0.277663882,1.4790787024278e-5,603555
3555,4,19.82423333,12.6903337,0.269279704,1.57890635908092e-5,403555
3555,1,17.00326667,10.81656277,0.311803358,9.53963567892523e-6,103555
3556,5,24.39033333,15.70250854,0.309641609,1.78079203184891e-5,503556
3556,4,24.55726667,15.21963388,0.309457111,1.75546938127834e-5,403556
3556,6,24.5517,15.38287168,0.310664371,1.72204771945071e-5,603556
3556,2,25.63033333,17.76594391,0.309104059,1.77498676293391e-5,203556
3556,1,19.49856667,15.55582918,0.311517595,1.21494190610309e-5,103556
3556,3,23.382,15.79729234,0.311095876,1.38571802148526e-5,303556
3557,4,20.81523333,12.97175691,0.270692194,1.57161828530527e-5,403557
3557,3,18.33146667,12.55167914,0.307320143,1.1807731472974e-5,303557
3557,1,16.7472,12.56151475,0.309729639,1.05194762102422e-5,103557
3557,5,20.9283,13.75068208,0.301863011,1.47963240094611e-5,503557
3557,2,19.64666667,13.04995934,0.30370864,1.4763678448691e-5,203557
3557,6,21.10796667,13.41805205,0.30900946,1.53231003762252e-5,603557
3558,6,21.0546,13.39115782,0.308897075,1.51693470261618e-5,603558
3558,4,20.78143333,12.74421661,0.239692889,1.55905059844307e-5,403558
3558,3,18.55923333,12.56945346,0.307118053,1.17510422293594e-5,303558
3558,1,15.58553333,11.67538764,0.310123969,1.0124124309e-5,103558
3558,5,20.7601,13.44263428,0.271420885,1.43276941139814e-5,503558
3558,2,19.67046667,12.47644302,0.305264945,1.45335007867584e-5,203558
3559,1,16.69213333,11.60209136,0.313451902,1.051651205646e-5,103559
3559,3,18.9792,12.23741601,0.310651907,1.16171320600105e-5,303559
3559,6,21.13716667,13.38796062,0.309059336,1.58048294266271e-5,603559
3559,2,20.17736667,12.07362362,0.306713797,1.48857233802941e-5,203559
3559,5,20.39056667,13.91723932,0.309503346,1.4726799816404e-5,503559
3559,4,20.432,13.06535538,0.303530938,1.55970130732681e-5,403559
3560,1,15.77176667,12.51868064,0.310228307,1.00486139286509e-5,103560
3560,2,18.7997,12.96461793,0.304483628,1.34798802871278e-5,203560
3560,3,17.53143333,12.58990931,0.306390457,1.08158051158473e-5,303560
3560,5,19.98236667,14.21142918,0.308248747,1.44560982468792e-5,503560
3560,4,19.90443333,13.87920639,0.309008032,1.46100768468114e-5,403560
3560,6,20.29333333,14.34841545,0.308775073,1.47290176151118e-5,603560
3561,1,17.66153333,13.93662403,0.312839704,1.24366423362733e-5,103561
3561,4,22.89593333,14.92988719,0.31142324,1.68368290220686e-5,403561
3561,2,20.42063333,14.47007345,0.30742607,1.49759139952119e-5,203561
3561,3,19.3557,12.88115391,0.310428379,1.14209531703549e-5,303561
3561,6,22.57023333,15.37438748,0.310951771,1.61773569288832e-5,603561
3561,5,22.3339,15.23398948,0.31106021,1.50431364557974e-5,503561
3562,6,24.16636667,15.63263546,0.310906608,1.82815627374258e-5,603562
3562,4,24.03996667,15.2748225,0.311333855,1.79015928818462e-5,403562
3562,3,22.69483333,16.1758904,0.310269103,1.11439302816222e-5,303562
3562,5,23.2079,15.32499127,0.311575443,1.78401804921138e-5,503562
3562,2,25.51816667,18.53326774,0.308585419,1.46955236354104e-5,203562
3562,1,25.9128,19.45330606,0.311276429,1.62009985780349e-5,103562
3563,3,22.6329,15.98944317,0.310229938,1.13154410563876e-5,303563
3563,2,25.8335,18.29671315,0.30794408,1.49416614772986e-5,203563
3563,1,25.79416667,18.97120851,0.310902002,1.68339542867809e-5,103563
3563,6,24.2354,15.79006042,0.310988251,1.84515194845255e-5,603563
3563,4,24.14203333,15.48163051,0.311142446,1.78373640761194e-5,403563
3563,5,23.25853333,15.63866772,0.311595946,1.79748849797392e-5,503563
3564,2,25.46036667,18.41819443,0.308283263,1.42632879684357e-5,203564
3564,1,26.0676,19.36003461,0.312131947,1.60473358527121e-5,103564
3564,6,21.98816667,14.98595274,0.311153003,1.34159785415691e-5,603564
3564,3,21.70813333,15.97157343,0.312074058,1.07489208980155e-5,303564
3564,4,21.73493333,14.32936227,0.309592711,1.25103705341945e-5,403564
3564,5,21.454,14.57981878,0.310096468,1.2948113916461e-5,503564
3565,6,22.25263333,14.91856905,0.311492489,1.34409015571809e-5,603565
3565,3,21.7048,16.00433908,0.31036536,1.08135774170119e-5,303565
3565,4,21.5061,14.32520143,0.310603348,1.25613331123337e-5,403565
3565,1,26.24256667,19.56423189,0.310134688,1.64171702755581e-5,103565
3565,5,21.17696667,14.61542061,0.310632053,1.26738470254149e-5,503565
3565,2,25.47116667,18.48646491,0.306938772,1.44941536357861e-5,203565
3566,3,18.27443333,14.72392259,0.311001066,1.30213965298361e-5,303566
3566,2,20.95976667,16.75168848,0.308723057,1.74334597715919e-5,203566
3566,6,25.67483333,17.49524216,0.311870903,1.8146370320796e-5,603566
3566,5,23.9372,16.94567963,0.311716076,1.78978436755764e-5,503566
3566,1,22.3119,17.29263949,0.311638602,2.11847992355852e-5,103566
3566,4,24.94383333,16.7719133,0.312096136,1.68780461532184e-5,403566
3567,3,25.16966667,18.39059851,0.312379085,1.61553563431433e-5,303567
3567,2,30.97273333,22.17512163,0.308018458,2.2632039676705e-5,203567
3567,1,32.94223333,23.98504863,0.310544737,2.80019680373169e-5,103567
3567,6,25.931,17.7629174,0.312920937,1.82209975790329e-5,603567
3567,5,24.20513333,16.96202904,0.312375705,1.75836867367597e-5,503567
3567,4,25.0451,16.7202292,0.312057259,1.64366995589432e-5,403567
3568,5,24.4567,18.37939773,0.31691887,1.7357767146838e-5,503568
3568,4,24.2568,18.45142333,0.318276301,1.26986219365409e-5,403568
3568,3,19.79736667,15.51378924,0.315866976,9.12465616739845e-6,303568
3568,1,27.21093333,20.23604493,0.313905825,2.08394049526559e-5,103568
3568,2,25.54963333,18.89730042,0.313428263,1.47063041681842e-5,203568
3568,6,25.03043333,19.37805484,0.31459353,1.77331019790484e-5,603568
3569,6,23.75616667,16.44286156,0.309028721,1.47868516455212e-5,603569
3569,3,16.93033333,13.51263962,0.305327292,8.2381777865289e-6,303569
3569,4,22.83953333,15.51838562,0.309574689,1.18704226773594e-5,403569
3569,5,22.76846667,16.00468808,0.309680458,1.44629263214029e-5,503569
3569,2,17.79193333,14.84812732,0.303541003,9.96328712414307e-6,203569
3569,1,19.443,15.96675464,0.307537466,1.21923012479268e-5,103569
3570,2,13.75583333,12.09910615,0.303469503,2.77083534194832e-6,203570
3570,4,14.54026667,12.14397793,0.264621417,5.56557058563598e-6,403570
3570,6,12.96893333,12.08344952,0.275321519,5.15994882107871e-6,603570
3570,5,14.20973333,12.54307918,0.263345975,6.01579495621848e-6,503570
3570,3,13.8175,11.47928833,0.302041812,3.25587984195711e-6,303570
3570,1,15.03436667,13.28611332,0.307071751,4.49169132906814e-6,103570
3571,5,13.05573333,12.52196572,0.290354979,6.26101340999201e-6,503571
3571,3,14.4853,11.95294152,0.305068706,6.61657044082641e-6,303571
3571,4,13.84753333,12.28196061,0.307395095,6.20493754176879e-6,403571
3571,6,13.36563333,12.61016534,0.298401385,6.06781028747756e-6,603571
3571,2,14.92116667,12.75888486,0.303908038,7.42103902176518e-6,203571
3571,1,16.03756667,13.65453849,0.306686316,9.98436872594469e-6,103571
3572,4,24.31323333,18.00715199,0.318874931,1.15844262829156e-5,403572
3572,6,24.88306667,18.33428902,0.315856772,1.69712083503876e-5,603572
3572,1,26.7583,19.56517787,0.317483899,2.01829132398091e-5,103572
3572,3,18.6495,14.137765,0.318377943,7.47100926116681e-6,303572
3572,5,24.34543333,17.73335532,0.31743753,1.69294264705481e-5,503572
3572,2,25.3024,18.16829187,0.317037492,1.26448772215372e-5,203572
3573,1,13.21806667,11.71987974,0.312821263,4.22060132446801e-6,103573
3573,5,14.59006667,12.57941303,0.260550951,6.04249382352792e-6,503573
3573,3,13.6764,11.65073062,0.305840391,4.31274375685544e-6,303573
3573,4,14.06853333,12.23007263,0.266306058,5.60008199852482e-6,403573
3573,2,11.57043333,10.42920087,0.304609933,2.91078082297311e-6,203573
3573,6,13.79006667,12.36291562,0.269921401,5.47046081245321e-6,603573
3574,3,15.97683333,12.10212988,0.304631629,5.94957555000339e-6,303574
3574,6,16.52486667,13.09699742,0.277300068,7.39986460456728e-6,603574
3574,5,16.21303333,13.30160735,0.271383042,7.07837384387981e-6,503574
3574,2,15.4666,11.79677418,0.293008025,6.31576473077899e-6,203574
3574,4,16.38773333,13.02301498,0.309181536,6.7804237295253e-6,403574
3574,1,16.68226667,12.77339642,0.314030249,8.51286073803274e-6,103574
3575,2,25.5064,18.42516441,0.315756882,1.38622265693546e-5,203575
3575,6,25.13496667,18.565479,0.315634589,1.7339850406939e-5,603575
3575,1,26.87543333,19.61873975,0.316474731,2.00894961108191e-5,103575
3575,5,24.43166667,17.88902821,0.317322072,1.71305293507561e-5,503575
3575,4,24.38913333,18.03921524,0.31882011,1.20858838297012e-5,403575
3575,3,19.59676667,14.76471859,0.316621353,8.48884124272378e-6,303575
3576,3,16.93813333,13.88490208,0.305507298,9.90606187234499e-6,303576
3576,2,17.91433333,14.89916495,0.305179597,1.24572627571179e-5,203576
3576,1,18.7396,15.27740568,0.308266615,1.47738915285814e-5,103576
3576,5,13.37766667,13.10021638,0.293962134,1.03077187039804e-5,503576
3576,6,13.29116667,13.29493572,0.303252156,1.05985341785589e-5,603576
3576,4,13.74246667,13.23435352,0.306139973,9.2041386871512e-6,403576
3577,5,14.5795,13.38452238,0.266348615,9.63866127007414e-6,503577
3577,4,15.06073333,13.47929518,0.300236668,8.67503123544777e-6,403577
3577,1,16.1923,14.334982,0.304580044,1.13987485820198e-5,103577
3577,6,14.10006667,13.40473499,0.306390356,9.61358826302683e-6,603577
3577,3,15.9449,13.68341253,0.303281834,8.43921424627067e-6,303577
3577,2,16.50523333,15.18070411,0.301385633,1.00219825345135e-5,203577
3578,4,12.9902,13.42897369,0.302918979,9.17158226158816e-6,403578
3578,3,13.58403333,12.97340295,0.302527468,8.73848567383381e-6,303578
3578,2,14.1046,13.63642518,0.300753468,1.04543488113465e-5,203578
3578,1,14.81603333,13.99504818,0.303417633,1.30287780870678e-5,103578
3578,5,13.037,13.52035435,0.293180923,1.04194039687143e-5,503578
3578,6,12.77856667,13.54284058,0.303909644,1.04385983251841e-5,603578
3579,1,15.46556667,13.09065161,0.303257552,4.19707241823807e-6,103579
3579,2,14.15843333,12.34370898,0.300427263,2.42548681736929e-6,203579
3579,5,14.549,12.54662692,0.26403284,5.9471868687504e-6,503579
3579,4,14.94453333,12.17407428,0.26505499,5.6032197604627e-6,403579
3579,3,13.85846667,11.45048203,0.29405793,3.01917265159418e-6,303579
3579,6,13.71276667,12.49117438,0.276132929,5.11417470477215e-6,603579
3580,3,13.952,12.81307716,0.304089455,8.10217147513029e-6,303580
3580,5,14.23216667,13.03064553,0.260332429,9.94462480625703e-6,503580
3580,4,13.70513333,12.84163604,0.294866594,8.74165993137297e-6,403580
3580,1,17.0435,14.37309289,0.307501373,1.41745374143056e-5,103580
3580,2,14.27853333,13.67032453,0.302431596,1.07961374985329e-5,203580
3580,6,15.64986667,13.62016692,0.270907829,1.0153948041771e-5,603580
3581,2,24.97356667,17.96916435,0.317993005,1.15261269518797e-5,203581
3581,3,18.22513333,13.87731954,0.31895223,6.54548563188716e-6,303581
3581,1,26.12976667,19.54848603,0.318475518,1.83425385468327e-5,103581
3581,4,24.2005,17.72768939,0.319197191,1.07291362369818e-5,403581
3581,6,24.84603333,18.20444804,0.315822244,1.6534353391524e-5,603581
3581,5,24.29436667,17.73300188,0.317302353,1.66742440641149e-5,503581
3582,2,10.55773333,8.831703839,0.305363225,2.33214699678622e-6,203582
3582,4,14.12276667,11.80920365,0.267311557,5.51325318919885e-6,403582
3582,1,11.3923,9.231414876,0.315570366,2.83974118116737e-6,103582
3582,3,13.42873333,11.15014018,0.309363556,4.03605953588525e-6,303582
3582,6,13.7193,11.35077837,0.270358049,5.08797949372366e-6,603582
3582,5,15.10366667,12.16152208,0.260918956,5.87163232374943e-6,503582
3583,2,14.6111,10.57893175,0.305905344,3.46086527317086e-6,203583
3583,4,15.74093333,11.83561046,0.262595985,5.92750482768555e-6,403583
3583,5,15.68086667,12.48963095,0.270728648,6.21431851874901e-6,503583
3583,1,15.30383333,10.85074925,0.312456189,5.30552184991971e-6,103583
3583,3,15.15916667,11.08861251,0.311604816,4.0277254182049e-6,303583
3583,6,14.89403333,11.63283375,0.271064674,6.16317803088249e-6,603583
3584,3,19.04803333,14.41597168,0.309671657,1.02110070672769e-5,303584
3584,5,13.8774,15.34081698,0.29430631,1.12809244232239e-5,503584
3584,2,20.5841,14.9647318,0.307194735,1.34662320275342e-5,203584
3584,1,20.16856667,14.53868198,0.309750954,1.51296291829608e-5,103584
3584,6,13.66723333,15.55919115,0.301633399,1.15452453932714e-5,603584
3584,4,12.44603333,12.8916836,0.29643245,8.83216747880217e-6,403584
3585,4,21.8409,14.75679402,0.309735116,1.11524346298539e-5,403585
3585,6,22.1586,15.02566247,0.309425967,1.30889631556508e-5,603585
3585,1,24.8743,17.00512876,0.311133648,1.45821485709313e-5,103585
3585,3,21.2234,15.10757225,0.309515236,9.56056024682034e-6,303585
3585,5,21.29496667,14.89864011,0.310048069,1.31564303626192e-5,503585
3585,2,24.04753333,16.79451883,0.308484443,1.26576887934557e-5,203585
3586,2,11.96596667,9.379149978,0.274575992,3.15531464721991e-6,203586
3586,3,13.91586667,11.17368708,0.283197544,4.7225998099874e-6,303586
3586,6,14.7463,11.64780499,0.266136262,6.16746351079855e-6,603586
3586,5,13.54896667,12.5878446,0.278014764,5.92392530726062e-6,503586
3586,4,13.258,11.9481868,0.267096319,5.62170841030609e-6,403586
3586,1,14.7986,9.022437373,0.24043137,4.96712055629286e-6,103586
3587,3,16.637566669999998,13.88787646,0.307057211,8.02112867129879e-6,303587
3587,1,16.3934,14.37216014,0.305224364,1.0170923705948e-5,103587
3587,5,16.5172,15.75469489,0.299819337,1.09196007409492e-5,503587
3587,2,16.82346667,15.12339772,0.301097908,9.75471717644405e-6,203587
3587,6,16.7296,15.81659998,0.305697962,1.11804548156896e-5,603587
3587,4,17.1311,15.98130707,0.302236117,9.5432043374224e-6,403587
3588,2,26.36366667,19.18459636,0.305752906,1.51462819597149e-5,203588
3588,1,25.43,18.94936712,0.307592853,1.76969376147672e-5,103588
3588,5,26.2941,19.39302916,0.307807471,1.75226898314142e-5,503588
3588,6,26.69613333,19.77538978,0.309260577,1.7900189123931e-5,603588
3588,3,22.67403333,16.23490621,0.309019901,1.02411480991647e-5,303588
3588,4,25.57723333,18.87914946,0.308295394,1.2533440424745e-5,403588
3589,5,24.88236667,17.27251426,0.308742625,1.68775842230127e-5,503589
3589,6,25.0862,17.43613462,0.310190543,1.68883984991531e-5,603589
3589,4,24.3553,16.50627939,0.309960744,1.26236001168962e-5,403589
3589,3,21.59496667,15.81719932,0.310258809,1.03102609181027e-5,303589
3589,1,24.91393333,16.66352245,0.310001964,1.65138966194057e-5,103589
3589,2,24.95896667,16.99051684,0.307453598,1.46814884468879e-5,203589
3590,5,24.88236667,17.27251426,0.308742625,1.68775842230127e-5,503590
3590,6,25.0862,17.43613462,0.310190543,1.68883984991531e-5,603590
3590,4,24.3553,16.50627939,0.309960744,1.26236001168962e-5,403590
3590,3,21.59496667,15.81719932,0.310258809,1.03102609181027e-5,303590
3590,1,24.91393333,16.66352245,0.310001964,1.65138966194057e-5,103590
3590,2,24.95896667,16.99051684,0.307453598,1.46814884468879e-5,203590
3592,3,14.04146667,11.22193154,0.307814607,5.90769105321077e-6,303592
3592,5,13.57383333,12.86318405,0.301364575,9.15297591252795e-6,503592
3592,4,14.0257,12.30085229,0.295832872,7.55829504989272e-6,403592
3592,2,14.10256667,11.2731771,0.303865695,6.92779273650136e-6,203592
3592,6,13.7395,12.78508387,0.307311343,9.35322842810168e-6,603592
3592,1,14.6846,11.43546736,0.30797355,8.10187827140948e-6,103592
3593,2,25.89026667,18.45635277,0.30671647,1.27263930249933e-5,203593
3593,3,20.24893333,14.81540274,0.310300982,7.99412059205813e-6,303593
3593,1,25.23286667,19.27046647,0.308640336,1.77440679227382e-5,103593
3593,6,21.4661,15.95247368,0.309413644,1.65719497311145e-5,603593
3593,5,26.08146667,18.87129269,0.30834355,1.77772573514295e-5,503593
3593,4,24.8229,18.3974761,0.309538573,1.14947503062829e-5,403593
3594,1,25.25376667,16.94920478,0.310283293,1.63500982765141e-5,103594
3594,5,25.19613333,17.43744276,0.309428564,1.6743944201998e-5,503594
3594,3,21.6852,15.86554417,0.311162815,1.00240012012267e-5,303594
3594,2,25.09593333,17.07064195,0.308207988,1.38443009067657e-5,203594
3594,4,24.6747,16.65480965,0.31019586,1.24802498232414e-5,403594
3594,6,25.11336667,17.47552943,0.309292175,1.66065693580787e-5,603594
3595,1,18.2502,13.80900693,0.311436357,1.19638482140116e-5,103595
3595,6,22.1536,15.08018282,0.309148664,1.33574730228582e-5,603595
3595,5,21.2993,15.01773801,0.309912377,1.33386749274522e-5,503595
3595,3,16.37166667,12.6901435,0.308512472,7.6605326393069e-6,303595
3595,4,21.56356667,14.53851506,0.310219212,1.12735567524807e-5,403595
3595,2,17.66066667,13.77017654,0.307406451,9.78282325518872e-6,203595
3596,4,13.84336667,11.61354786,0.265252628,5.86993525524478e-6,403596
