WP4,campaign,value,pu
7228,1,0.0557166051679071,107228
7229,1,0.0744334075338169,107229
7230,1,0.0744784654611217,107230
7231,1,0.0689241064440496,107231
7232,1,0.0689241064440496,107232
7233,1,0.0821892250174658,107233
7234,1,0.0821892250174658,107234
7235,1,0.0836533985480945,107235
7236,1,0.0896147848554833,107236
7237,1,0.0941242766678492,107237
7238,1,0.0941242766678492,107238
7239,1,0.0669276268000445,107239
7240,1,0.173912034667308,107240
7241,1,0.0859182225999135,107241
7242,1,0.0929778776247078,107242
7243,1,0.0951205462044161,107243
7244,1,0.0842558986850477,107244
7245,1,0.0699007609214806,107245
7246,1,0.0694324019101647,107246
7247,1,0.0726169782972854,107247
7248,1,0.0632936981111718,107248
7249,1,0.0699794198062305,107249
7250,1,0.0734700584300398,107250
7251,1,0.0677203560272003,107251
7252,1,0.0756600361946584,107252
7253,1,0.0788377861617931,107253
7254,1,0.0694723042189816,107254
7255,1,0.0641563910069647,107255
7256,1,0.0776190621110939,107256
7257,1,0.0704479710152645,107257
7258,1,0.0972201628065039,107258
7259,1,0.0746424843140125,107259
7260,1,0.086098985920546,107260
7261,1,0.096905585139323,107261
7262,1,0.0867160754474524,107262
7263,1,0.102054442384649,107263
7264,1,0.107022839420517,107264
7265,1,0.125248123078898,107265
7266,1,0.0770974152816835,107266
7267,1,0.0754268967698927,107267
7268,1,0.0770969284860049,107268
7269,1,0.0770969284860049,107269
7270,1,0.0855689957050341,107270
7271,1,0.0843085797585301,107271
7272,1,0.111645505573565,107272
7273,1,0.111645505573565,107273
7274,1,0.0844117097231887,107274
7275,1,0.0860973196070472,107275
7276,1,0.0930026649988095,107276
7277,1,0.12320082960229,107277
7278,1,0.076700333648009,107278
7279,1,0.114091563702499,107279
7280,1,0.0823282361144179,107280
7281,1,0.0823282361144179,107281
7282,1,0.0725512851998514,107282
7283,1,0.0769843881390446,107283
7284,1,0.0796746168514065,107284
7285,1,0.145744055499056,107285
7286,1,0.100953162370507,107286
7287,1,0.0690598660225416,107287
7288,1,0.0861822375149679,107288
7289,1,0.094258707135223,107289
7290,1,0.10468725393989,107290
7291,1,0.0855752221255227,107291
7292,1,0.095084325440885,107292
7293,1,0.0910182440218369,107293
7294,1,0.13223916954376,107294
7295,1,0.126232104873244,107295
7296,1,0.130251418852223,107296
7297,1,0.173912034667308,107297
7298,1,0.125658531512878,107298
7299,1,0.179392981933287,107299
7300,1,0.130324656207009,107300
7301,1,0.0707191438777409,107301
7302,1,0.101068885355402,107302
7303,1,0.0815245674427394,107303
7304,1,0.0815245674427394,107304
7305,1,0.08306029901954,107305
7306,1,0.156380418826898,107306
7307,1,0.102568039937012,107307
7308,1,0.130424219216302,107308
7309,1,0.100203807348184,107309
7310,1,0.116978966130768,107310
7311,1,0.116978966130768,107311
7312,1,0.0632320690676823,107312
7313,1,0.0632320690676823,107313
7314,1,0.123375967765886,107314
7315,1,0.0865450360027872,107315
7316,1,0.127139054920124,107316
7317,1,0.155207691581027,107317
7318,1,0.118449927509552,107318
7319,1,0.182312775118463,107319
7320,1,0.130595062275762,107320
7321,1,0.171531578434246,107321
7322,1,0.153965145488128,107322
7323,1,0.153965145488128,107323
7324,1,0.153965145488128,107324
7325,1,0.109143506468054,107325
7326,1,0.128809465049845,107326
7327,1,0.100427589204457,107327
7328,1,0.0721568303623275,107328
7329,1,0.0618837272848811,107329
7330,1,0.150289996828531,107330
7331,1,0.10250907972578,107331
7332,1,0.166854352954763,107332
7333,1,0.182170066808538,107333
7334,1,0.171738064545738,107334
7335,1,0.0907708012146548,107335
7336,1,0.109055632393848,107336
7337,1,0.184449706494297,107337
7338,1,0.0685233100410255,107338
7339,1,0.1552307815583,107339
7340,1,0.1552307815583,107340
7341,1,0.143598001134266,107341
7342,1,0.166972689479821,107342
7343,1,0.133652564159399,107343
7344,1,0.123323286523518,107344
7345,1,0.0886240573348908,107345
7346,1,0.0847878453156497,107346
7347,1,0.131162408793419,107347
7348,1,0.131162408793419,107348
7349,1,0.0770925202449659,107349
7350,1,0.137427246548418,107350
7351,1,0.137204414761417,107351
7352,1,0.178320753575916,107352
7353,1,0.156795295260089,107353
7354,1,0.166187652787329,107354
7355,1,0.164191989364595,107355
7356,1,0.126135380476639,107356
7357,1,0.118847628883742,107357
7358,1,0.132676496467871,107358
