id1,id2,bound
100661,100649,1
100661,100650,1
100661,100651,1
100661,100652,1
100661,100653,1
100661,100654,1
100661,100655,1
100661,100656,1
100661,100657,1
100661,100658,1
100661,100659,1
100661,100660,1
100661,200661,1
100662,100643,1
100662,100644,1
100662,100645,1
100662,100646,1
100662,100647,1
100662,100648,1
100662,100649,1
100662,100650,1
100662,100651,1
100662,100652,1
100662,100653,1
100662,100654,1
100662,100655,1
100662,100656,1
100662,100657,1
100662,100658,1
100662,100659,1
100662,100660,1
100662,100661,1
100662,200662,1
100663,100644,1
100663,100645,1
100663,100646,1
100663,100647,1
100663,100648,1
100663,100649,1
100663,100650,1
100663,100651,1
100663,100652,1
100663,100653,1
100663,100654,1
100663,100655,1
100663,100656,1
100663,100657,1
100663,100658,1
100663,100659,1
100663,100660,1
100663,100661,1
100663,100662,1
100663,200663,1
100664,100645,1
100664,100646,1
100664,100647,1
100664,100648,1
100664,100649,1
100664,100650,1
100664,100651,1
100664,100652,1
100664,100653,1
100664,100654,1
100664,100655,1
100664,100656,1
100664,100657,1
100664,100658,1
100664,100659,1
100664,100660,1
100664,100661,1
100664,100662,1
100664,100663,1
100664,200664,1
100665,100645,1
100665,100646,1
100665,100647,1
100665,100648,1
100665,100649,1
100665,100650,1
100665,100651,1
100665,100652,1
100665,100653,1
100665,100654,1
100665,100655,1
100665,100656,1
100665,100657,1
100665,100658,1
100665,100659,1
100665,100660,1
100665,100661,1
100665,100662,1
100665,100663,1
100665,100664,1
100665,200665,1
100666,100647,1
100666,100648,1
100666,100649,1
100666,100650,1
100666,100651,1
100666,100652,1
100666,100653,1
100666,100654,1
100666,100655,1
100666,100656,1
100666,100657,1
100666,100658,1
100666,100659,1
100666,100660,1
100666,100661,1
100666,100662,1
100666,100663,1
100666,100664,1
100666,100665,1
100666,200666,1
100667,100647,1
100667,100648,1
100667,100649,1
100667,100650,1
100667,100651,1
100667,100652,1
100667,100653,1
100667,100654,1
100667,100655,1
100667,100656,1
100667,100657,1
100667,100658,1
100667,100659,1
100667,100660,1
100667,100661,1
100667,100662,1
100667,100663,1
100667,100664,1
100667,100665,1
100667,100666,1
100667,200667,1
100668,100647,1
100668,100648,1
100668,100649,1
100668,100650,1
100668,100651,1
100668,100652,1
100668,100653,1
100668,100654,1
100668,100655,1
100668,100656,1
100668,100657,1
100668,100658,1
100668,100659,1
100668,100660,1
100668,100661,1
100668,100662,1
100668,100663,1
100668,100664,1
100668,100665,1
100668,100666,1
100668,100667,1
100668,200668,1
100669,100647,1
100669,100648,1
100669,100649,1
100669,100650,1
100669,100651,1
100669,100652,1
100669,100653,1
100669,100654,1
100669,100655,1
100669,100656,1
100669,100657,1
100669,100658,1
100669,100659,1
100669,100660,1
100669,100661,1
100669,100662,1
100669,100663,1
100669,100664,1
100669,100665,1
100669,100666,1
100669,100667,1
100669,100668,1
100669,200669,1
100670,100648,1
100670,100649,1
100670,100650,1
100670,100651,1
100670,100652,1
100670,100653,1
100670,100654,1
100670,100655,1
100670,100656,1
100670,100657,1
100670,100658,1
100670,100659,1
100670,100660,1
100670,100661,1
100670,100662,1
100670,100663,1
100670,100664,1
100670,100665,1
100670,100666,1
100670,100667,1
100670,100668,1
100670,100669,1
100670,200670,1
100671,100649,1
100671,100650,1
100671,100651,1
100671,100652,1
100671,100653,1
100671,100654,1
100671,100655,1
100671,100656,1
100671,100657,1
100671,100658,1
100671,100659,1
100671,100660,1
100671,100661,1
100671,100662,1
100671,100663,1
100671,100664,1
100671,100665,1
100671,100666,1
100671,100667,1
100671,100668,1
100671,100669,1
100671,100670,1
100671,200671,1
100672,100650,1
100672,100651,1
100672,100652,1
100672,100653,1
100672,100654,1
100672,100655,1
100672,100656,1
100672,100657,1
100672,100658,1
100672,100659,1
100672,100660,1
100672,100661,1
100672,100662,1
100672,100663,1
100672,100664,1
100672,100665,1
100672,100666,1
100672,100667,1
100672,100668,1
100672,100669,1
100672,100670,1
100672,100671,1
100672,200672,1
100673,100651,1
100673,100652,1
100673,100653,1
100673,100654,1
100673,100655,1
100673,100656,1
100673,100657,1
100673,100658,1
100673,100659,1
100673,100660,1
100673,100661,1
100673,100662,1
100673,100663,1
100673,100664,1
100673,100665,1
100673,100666,1
100673,100667,1
100673,100668,1
100673,100669,1
100673,100670,1
100673,100671,1
100673,100672,1
100673,200673,1
100674,100652,1
100674,100653,1
100674,100654,1
100674,100655,1
100674,100656,1
100674,100657,1
100674,100658,1
100674,100659,1
100674,100660,1
100674,100661,1
100674,100662,1
100674,100663,1
100674,100664,1
100674,100665,1
100674,100666,1
100674,100667,1
100674,100668,1
100674,100669,1
100674,100670,1
100674,100671,1
100674,100672,1
100674,100673,1
100674,200674,1
100675,100653,1
100675,100654,1
100675,100655,1
100675,100656,1
100675,100657,1
100675,100658,1
100675,100659,1
100675,100660,1
100675,100661,1
100675,100662,1
100675,100663,1
100675,100664,1
100675,100665,1
100675,100666,1
100675,100667,1
100675,100668,1
100675,100669,1
100675,100670,1
100675,100671,1
100675,100672,1
100675,100673,1
100675,100674,1
100675,200675,1
100676,100655,1
100676,100656,1
100676,100657,1
100676,100658,1
100676,100659,1
100676,100660,1
100676,100661,1
100676,100662,1
100676,100663,1
100676,100664,1
100676,100665,1
100676,100666,1
100676,100667,1
100676,100668,1
100676,100669,1
100676,100670,1
100676,100671,1
100676,100672,1
100676,100673,1
100676,100674,1
100676,100675,1
100676,200676,1
100677,100657,1
100677,100658,1
100677,100659,1
100677,100660,1
100677,100661,1
100677,100662,1
100677,100663,1
100677,100664,1
100677,100665,1
100677,100666,1
100677,100667,1
100677,100668,1
100677,100669,1
100677,100670,1
100677,100671,1
100677,100672,1
100677,100673,1
100677,100674,1
100677,100675,1
100677,100676,1
100677,200677,1
100678,100658,1
100678,100659,1
100678,100660,1
100678,100661,1
100678,100662,1
100678,100663,1
100678,100664,1
100678,100665,1
100678,100666,1
100678,100667,1
100678,100668,1
100678,100669,1
100678,100670,1
100678,100671,1
100678,100672,1
100678,100673,1
100678,100674,1
100678,100675,1
100678,100676,1
100678,100677,1
100678,200678,1
100679,100661,1
100679,100662,1
100679,100663,1
100679,100664,1
100679,100665,1
100679,100666,1
100679,100667,1
100679,100668,1
100679,100669,1
100679,100670,1
100679,100671,1
100679,100672,1
100679,100673,1
100679,100674,1
100679,100675,1
100679,100676,1
100679,100677,1
100679,100678,1
100679,200679,1
100680,100661,1
100680,100662,1
100680,100663,1
100680,100664,1
100680,100665,1
100680,100666,1
100680,100667,1
100680,100668,1
100680,100669,1
100680,100670,1
100680,100671,1
100680,100672,1
100680,100673,1
100680,100674,1
100680,100675,1
100680,100676,1
100680,100677,1
100680,100678,1
100680,100679,1
100680,200680,1
100681,100662,1
100681,100663,1
100681,100664,1
100681,100665,1
100681,100666,1
100681,100667,1
100681,100668,1
100681,100669,1
100681,100670,1
100681,100671,1
100681,100672,1
100681,100673,1
100681,100674,1
100681,100675,1
100681,100676,1
100681,100677,1
100681,100678,1
100681,100679,1
100681,100680,1
100681,200681,1
100682,100663,1
100682,100664,1
100682,100665,1
100682,100666,1
100682,100667,1
100682,100668,1
100682,100669,1
100682,100670,1
100682,100671,1
100682,100672,1
100682,100673,1
100682,100674,1
100682,100675,1
100682,100676,1
100682,100677,1
100682,100678,1
100682,100679,1
100682,100680,1
100682,100681,1
100682,200682,1
100683,100670,1
100683,100671,1
100683,100672,1
100683,100673,1
100683,100674,1
100683,100675,1
100683,100676,1
100683,100677,1
100683,100678,1
100683,100679,1
100683,100680,1
100683,100681,1
100683,100682,1
100683,200683,1
100684,100670,1
100684,100671,1
100684,100672,1
100684,100673,1
100684,100674,1
100684,100675,1
100684,100676,1
100684,100677,1
100684,100678,1
100684,100679,1
100684,100680,1
100684,100681,1
100684,100682,1
100684,100683,1
100684,200684,1
100685,100671,1
100685,100672,1
100685,100673,1
100685,100674,1
100685,100675,1
100685,100676,1
100685,100677,1
100685,100678,1
100685,100679,1
100685,100680,1
100685,100681,1
100685,100682,1
100685,100683,1
100685,100684,1
100685,200685,1
100686,100673,1
100686,100674,1
100686,100675,1
100686,100676,1
100686,100677,1
100686,100678,1
100686,100679,1
100686,100680,1
100686,100681,1
100686,100682,1
100686,100683,1
100686,100684,1
100686,100685,1
100686,200686,1
100687,100674,1
100687,100675,1
100687,100676,1
100687,100677,1
100687,100678,1
100687,100679,1
100687,100680,1
100687,100681,1
100687,100682,1
100687,100683,1
100687,100684,1
100687,100685,1
100687,100686,1
100687,200687,1
100688,100676,1
100688,100677,1
100688,100678,1
100688,100679,1
100688,100680,1
100688,100681,1
100688,100682,1
100688,100683,1
100688,100684,1
100688,100685,1
100688,100686,1
100688,100687,1
100688,200688,1
100689,100677,1
100689,100678,1
100689,100679,1
100689,100680,1
100689,100681,1
100689,100682,1
100689,100683,1
100689,100684,1
100689,100685,1
100689,100686,1
100689,100687,1
100689,100688,1
100689,200689,1
100690,100681,1
100690,100682,1
100690,100683,1
100690,100684,1
100690,100685,1
100690,100686,1
100690,100687,1
100690,100688,1
100690,100689,1
100690,200690,1
100691,100683,1
100691,100684,1
100691,100685,1
100691,100686,1
100691,100687,1
100691,100688,1
100691,100689,1
100691,100690,1
100691,200691,0.825
100692,100683,0.9333
100692,100684,0.9333
100692,100685,0.9333
100692,100686,0.9333
100692,100687,0.9333
100692,100688,0.9333
100692,100689,0.9333
100692,100690,0.9333
100692,100691,0.9333
100692,200692,0.49165000000000003
100693,100683,0.9333
100693,100684,0.9333
100693,100685,0.9333
100693,100686,0.9333
100693,100687,0.9333
100693,100688,0.9333
100693,100689,0.9333
100693,100690,0.9333
100693,100691,0.9333
100693,200693,0.49165000000000003
100694,100683,0.9333
100694,100684,0.9333
100694,100685,0.9333
100694,100686,0.9333
100694,100687,0.9333
100694,100688,0.9333
100694,100689,0.9333
100694,100690,0.9333
100694,200694,0.49165000000000003
100695,100683,1
100695,100684,1
100695,100685,1
100695,100686,1
100695,100687,1
100695,100688,1
100695,100689,1
100695,100690,1
100695,200695,0.825
100696,100683,1
100696,100684,1
100696,100685,1
100696,100686,1
100696,100687,1
100696,100688,1
100696,100689,1
100696,100690,1
100696,100695,1
100696,200696,0.64165
100697,100683,0.9667
100697,100684,0.9667
100697,100685,0.9667
100697,100686,0.9667
100697,100687,0.9667
100697,100688,0.9667
100697,100689,0.9667
100697,100690,0.9667
100697,100695,0.9667
100697,200697,0.5
100698,100683,0.5667
100698,100684,0.5667
100698,100685,0.5667
100698,100686,0.5667
100698,100687,0.5667
100698,100688,0.5667
100698,100689,0.5667
100698,100690,0.5667
100698,200698,0.2917
100699,100677,1
100699,100678,1
100699,100679,1
100699,100680,1
100699,100681,1
100699,100682,1
100699,100683,1
100699,100684,1
100699,100685,1
100699,100686,1
100699,100687,1
100699,100688,1
100699,100689,1
100699,200699,0.825
100700,100681,1
100700,100682,1
100700,100683,1
100700,100684,1
100700,100685,1
100700,100686,1
100700,100687,1
100700,100688,1
100700,100689,1
100700,200700,0.94165
100701,100678,1
100701,100679,1
100701,100680,1
100701,100681,1
100701,100682,1
100701,100683,1
100701,100684,1
100701,100685,1
100701,100686,1
100701,100687,1
100701,100688,1
100701,100689,1
100701,200701,0.94165
100702,100677,1
100702,100678,1
100702,100679,1
100702,100680,1
100702,100681,1
100702,100682,1
100702,100683,1
100702,100684,1
100702,100685,1
100702,100686,1
100702,100687,1
100702,100688,1
100702,200702,0.97085
100703,100679,1
100703,100680,1
100703,100681,1
100703,100682,1
100703,100683,1
100703,100684,1
100703,100685,1
100703,100686,1
100703,100687,1
100703,100688,1
100703,100702,1
100703,200703,0.97085
100704,100678,1
100704,100679,1
100704,100680,1
100704,100681,1
100704,100682,1
100704,100683,1
100704,100684,1
100704,100685,1
100704,100686,1
100704,100687,1
100704,100688,1
100704,100702,1
100704,200704,0.9
100705,100675,1
100705,100676,1
100705,100677,1
100705,100678,1
100705,100679,1
100705,100680,1
100705,100681,1
100705,100682,1
100705,100683,1
100705,100684,1
100705,100685,1
100705,100686,1
100705,100687,1
100705,200705,0.8833500000000001
100706,100674,1
100706,100675,1
100706,100676,1
100706,100677,1
100706,100678,1
100706,100679,1
100706,100680,1
100706,100681,1
100706,100682,1
100706,100683,1
100706,100684,1
100706,100685,1
100706,100686,1
100706,200706,1
100707,100675,1
100707,100676,1
100707,100677,1
100707,100678,1
100707,100679,1
100707,100680,1
100707,100681,1
100707,100682,1
100707,100683,1
100707,100684,1
100707,100685,1
100707,100686,1
100707,200707,1
100708,100676,1
100708,100677,1
100708,100678,1
100708,100679,1
100708,100680,1
100708,100681,1
100708,100682,1
100708,100683,1
100708,100684,1
100708,100685,1
100708,100686,1
100708,100707,1
100708,200708,1
100709,100677,1
100709,100678,1
100709,100679,1
100709,100680,1
100709,100681,1
100709,100682,1
100709,100683,1
100709,100684,1
100709,100685,1
100709,100686,1
100709,100707,1
100709,100708,1
100709,200709,0.775
100710,100678,1
100710,100679,1
100710,100680,1
100710,100681,1
100710,100682,1
100710,100683,1
100710,100684,1
100710,100685,1
100710,100686,1
100710,100707,1
100710,100708,1
100710,100709,1
100710,200710,0.59165
100711,100683,1
100711,100684,1
100711,100685,1
100711,100686,1
100711,100707,1
100711,100708,1
100711,100709,1
100711,100710,1
100711,200711,0.59165
100712,100679,1
100712,100680,1
100712,100681,1
100712,100682,1
100712,100683,1
100712,100684,1
100712,100685,1
100712,100686,1
100712,100707,1
100712,100708,1
100712,100709,1
100712,100710,1
100712,200712,0.59165
100713,100678,1
100713,100679,1
100713,100680,1
100713,100681,1
100713,100682,1
100713,100683,1
100713,100684,1
100713,100685,1
100713,100686,1
100713,100707,1
100713,100708,1
100713,100709,1
100713,200713,0.775
100714,100677,1
100714,100678,1
100714,100679,1
100714,100680,1
100714,100681,1
100714,100682,1
100714,100683,1
100714,100684,1
100714,100685,1
100714,100686,1
100714,100707,1
100714,100708,1
100714,200714,0.59165
100715,100681,1
100715,100682,1
100715,100683,1
100715,100684,1
100715,100685,1
100715,100686,1
100715,100707,1
100715,100708,1
100715,200715,0.95835
100717,100677,1
100717,100678,1
100717,100679,1
100717,100680,1
100717,100681,1
100717,100682,1
100717,100683,1
100717,100684,1
100717,100685,1
100717,100686,1
100717,100707,1
100717,200717,0.79165
100718,100677,1
100718,100678,1
100718,100679,1
100718,100680,1
100718,100681,1
100718,100682,1
100718,100683,1
100718,100684,1
100718,100685,1
100718,100686,1
100718,100707,1
100718,200718,0.75
100719,100678,1
100719,100679,1
100719,100680,1
100719,100681,1
100719,100682,1
100719,100683,1
100719,100684,1
100719,100685,1
100719,100686,1
100719,100707,1
100719,200719,0.575
100720,100675,1
100720,100676,1
100720,100677,1
100720,100678,1
100720,100679,1
100720,100680,1
100720,100681,1
100720,100682,1
100720,100683,1
100720,100684,1
100720,100685,1
100720,100686,1
100720,200720,0.69165
100721,100673,1
100721,100674,1
100721,100675,1
100721,100676,1
100721,100677,1
100721,100678,1
100721,100679,1
100721,100680,1
100721,100681,1
100721,100682,1
100721,100683,1
100721,100684,1
100721,100685,1
100721,200721,0.89165
100722,100670,1
100722,100671,1
100722,100672,1
100722,100673,1
100722,100674,1
100722,100675,1
100722,100676,1
100722,100677,1
100722,100678,1
100722,100679,1
100722,100680,1
100722,100681,1
100722,100682,1
100722,100683,1
100722,100684,1
100722,200722,1
100723,100671,1
100723,100672,1
100723,100673,1
100723,100674,1
100723,100675,1
100723,100676,1
100723,100677,1
100723,100678,1
100723,100679,1
100723,100680,1
100723,100681,1
100723,100682,1
100723,100683,1
100723,100684,1
100723,100722,1
100723,200723,1
100724,100673,1
100724,100674,1
100724,100675,1
100724,100676,1
100724,100677,1
100724,100678,1
100724,100679,1
100724,100680,1
100724,100681,1
100724,100682,1
100724,100683,1
100724,100684,1
100724,100722,1
100724,100723,1
100724,200724,1
100727,100726,1
100727,200727,1
100728,100726,1
100728,100727,1
100728,200728,1
100729,100726,1
100729,100727,1
100729,100728,1
100729,200729,1
100730,100726,1
100730,100727,1
100730,100728,1
100730,100729,1
100730,200730,1
100731,100726,1
100731,100727,1
100731,100728,1
100731,100729,1
100731,100730,1
100731,200731,1
100732,100726,1
100732,100727,1
100732,100728,1
100732,100729,1
100732,100730,1
100732,100731,1
100732,200732,1
100733,100726,1
100733,100727,1
100733,100728,1
100733,100729,1
100733,100730,1
100733,100731,1
100733,100732,1
100733,200733,1
100734,100726,1
100734,100727,1
100734,100728,1
100734,100729,1
100734,100730,1
100734,100731,1
100734,200734,0.9
100735,100726,1
100735,100727,1
100735,100728,1
100735,100729,1
100735,100730,1
100735,200735,1
100736,100726,1
100736,100727,1
100736,100728,1
100736,100729,1
100736,100730,1
100736,200736,1
100737,100726,1
100737,100727,1
100737,100728,1
100737,100729,1
100737,100730,1
100737,100736,1
100737,200737,1
100738,100726,1
100738,100727,1
100738,100728,1
100738,100729,1
100738,100730,1
100738,100736,1
100738,100737,1
100738,200738,1
100739,100726,1
100739,100727,1
100739,100728,1
100739,100729,1
100739,100730,1
100739,100736,1
100739,100737,1
100739,200739,1
100740,100726,1
100740,100727,1
100740,100728,1
100740,100729,1
100740,100730,1
100740,100736,1
100740,200740,0.9916499999999999
100741,100726,1
100741,100727,1
100741,100728,1
100741,100729,1
100741,100730,1
100741,200741,0.94165
100742,100726,1
100742,100727,1
100742,100728,1
100742,100729,1
100742,200742,1
100743,100726,1
100743,100727,1
100743,100728,1
100743,100729,1
100743,200743,1
100744,100726,1
100744,100727,1
100744,100728,1
100744,100729,1
100744,100743,1
100744,200744,1
100745,100726,1
100745,100727,1
100745,100728,1
100745,100729,1
100745,100743,1
100745,200745,1
100746,100726,1
100746,100727,1
100746,100728,1
100746,100729,1
100746,100743,1
100746,100745,1
100746,200746,1
100748,100726,1
100748,100727,1
100748,100728,1
100748,100729,1
100748,200748,1
100749,100726,1
100749,100727,1
100749,100728,1
100749,200749,1
100750,100726,1
100750,100727,1
100750,200750,1
100751,100726,1
100751,200751,0.93335
100753,100673,0
100753,100674,0
100753,100675,0
100753,100676,0
100753,100677,0
100753,100678,0
100753,100679,0
100753,100680,0
100753,100681,0
100753,100682,0
100753,100683,0
100753,100684,0
100753,100722,0
100753,100723,0
100753,100724,0
100753,200753,0
100754,100675,0
100754,100676,0
100754,100677,0
100754,100678,0
100754,100679,0
100754,100680,0
100754,100681,0
100754,100682,0
100754,100683,0
100754,100684,0
100754,100722,0
100754,100723,0
100754,200754,0
100756,100673,1
100756,100674,1
100756,100675,1
100756,100676,1
100756,100677,1
100756,100678,1
100756,100679,1
100756,100680,1
100756,100681,1
100756,100682,1
100756,100683,1
100756,200756,0.94165
100757,100674,1
100757,100675,1
100757,100676,1
100757,100677,1
100757,100678,1
100757,100679,1
100757,100680,1
100757,100681,1
100757,100682,1
100757,100683,1
100757,100756,1
100757,200757,0.94165
100758,100664,1
100758,100665,1
100758,100666,1
100758,100667,1
100758,100668,1
100758,100669,1
100758,100670,1
100758,100671,1
100758,100672,1
100758,100673,1
100758,100674,1
100758,100675,1
100758,100676,1
100758,100677,1
100758,100678,1
100758,100679,1
100758,100680,1
100758,100681,1
100758,100682,1
100758,200758,0.94165
100759,100662,1
100759,100663,1
100759,100664,1
100759,100665,1
100759,100666,1
100759,100667,1
100759,100668,1
100759,100669,1
100759,100670,1
100759,100671,1
100759,100672,1
100759,100673,1
100759,100674,1
100759,100675,1
100759,100676,1
100759,100677,1
100759,100678,1
100759,100679,1
100759,100680,1
100759,100681,1
100759,200759,1
100760,100664,1
100760,100665,1
100760,100666,1
100760,100667,1
100760,100668,1
100760,100669,1
100760,100670,1
100760,100671,1
100760,100672,1
100760,100673,1
100760,100674,1
100760,100675,1
100760,100676,1
100760,100677,1
100760,100678,1
100760,100679,1
100760,100680,1
100760,100681,1
100760,200760,1
100761,100666,1
100761,100667,1
100761,100668,1
100761,100669,1
100761,100670,1
100761,100671,1
100761,100672,1
100761,100673,1
100761,100674,1
100761,100675,1
100761,100676,1
100761,100677,1
100761,100678,1
100761,100679,1
100761,100680,1
100761,100681,1
100761,100760,1
100761,200761,0.96665
100762,100666,1
100762,100667,1
100762,100668,1
100762,100669,1
100762,100670,1
100762,100671,1
100762,100672,1
100762,100673,1
100762,100674,1
100762,100675,1
100762,100676,1
100762,100677,1
100762,100678,1
100762,100679,1
100762,100680,1
100762,100681,1
100762,100760,1
100762,200762,0.96665
100763,100666,1
100763,100667,1
100763,100668,1
100763,100669,1
100763,100670,1
100763,100671,1
100763,100672,1
100763,100673,1
100763,100674,1
100763,100675,1
100763,100676,1
100763,100677,1
100763,100678,1
100763,100679,1
100763,100680,1
100763,100681,1
100763,200763,0.93335
100764,100662,1
100764,100663,1
100764,100664,1
100764,100665,1
100764,100666,1
100764,100667,1
100764,100668,1
100764,100669,1
100764,100670,1
100764,100671,1
100764,100672,1
100764,100673,1
100764,100674,1
100764,100675,1
100764,100676,1
100764,100677,1
100764,100678,1
100764,100679,1
100764,100680,1
100764,200764,1
100765,100666,1
100765,100667,1
100765,100668,1
100765,100669,1
100765,100670,1
100765,100671,1
100765,100672,1
100765,100673,1
100765,100674,1
100765,100675,1
100765,100676,1
100765,100677,1
100765,100678,1
100765,100679,1
100765,100680,1
100765,200765,1
100766,100668,1
100766,100669,1
100766,100670,1
100766,100671,1
100766,100672,1
100766,100673,1
100766,100674,1
100766,100675,1
100766,100676,1
100766,100677,1
100766,100678,1
100766,100679,1
100766,100680,1
100766,100765,1
100766,200766,1
100767,100669,1
100767,100670,1
100767,100671,1
100767,100672,1
100767,100673,1
100767,100674,1
100767,100675,1
100767,100676,1
100767,100677,1
100767,100678,1
100767,100679,1
100767,100680,1
100767,100765,1
100767,100766,1
100767,200767,0.89165
100768,100670,1
100768,100671,1
100768,100672,1
100768,100673,1
100768,100674,1
100768,100675,1
100768,100676,1
100768,100677,1
100768,100678,1
100768,100679,1
100768,100680,1
100768,100765,1
100768,100766,1
100768,100767,1
100768,200768,0.825
100769,100670,1
100769,100671,1
100769,100672,1
100769,100673,1
100769,100674,1
100769,100675,1
100769,100676,1
100769,100677,1
100769,100678,1
100769,100679,1
100769,100680,1
100769,100765,1
100769,100766,1
100769,100767,1
100769,200769,0.825
100771,100666,1
100771,100667,1
100771,100668,1
100771,100669,1
100771,100670,1
100771,100671,1
100771,100672,1
100771,100673,1
100771,100674,1
100771,100675,1
100771,100676,1
100771,100677,1
100771,100678,1
100771,100679,1
100771,100680,1
100771,100765,1
100771,200771,0.825
100772,100667,1
100772,100668,1
100772,100669,1
100772,100670,1
100772,100671,1
100772,100672,1
100772,100673,1
100772,100674,1
100772,100675,1
100772,100676,1
100772,100677,1
100772,100678,1
100772,100679,1
100772,100680,1
100772,100765,1
