id1,id2,bound
103551,103547,0.9667
103551,103548,0.9667
103551,103549,1
103551,103550,1
103551,203551,0.8833500000000001
103552,103542,0
103552,103543,0
103552,103544,0
103552,103546,0
103552,103547,0.9667
103552,103548,0.9667
103552,103549,1
103552,103550,1
103552,103551,1
103552,203552,0.8833500000000001
103553,103542,0
103553,103543,0
103553,103544,0
103553,103546,0
103553,103547,0.9333
103553,103548,0.9333
103553,103549,0.9333
103553,103550,0.9333
103553,103551,0.9333
103553,103552,0.9333
103553,203553,0.8
103554,103543,0
103554,103544,0
103554,103546,0
103554,103547,0.9333
103554,103548,0.9333
103554,103549,0.9333
103554,103550,0.9333
103554,103551,0.9333
103554,103552,0.9333
103554,103553,0.9583
103554,203554,0.825
103555,103543,0
103555,103544,0
103555,103546,0
103555,103547,0.9333
103555,103548,0.9333
103555,103549,0.9333
103555,103550,0.9333
103555,103551,0.9333
103555,103552,0.9333
103555,103553,0.9583
103555,103554,1
103555,203555,0.95835
103556,103543,0
103556,103544,0
103556,103546,0
103556,103547,0.9333
103556,103548,0.9333
103556,103549,0.9333
103556,103550,0.9333
103556,103551,0.9333
103556,103552,0.9333
103556,103553,0.9583
103556,103554,1
103556,103555,1
103556,203556,1
103557,103544,0
103557,103546,0
103557,103547,0.9333
103557,103548,0.9333
103557,103549,0.9333
103557,103550,0.9333
103557,103551,0.9333
103557,103552,0.9333
103557,103553,0.9583
103557,103554,1
103557,103555,1
103557,103556,1
103557,203557,1
103558,103544,0
103558,103546,0
103558,103547,0.9333
103558,103548,0.9333
103558,103549,0.9333
103558,103550,0.9333
103558,103551,0.9333
103558,103552,0.9333
103558,103553,0.9583
103558,103554,1
103558,103555,1
103558,103556,1
103558,103557,1
103558,203558,1
103559,103546,0
103559,103547,0.9333
103559,103548,0.9333
103559,103549,0.9333
103559,103550,0.9333
103559,103551,0.9333
103559,103552,0.9333
103559,103553,0.9583
103559,103554,1
103559,103555,1
103559,103556,1
103559,103557,1
103559,103558,1
103559,203559,1
103560,103546,0
103560,103547,0.9333
103560,103548,0.9333
103560,103549,0.9333
103560,103550,0.9333
103560,103551,0.9333
103560,103552,0.9333
103560,103553,0.9583
103560,103554,1
103560,103555,1
103560,103556,1
103560,103557,1
103560,103558,1
103560,103559,1
103560,203560,1
103561,103546,0
103561,103547,0.9333
103561,103548,0.9333
103561,103549,0.9333
103561,103550,0.9333
103561,103551,0.9333
103561,103552,0.9333
103561,103553,0.9583
103561,103554,1
103561,103555,1
103561,103556,1
103561,103557,1
103561,103558,1
103561,103559,1
103561,103560,1
103561,203561,1
103562,103546,0
103562,103547,0.9333
103562,103548,0.9333
103562,103549,0.9333
103562,103550,0.9333
103562,103551,0.9333
103562,103552,0.9333
103562,103553,0.9583
103562,103554,1
103562,103555,1
103562,103556,1
103562,103557,1
103562,103558,1
103562,103559,1
103562,103560,1
103562,103561,1
103562,203562,1
103563,103548,0.9333
103563,103549,0.9333
103563,103550,0.9333
