WP4,campaign,value,value_sd,pu
633,1,0.3128284421227603,1.4185643690672612e-4,100633
635,1,0.31320362301073174,2.6471325752667097e-4,100635
636,1,0.31320362301073174,2.6471325752667097e-4,100636
637,1,0.31320362301073174,2.6471325752667097e-4,100637
638,1,0.3134356692267021,1.7395341639512183e-4,100638
639,1,0.3133965835851485,1.795952464193874e-4,100639
640,1,0.3133965835851485,1.795952464193874e-4,100640
641,1,0.31105403751901417,0.0018099822923986096,100641
642,1,0.31057931068064265,0.004060319258419581,100642
643,1,0.31048423335159375,0.004118736030177562,100643
644,1,0.3135042934232106,1.9733595131374952e-4,100644
645,1,0.3135036130917784,1.9237350664152585e-4,100645
646,1,0.3136890411342726,1.7895276525497174e-4,100646
647,1,0.31002068783559467,0.004633888826708195,100647
648,1,0.31002068783559467,0.004633888826708195,100648
649,1,0.31200568424031283,0.0028071061947745955,100649
650,1,0.3134303045455388,2.932351702535678e-4,100650
651,1,0.3121885050390539,0.0028346827248427586,100651
652,1,0.3127508660646452,0.003188569743589617,100652
653,1,0.3144049107934753,2.809325257768125e-4,100653
654,1,0.3105335567917936,0.00503210977460059,100654
655,1,0.314564792935578,2.85825597884012e-4,100655
656,1,0.30638307522447195,0.010518204951489267,100656
657,1,0.30656207456439744,0.010281826162641805,100657
658,1,0.31565933659148937,2.2248879349682807e-4,100658
659,1,0.30608225809226547,0.01036991931883056,100659
660,1,0.315494312002933,1.771740198238701e-4,100660
661,1,0.31547219592516423,1.7121939988767992e-4,100661
662,1,0.3151098287912554,1.6511989098821577e-4,100662
663,1,0.315541771478295,1.8413839014684203e-4,100663
664,1,0.3155676247480768,1.8343655495270167e-4,100664
665,1,0.3154392495083333,1.6344086330963574e-4,100665
666,1,0.31608663472731,1.5248333352507425e-4,100666
667,1,0.29325908200513007,0.021158359830926735,100667
668,1,0.3133244596938611,0.003914838837849201,100668
669,1,0.31514734885447343,0.0021452793675006436,100669
670,1,0.31559019198717164,1.7609532573605258e-4,100670
671,1,0.3086085432344869,0.0076965919163798505,100671
672,1,0.31646810413017745,1.78344264986108e-4,100672
673,1,0.31592159914705653,1.5779867382909247e-4,100673
674,1,0.31571313766566844,1.6462996760108453e-4,100674
675,1,0.3150615575849523,1.7427700511129298e-4,100675
676,1,0.31543025894955035,2.4920606130094265e-4,100676
677,1,0.3148567726055146,2.1000318770881686e-4,100677
678,1,0.314753656644162,2.2694593833691171e-4,100678
679,1,0.314753656644162,2.2694593833691171e-4,100679
680,1,0.3149633494288295,2.6476557965200194e-4,100680
681,1,0.3157668090875467,0.00030562673317514264,100681
682,1,0.31744745126343116,4.498578256982657e-4,100682
683,1,0.3173752196295129,4.4320111170962983e-4,100683
684,1,0.3167585981963512,5.460364371522284e-4,100684
685,1,0.3169223980005493,0.00871181510427825,100685
686,1,0.3066043826494911,0.011412219279795584,100686
687,1,0.3144752309860358,0.005316176007000903,100687
688,1,0.290167637214618,0.007725535704756962,100688
689,1,0.3121849599086951,0.007314236057464863,100689
690,1,0.2996112805710208,0.009838495970260678,100690
691,1,0.2841862267734653,0.011789578354081669,100691
692,1,0.2630622121418599,0.0168512348582395,100692
693,1,0.2830357577481757,0.011498246049387527,100693
694,1,0.2751150483858737,0.01645141176674424,100694
695,1,0.27436279483858955,0.01644455144640762,100695
696,1,0.2717665237466769,0.014225489682502621,100696
697,1,0.2688567192608745,0.015041243449266358,100697
698,1,0.25135850663312087,0.01847325897975841,100698
699,1,0.284139369867172,0.016587978505382732,100699
700,1,0.28336080040724815,0.01714092803322059,100700
701,1,0.2848789299200538,0.015066355378633704,100701
702,1,0.28201540903234074,0.016727353629313206,100702
703,1,0.28201540903234074,0.016727353629313206,100703
704,1,0.2769507689214787,0.01885537819582272,100704
705,1,0.2752361418388981,0.019119989848502838,100705
706,1,0.2935231889918872,0.008935870869298842,100706
707,1,0.2862435411402316,0.013587725603218243,100707
708,1,0.29559190146847253,0.00889767181902062,100708
709,1,0.2814392927670237,0.020022033927287904,100709
710,1,0.26651502189471316,0.01659570915973703,100710
711,1,0.276698665625372,0.015512882599463724,100711
712,1,0.28176489049190917,0.015233543437212671,100712
713,1,0.2814392927670237,0.020022033927287904,100713
714,1,0.283371689692826,0.01756603352600315,100714
715,1,0.2849554354507907,0.015724709558504517,100715
717,1,0.27671555548269744,0.015975357978495457,100717
718,1,0.27047946224167324,0.01586607722156275,100718
719,1,0.2706401019797509,0.014591165331964872,100719
720,1,0.2763022083083184,0.015659066864164163,100720
721,1,0.27619287395044884,0.017996006431978673,100721
722,1,0.31718583464351835,5.797333948763587e-4,100722
723,1,0.31718583464351835,5.797333948763587e-4,100723
724,1,0.3170173755670438,5.110475534656637e-4,100724
726,1,0.31691574828246827,4.904639552372294e-4,100726
727,1,0.29438638203983536,0.009536267791670352,100727
728,1,0.31665805339544045,4.876450051308013e-4,100728
