WP4,campaign,dr_ss,pu
3714,1,0.24230302608363996,103714
3715,1,0.28605457733238504,103715
3716,1,0.1327730231477043,103716
3717,1,0.07186680281930834,103717
3718,1,0.1656304287161814,103718
3719,1,0.1610432737362561,103719
3720,1,0.0026451262251594677,103720
3721,1,0.15194916475731926,103721
3722,1,0.1316065460897025,103722
3723,1,0.07029161543438421,103723
3724,1,0.29338576646744635,103724
3725,1,0.20471025216060784,103725
3727,1,0.10825571664758124,103727
3728,1,0.1784670429257137,103728
3729,1,0.13745514627328298,103729
3730,1,0.18290946029261587,103730
3731,1,0.292942427480889,103731
3733,1,0.1447837022723118,103733
3734,1,0.10603907461999729,103734
3735,1,0.24528651745321836,103735
3736,1,0.13442276112766086,103736
3737,1,0.3584862936410644,103737
3738,1,0.26915233991707443,103738
3739,1,0.2910277308765348,103739
3740,1,0.6504187641065213,103740
3741,1,0.48351163805758585,103741
3742,1,0.3007159189911897,103742
3743,1,0.38535544527227217,103743
3744,1,0.34830365129638535,103744
3745,1,0.2842025541050281,103745
3746,1,0.31748540623068483,103746
3747,1,0.2549848209324351,103747
3748,1,0.1853220102862759,103748
3749,1,0.2875614404033347,103749
3750,1,0.0926061416211604,103750
3751,1,0.2600753821435798,103751
3752,1,0.25365502275782054,103752
3753,1,0.4875723311597754,103753
3754,1,0.07981523475139309,103754
3755,1,0.023436398096738635,103755
3756,1,0.04502667630500265,103756
3757,1,0.07393752843981866,103757
3758,1,0.1628450877217448,103758
3759,1,0.07091711199414487,103759
3760,1,0.050582944932680014,103760
3761,1,0.25472525698543835,103761
3762,1,0.1702408167954907,103762
3763,1,0.14984187117083267,103763
3764,1,0.17378365117745886,103764
3765,1,0.13706150125396213,103765
3766,1,0.2088031788598128,103766
3767,1,0.18364289559025684,103767
3768,1,0.22316909566163642,103768
3769,1,0.2707363536533372,103769
3770,1,0.18646497098162024,103770
3771,1,0.23736706544817496,103771
3772,1,0.19197727759013009,103772
3773,1,0.1467120710139263,103773
3775,1,0.1349869818895323,103775
3776,1,0.18387905559815204,103776
3777,1,0.2588080324988505,103777
3778,1,0.24564285273153158,103778
3779,1,0.14928660847221106,103779
3780,1,0.11450134227250502,103780
3781,1,0.03829763214470745,103781
3782,1,0.05121136340270525,103782
3783,1,0.207594685702135,103783
3784,1,0.21564919421917964,103784
3785,1,0.17816420913595313,103785
3786,1,0.3336772805277466,103786
3787,1,0.1536894836087654,103787
3788,1,0.2551340835935877,103788
3789,1,0.1207803885549326,103789
3790,1,0.219650302836683,103790
3791,1,0.09376373611604559,103791
3792,1,0.2056285751603564,103792
3793,1,0.25698474947183453,103793
3794,1,0.3238917644749537,103794
3795,1,0.06803930758475138,103795
3796,1,0.1468982642621329,103796
3797,1,0.15269862592265054,103797
3798,1,0.1724238932273589,103798
3799,1,0.173470077631524,103799
3800,1,0.06804745112831602,103800
3801,1,0.1576863928757942,103801
3802,1,0.17983134466120249,103802
3803,1,0.07783908379409012,103803
3804,1,0.20022908338592096,103804
3805,1,0.1928164229939822,103805
3806,1,0.12120924970207825,103806
3807,1,0.17290684774001386,103807
3808,1,0.1585698144234556,103808
3809,1,0.133099483519295,103809
3810,1,0.09849006484516312,103810
3811,1,0.20426475287826829,103811
3812,1,0.06999210916144324,103812
3813,1,0.12215081461874469,103813
3814,1,0.1952160145195243,103814
3815,1,0.06027430295073781,103815
3816,1,0.13543500739530695,103816
3817,1,0.14261689584360113,103817
3818,1,0.14781851885288064,103818
3819,1,0.020423421996308557,103819
3820,1,0.17072004534901722,103820
3821,1,0.05143343464486791,103821
3822,1,2.2114044125038835e-4,103822
3823,1,0.0215406387995179,103823
3824,1,0.04213196262125076,103824
3825,1,0.0338161046066139,103825
3826,1,0.12088980974068386,103826
3827,1,0.1537813871103257,103827
3828,1,0.2845089738755679,103828
3829,1,0.21440180416440935,103829
3830,1,0.1181254489657442,103830
3831,1,0.0526948908704404,103831
3832,1,0.14252823719448096,103832
3833,1,0.021462416252751654,103833
3834,1,0.07179297471095207,103834
3835,1,4.478866296172082e-5,103835
3836,1,2.3665048321311436e-4,103836
3837,1,3.500197197254847e-4,103837
3838,1,0.011182866456078059,103838
3839,1,0.006274751592368763,103839
3840,1,0.0027040047560454713,103840
3841,1,0.0026809000619974575,103841
3842,1,0.0018568877505379265,103842
3843,1,0.006513225100696029,103843
3844,1,0.002428441393959841,103844
3845,1,8.378817410386928e-4,103845
3846,1,5.988488704106814e-4,103846
3847,1,0.009204691323671008,103847
3848,1,0.05070136937154188,103848
3849,1,0.040290072393523155,103849
3850,1,0.11625203274808908,103850
3851,1,0.14971867203741546,103851
3852,1,0.15381449364318775,103852
3853,1,0.04416866027661645,103853
3854,1,0.001434946714141481,103854
3855,1,0.0034143270932004807,103855
3856,1,0.001082679625487486,103856
3857,1,0.00240298958263215,103857
3858,1,0.0022361431057851076,103858
3859,1,8.98870417983369e-5,103859
3860,1,1.907276649657451e-4,103860
3861,1,1.6957274808032853e-4,103861
3862,1,0.004112833383961133,103862
3863,1,8.467036836104424e-5,103863
3864,1,3.223040065933991e-4,103864
3865,1,7.868188516789605e-4,103865
3866,1,0.00108149091171142,103866
3867,1,0.007074913025982046,103867
3868,1,0.0016605367033881403,103868
3869,1,0.0027734698384559195,103869
3870,1,0.004623851902333458,103870
3871,1,0.003040239914954666,103871
3872,1,6.709933809060774e-4,103872
3873,1,0.0043535338706699855,103873
3874,1,0.0016881025184455438,103874
3875,1,8.448569613741897e-4,103875
3876,1,6.676217764174491e-4,103876
3877,1,4.0028296898829e-5,103877
3878,1,0.0022844383917218435,103878
3879,1,0.0013424551932955373,103879
3880,1,0.0046780880016712096,103880
3947,1,0.5425060506261403,103947
3507,2,0.010553368940353454,203507
3508,2,0.003108180666208601,203508
3509,2,0.001474320860251163,203509
3510,2,9.243745834180264e-4,203510
3511,2,8.534513013546016e-4,203511
3512,2,0.0011029461758420643,203512
3513,2,0.010219721176520119,203513
3514,2,0.017649095754881838,203514
3515,2,0.005561905787257979,203515
3516,2,0.04827747176297084,203516
3517,2,0.1423891863396661,203517
3518,2,0.12674079506715857,203518
3519,2,0.014212289461437627,203519
3520,2,0.014808240118705827,203520
3521,2,0.1575963377497577,203521
3522,2,0.17986420981407658,203522
3523,2,0.06461733348535864,203523
3524,2,0.2537230836479725,203524
3525,2,0.12629122704406395,203525
3526,2,0.16901803041551522,203526
3527,2,0.2679528566256576,203527
3528,2,0.2020694085013982,203528
3529,2,0.21938375374962524,203529
3530,2,0.1645030116796474,203530
3531,2,0.16414877662766733,203531
3532,2,0.14827001350711158,203532
3533,2,0.14258664178292493,203533
3534,2,0.20579198004354027,203534
3535,2,0.16815764357272725,203535
3536,2,0.26312690409303774,203536
3537,2,0.41800914156163926,203537
3538,2,0.5425060506261403,203538
3539,2,0.4719567653612398,203539
3540,2,0.13025262755136477,203540
3541,2,0.5688636579935228,203541
3542,2,0.3233336586727759,203542
3543,2,0.49550933887462423,203543
3544,2,0.41114412276363543,203544
3545,2,0.0933811119117891,203545
3546,2,0.03408652955087475,203546
3547,2,0.01068676444942422,203547
3548,2,0.028095697587159303,203548
3549,2,0.007551567961829293,203549
